Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Enforcement Discretion and Executive Duty [article],"Price, Zachary S. (Cited 286 times)",9254,"Vanderbilt Law Review, Vol. 67, Issue 3 (April 2014), pp. 671-770",67 Vand. L. Rev. 671 (2014),121,9,71,na
The Rule of Lenity as a Rule of Structure [article],"Price, Zachary (Cited 286 times)",9254,"Fordham Law Review, Vol. 72, Issue 4 (March 2004), pp. 885-942",72 Fordham L. Rev. 885 (2003-2004),91,3,33,na
Politics of Nonenforcement [article],"Price, Zachary S. (Cited 286 times)",9254,"Case Western Reserve Law Review, Vol. 65, Issue 4 (Summer 2015), pp. 1119-1150",na,19,na,8,na
Dividing Sovereignty in Tribal and Territorial Criminal Jurisdiction [article],"Price, Zachary S. (Cited 286 times)",9254,"Columbia Law Review, Vol. 113, Issue 3 (April 2013), pp. 657-732",113 Colum. L. Rev. 657 (2013),19,na,16,na
Reliance on Nonenforcement [article],"Price, Zachary S. (Cited 286 times)",9254,"William & Mary Law Review, Vol. 58, Issue 3 (February 2017), pp. 937-1028",58 Wm. & Mary L. Rev. 937 (2016-2017),9,na,28,na
Law Enforcement as Political Question [article],"Price, Zachary S. (Cited 286 times)",9254,"Notre Dame Law Review, Vol. 91, Issue 4 (April 2016), pp. 1571-1640",91 Notre Dame L. Rev. 1571 (2015-2016),8,na,25,na
The Bankruptcy Abuse Prevention and Consumer Protection Act [notes],"Price, Zachary (Cited 286 times)",9254,"Harvard Journal on Legislation, Vol. 39, Issue 1 (Winter 2002), pp. 237-254",na,7,na,5,na
Seeking Baselines for Negative Authority: Constitutional and Rule-of-Law Arguments over Nonenforcement and Waiver [article],"Price, Zachary S. (Cited 286 times)",9254,"Journal of Legal Analysis, Vol. 8, Issue 1 (Spring 2016), pp. 235-276",8 J. Legal Analysis 235 (2016),5,na,2,na
Funding Restrictions and Separation of Powers [article],"Price, Zachary S. (Cited 286 times)",9254,"Vanderbilt Law Review, Vol. 71, Issue 2 (March 2018), pp. 357-464",71 Vand. L. Rev. 357 (2018),5,na,125,na
Our Imperiled Absolutist First Amendment [article],"Price, Zachary S. (Cited 286 times)",9254,"University of Pennsylvania Journal of Constitutional Law, Vol. 20, Issue 4 (March 2018), pp. 817-844",na,na,na,31,na
"Has California's Tri-Partite Statutory Structure Aimed at the Reduction of Greenhouse Gas Emissions and Global Warming, Linking Air Quality, Transportation, and Sustainable Land Use through Regional and Local Planning, Been Successful [article]","Freilich, Robert H. (Cited 751 times); Price, Zachary (Cited 286 times)",9254,"Urban Lawyer, Vol. 49, Issue 3 (Summer 2017), pp. 453-482",49 Urb. Law. 453 (2017),na,na,3,na
Enforcement Discretion amid the Political Maelstrom [article],"Price, Zachary S. (Cited 286 times)",9254,"Administrative & Regulatory Law News, Vol. 42, Issue 3 (Spring 2017), pp. 17-20",na,na,na,1,na
Precedent in a Polarized Era [reviews],"Price, Zachary S. (Cited 286 times)",9254,"Notre Dame Law Review, Vol. 94, Issue 1 (November 2018), pp. 433-444",na,na,na,12,na
