Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Public Welfare and the Role of the WTO: Reconsidering the Trips Agreement [article],"Okediji, Ruth L. (Cited 185 times)",7308,"Emory International Law Review, Vol. 17, Issue 2 (Summer 2003), pp. 819-918",17 Emory Int'l L. Rev. 819 (2003),54,na,74,na
The International Relations of Intellectual Property: Narratives of Developing Country Participation in the Global Intellectual Property System [article],"Okediji, Ruth L. (Cited 185 times)",7308,"Singapore Journal of International & Comparative Law, Vol. 7, Issue 2 (2003), pp. 315-385",7 Sing. J. Int'l & Comp. L. 315 (2003),35,na,46,na
Back to Bilatealism - Pendulum Swings in International Intellectual Property Protection [article],"Okediji, Ruth L. (Cited 185 times)",7308,"University of Ottawa Law & Technology Journal, Vol. 1, pp. 125-148",1 U. Ottawa L. & Tech. J. 125 (2003-2004),19,na,21,na
Is Intellectual Property Investment - Eli Lilly v. Canada and the International Intellectual Property System [article],"Okediji, Ruth L. (Cited 185 times)",7308,"University of Pennsylvania Journal of International Law, Vol. 35, Issue 4 (Summer 2014), pp. 1121-1138",na,15,na,38,na
Through the Years: The Supreme Court and the Copyright Clause [article],"Okediji, Ruth L. (Cited 185 times)",7308,"William Mitchell Law Review, Vol. 30, Issue 5 (2004), pp. 1633-1658",na,13,na,2,na
Regulation of Creativity under the WIPO Internet Treaties [article],"Okediji, Ruth L. (Cited 185 times)",7308,"Fordham Law Review, Vol. 77, Issue 5 (April 2009), pp. 2379-2410",na,11,na,37,na
Trading Posts in Cyberspace: Information Markets and the Construction of Proprietary Rights [article],"Okediji, Ruth L. (Cited 185 times)",7308,"Boston College Law Review, Vol. 44, Issue 2 (March 2003), pp. 545-576",44 B.C. L. Rev. 545 (2002-2003),10,na,3,na
Legal Innovation in International Intellectual Property Relations: Revisiting Twenty-One Years of the Trips Agreement [article],"Okediji, Ruth L. (Cited 185 times)",7308,"University of Pennsylvania Journal of International Law, Vol. 36, Issue 1 (Fall 2014), pp. 191-268",36 U. Pa. J. Int'l L. 191 (2014-2015),7,na,45,na
When Copyright Law and Science Collide: Empowering Digitally Integrated Research Methods on a Global Scale [article],"Reichman, Jerome H. (Cited 352 times); Okediji, Ruth L. (Cited 185 times)",7308,"Minnesota Law Review, Vol. 96, Issue 4 (April 2012), pp. 1362-1481",96 Minn. L. Rev. 1362 (2011-2012),7,na,22,na
Government as Owner of Intellectual Property: Considerations for Public Welfare in the Era of Big Data [article],"Okediji, Ruth L. (Cited 185 times)",7308,"Vanderbilt Journal of Entertainment & Technology Law, Vol. 18, Issue 2 (Winter 2016), pp. 331-362",18 Vand. J. Ent. & Tech. L. 331 (2015-2016),4,na,38,na
Africa and the Global Intellectual Property System: Beyond the Agency Model [article],"Okediji, Ruth L. (Cited 185 times)",7308,"African Yearbook of International Law , Vol. 12, pp. 207-254",12 Afr. Y.B. Int'l L. 207 (2004),2,na,5,na
A Tiered Approach to Rights in Traditional Knowledge [notes],"Okediji, Ruth L. (Cited 185 times)",7308,"Washburn Law Journal, Vol. 58, Issue 2 (Spring 2019), pp. 271-322",na,1,na,19,na
IP Essentialism and the Authority of the Firm,"Okediji, Ruth L. (Cited 185 times)",7308,na,"Okediji, Ruth L. (Cited 185 times)",na,na,na,na
Balancing Acts: Antitrust for Economic Development [article],"Okediji, Ruth L. (Cited 185 times)",7308,"Antitrust Bulletin, Vol. 48, Issue 4 (Winter 2003), pp. 921-946",na,na,na,2,na
"Contracts, Persons and Property: A Tribute to Margaret Jane Radin [comments]","Okediji, Ruth L. (Cited 185 times)",7308,"Michigan Telecommunications and Technology Law Review, Vol. 22, Issue 1 (Fall 2015), pp. 143-154",na,na,na,5,na
Does Intellectual Property Need Human Rights [article],"Okediji, Ruth L. (Cited 185 times)",7308,"New York University Journal of International Law and Politics, Vol. 51, Issue 1 (Fall 2018), pp. 1-68",51 N.Y.U. J. Int'l L. & Pol. 1 (2018-2019),na,na,48,na
The Limits of International Copyright Exceptions for Developing Countries [article] *new*,"Okediji, Ruth L. (Cited 185 times)",7308,"Vanderbilt Journal of Entertainment & Technology Law, Vol. 21, Issue 3 (Spring 2019), pp. 689-736",21 Vand. J. Ent. & Tech. L. 689 (2018-2019),na,na,na,na
