Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Stakeholder Participation in New Governance: Lessons from Chicago's Public Housing Reform Experiment [article],"Alexander, Lisa T. (Cited 79 times)",5290,"Georgetown Journal on Poverty Law & Policy , Vol. 16, Issue 1 (Winter 2009), pp. 117-186",16 Geo. J. on Poverty L. & Pol'y 117 (2009),28,na,41,na
The Promise and Perils of New Regionalist Approaches to Sustainable Communities [article],"Alexander, Lisa T. (Cited 79 times)",5290,"Fordham Urban Law Journal, Vol. 38, Issue 3 (March 2011), pp. 629-674",38 Fordham Urb. L.J. 629 (2010-2011),18,na,8,na
"Hip-Hop and Housing: Revisiting Culture, Urban Space, Power, and Law [article]","Alexander, Lisa T. (Cited 79 times)",5290,"Hastings Law Journal, Vol. 63, Issue 3 (2011-2012), pp. 803-866",63 Hastings L.J. 803 (2011-2012),12,na,55,na
Occupying the Constitutional Right to Housing [article],"Alexander, Lisa T. (Cited 79 times)",5290,"Nebraska Law Review, Vol. 94, Issue 2 (2015), pp. 245-301",94 Neb. L. Rev. 245 (2015-2016),10,na,66,na
Reflections on Success and Failure in New Governance and the Role of the Lawyer [article],"Alexander, Lisa T. (Cited 79 times)",5290,"Wisconsin Law Review, Vol. 2010, Issue 2 (2010), pp. 737-748",na,7,na,17,na
A Sociolegal History of Public Housing Reform in Chicago [article],"Alexander, Lisa T. (Cited 79 times)",5290,"Journal of Affordable Housing and Community Development Law, Vol. 17, Issue 1 and 2 (Fall 2007/Winter 2008), pp. 155-176",17 J. Affordable Hous. & Cmty. Dev. L. 155 (2008),1,na,7,na
Evicted: The Socio-Legal Case for the Right to Housing [reviews],"Alexander, Lisa T. (Cited 79 times)",5290,"Yale Law Journal Forum, Vol. 126, pp. 431-447",na,1,na,19,na
Cyberfinancing for Economic Justice [article],"Alexander, Lisa T. (Cited 79 times)",5290,"William and Mary Business Law Review, Vol. 4, Issue 2 (April 2013), pp. 310-384",4 Wm. & Mary Bus. L. Rev. 310 (2012-2013),1,na,14,na
Tiny Homes for the Homeless: A Return to Politically Engaged Community Economic Development Law [article],"Alexander, Lisa T. (Cited 79 times)",5290,"Journal of Affordable Housing and Community Development Law, Vol. 26, Issue 1 (2017), pp. 39-42",na,na,na,10,na
Bringing Home the Right to Housing to Advance Urban Sustainability [article],"Alexander, Lisa T. (Cited 79 times)",5290,"Texas A&M Journal of Property Law, Vol. 4, Issue 2 (2017), pp. 67-78",na,na,na,18,na
