Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Emerging Importance of Social Visibility in Defining a Particular Social Group and Its Potential Impact on Asylum Claims Related to Sexual Orientation and Gender [article],"Marouf, Fatma E. (Cited 172 times)",579,"Yale Law & Policy Review, Vol. 27, Issue 1 (Fall 2008), pp. 47-106",27 Yale L. & Pol'y Rev. 47 (2008-2009),65,na,80,na
Implicit Bias and Immigration Courts [article],"Marouf, Fatma E. (Cited 172 times)",579,"New England Law Review, Vol. 45, Issue 2 (Spring 2011), pp. 417-448",na,30,na,110,na
Regrouping America: Immigration Policies and the Reduction of Prejudice [article],"Marouf, Fatma E. (Cited 172 times)",579,"Harvard Latino Law Review , Vol. 15, pp. 129-182",15 Harv. Latino L. Rev. 129 (2012),14,na,20,na
Incompetent But Deportable: The Case for a Right to Mental Competence in Removal Proceedings [article],"Marouf, Fatma E. (Cited 172 times)",579,"Hastings Law Journal, Vol. 65, Issue 4 (May 2014), pp. 929-998",65 Hastings L.J. 929 (May 2014),13,3,7,na
Justice on the Fly: The Danger of Errant Deportations [article],"Marouf, Fatma (Cited 172 times); Kagan, Michael (Cited 184 times); Gill, Rebecca (Cited 17 times)",579,"Ohio State Law Journal, Vol. 75, Issue 2 (2014), pp. 337-404",75 Ohio St. L.J. 337 (2014),11,na,3,na
The Role of Foreign Authorities in U.S. Asylum Adjudication [article],"Marouf, Fatma E. (Cited 172 times)",579,"New York University Journal of International Law and Politics, Vol. 45, Issue 2 (Winter 2013), pp. 391-486",45 N.Y.U. J. Int'l L. & Pol. 391 (2012-2013),9,na,8,na
The Hunt for Noncitizen Voters [article],"Marouf, Fatma (Cited 172 times)",579,"Stanford Law Review Online, Vol. 65, pp. 66-72",65 Stan. L. Rev. Online 66 (2012-2013),8,na,1,na
Alternatives to Immigration Detention [article],"Marouf, Fatma E. (Cited 172 times)",579,"Cardozo Law Review, Vol. 38, Issue 6 (August 2017), pp. 2141-2192",38 Cardozo L. Rev. 2141 (2016-2017),4,na,130,na
The Unconstitutional Use of Restraints in Removal Proceedings [article],"Marouf, Fatma E. (Cited 172 times)",579,"Baylor Law Review, Vol. 67, Issue 1 (Winter 2015), pp. 214-283",67 Baylor L. Rev. 214 (2015),4,na,15,na
Buying Time - False Assumptions about Abusive Appeals [article],"Kagan, Michael (Cited 184 times); Marouf, Fatma (Cited 172 times); Gill, Rebecca (Cited 17 times)",579,"Catholic University Law Review, Vol. 63, Issue 3 (Spring 2014), pp. 679-728",63 Cath. U. L. Rev. 679 (2013-2014),4,na,4,na
The Rising Bar for Persecution in Asylum Cases Involving Sexual and Reproductive Harm [article],"Marouf, Fatma E. (Cited 172 times)",579,"Columbia Journal of Gender and Law, Vol. 22, Issue 1 (2011), pp. 81-172",22 Colum. J. Gender & L. 81 (2011),3,na,42,na
A Particularly Serious Exception to the Categorical Approach [article],"Marouf, Fatma (Cited 172 times)",579,"Boston University Law Review, Vol. 97, Issue 4 (July 2017), pp. 1427-1486",97 B.U. L. Rev. 1427 (2017),2,na,31,na
Alienage Classifications and the Denial of Health Care to Dreamers [article],"Marouf, Fatma (Cited 172 times)",579,"Washington University Law Review, Vol. 93, Issue 5 (2016), pp. 1271-1340",93 Wash. U. L. Rev. 1271 (2015-2016),2,na,17,na
Invisible Adjudication in the U.S. Court of Appeals [article],"Kagan, Michael (Cited 184 times); Gill, Rebecca (Cited 17 times); Marouf, Fatma (Cited 172 times)",579,"Georgetown Law Journal, Vol. 106, Issue 3 (March 2018), pp. 683-720",106 Geo. L.J. 683 (2017-2018),1,na,56,na
Recent Scholarship for NGOs [notes],"Marouf, Fatma E. (Cited 172 times); Anker, Deborah (Cited 106 times)",579,"American Journal of International Law, Vol. 103, Issue 4 (October 2009), pp. 777-796",na,na,na,10,na
Assumed Sane [article],"Marouf, Fatma (Cited 172 times)",579,"Cornell Law Review Online, Vol. 101, pp. 25-38",101 Cornell L. Rev. Online 25 (2015-2016),na,4,3,na
Justice on the Fly: The Danger of Errant Deportations [article],"Marouf, Fatma (Cited 172 times); Kagan, Michael (Cited 184 times); Gill, Rebecca (Cited 17 times)",579,"Immigration and Nationality Law Review, Vol. 35, pp. 239-306",na,na,na,3,na
Executive Overreaching in Immigration Adjudication [article],"Marouf, Fatma E. (Cited 172 times)",579,"Tulane Law Review, Vol. 93, Issue 4 (April 2019), pp. 707-786",93 Tul. L. Rev. 707 (2018-2019),na,na,na,na
Invoking Federal Common Law Defenses in Immigration Cases [article],"Marouf, Fatma E. (Cited 172 times)",579,"UCLA Law Review, Vol. 66, Issue 1 (January 2019), pp. 142-207",66 UCLA L. Rev. 142 (2019),na,na,na,na
