Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Problem of Jurisdictional Non-Precedent [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Tulsa Law Review, Vol. 44, Issue 3 (Spring 2009), pp. 587-616",na,10,na,2,na
"The Unreviewable Executive: Kiyemba, Maqaleh, and the Obama Administration [article]","Vladeck, Stephen I. (Cited 793 times)",6688,"Constitutional Commentary, Vol. 26, Issue 3 (Summer 2010), pp. 603-624",na,9,na,4,na
Big Data before and after Snowden [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Journal of National Security Law and Policy, Vol. 7, Issue 2 (2014), pp. 333-340",7 J. Nat'l Sec. L. & Pol'y 333 (2014),9,na,56,na
Common-Law Habeas and the Separation of Powers [comments],"Vladeck, Stephen I. (Cited 793 times)",6688,"Iowa Law Review Bulletin, Vol. 95, pp. 39-54",na,8,1,3,na
After the AUMF [article],"Daskal, Jennifer (Cited 158 times); Vladeck, Stephen I. (Cited 793 times)",6688,"Harvard National Security Journal, Vol. 5, Issue 1 (2014), pp. 115-146",5 Harv. Nat'l Sec. J. 115 (2014),7,na,69,na
"The Supreme Court, the War on Terrorism, and the Separation of Powers [article]","Vladeck, Stephen I. (Cited 793 times)",6688,"Human Rights, Vol. 38, Issue 1 (Winter 2011), pp. 13-13",38 Hum. Rts. 13 (Winter 2011),7,na,8,na
Targeted Killing and Judicial Review [comments],"Vladeck, Stephen I. (Cited 793 times)",6688,"George Washington Law Review Arguendo, Vol. 82, pp. 11-28",na,7,na,13,na
The Calling Forth Clause and the Domestic Commander in Chief [notes],"Vladeck, Stephen I. (Cited 793 times)",6688,"Cardozo Law Review, Vol. 29, Issue 3 (January 2008), pp. 1091-1108",na,6,na,11,na
Normalizing Guantanamo [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"American Criminal Law Review , Vol. 48, Issue 4 (Fall 2011), pp. 1547-1572",na,6,na,13,na
Detention after the AUMF [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Fordham Law Review, Vol. 82, Issue 5 (April 2014), pp. 2189-2208",na,6,na,42,na
"Democratic Competence, Constitutional Disorder, and the Freedom of the Press [article]","Vladeck, Stephen I. (Cited 793 times)",6688,"Washington Law Review, Vol. 87, Issue 2 (June 2012), pp. 529-548",na,6,na,12,na
The Demise of Merits-Based Adjudication in Post-9/11 National Security Litigation [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Drake Law Review, Vol. 64, Issue 4 (2016), pp. 1035-1090",64 Drake L. Rev. 1035 (2016),5,na,14,na
Insular Thinking about Habeas [comments],"Vladeck, Stephen I. (Cited 793 times)",6688,"Iowa Law Review Bulletin, Vol. 97, pp. 16-23",na,5,na,3,na
"Habeas Corpus, Alternative Remedies, and the Myth of Swain v. Pressley [article]","Vladeck, Stephen I. (Cited 793 times)",6688,"Roger Williams University Law Review, Vol. 13, Issue 2 (Spring 2008), pp. 411-442",na,5,na,2,na
The Constitutional Right to Collateral Post-Conviction Review [article],"Vazquez, Carlos M. (Cited 1530 times); Vladeck, Stephen I. (Cited 793 times)",6688,"Virginia Law Review, Vol. 103, Issue 5 (September 2017), pp. 905-960",103 Va. L. Rev. 905 (2017),5,na,26,na
Foreword: National Security's Distortion Effects [comments],"Vladeck, Stephen I. (Cited 793 times)",6688,"Western New England Law Review, Vol. 32, Issue 2 (2010), pp. 285-294",na,5,na,3,na
