Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Executive Disorder: The Muslim Ban, Emergency Advocacy, and the Fires Next Time [article]","Ayoub, Abed (Cited 2 times); Beydoun, Khaled (Cited 2 times)",5464,"Michigan Journal of Race & Law, Vol. 22, Issue 2 (Spring 2017), pp. 215-242",22 Mich. J. Race & L. 215 (2016-2017),2,na,165,na
