Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Feminism in Yellowface [article],"Chang, Stewart (Cited 21 times)",8320,"Harvard Journal of Law and Gender, Vol. 38, Issue 2 (Summer 2015), pp. 235-268",38 Harv. Women's L.J. 235 (2015),6,na,32,na
The Postcolonial Problem for Global Gay Rights [article],"Chang, Stewart (Cited 21 times)",8320,"Boston University International Law Journal, Vol. 32, Issue 2 (Summer 2014), pp. 309-354",32 B.U. Int'l L.J. 309 (2014),5,na,36,na
"Dreams of My Father, Prisoner for My Mother: The H-4 Nonimmigrant Visa Dilemma and the Need for an Immigration-Status Spousal Support [article]","Chang, Stewart (Cited 21 times)",8320,"Asian Pacific American Law Journal, Vol. 19, Issue 1 (Fall 2013-Spring 2014), pp. 1-28",19 UCLA Asian Pac. Am. L.J. 1 (2013-2014),3,na,15,na
Is Gay the New Asian: Marriage Equality and the Dawn of a New Model Minority [article],"Chang, Stewart (Cited 21 times)",8320,"Asian American Law Journal, Vol. 23, pp. 5-38",23 Asian Am. L.J. 5 (2016),2,na,15,na
Gay Liberation in the Illiberal State [article],"Chang, Stewart L. (Cited 21 times)",8320,"Washington International Law Journal, Vol. 24, Issue 1 (2015), pp. 1-46",24 Wash. Int'l L.J. 1 (2015),2,na,12,na
Racial Upside: Deconstructing the Merits of Jeremy Lin's NBA Contract [article],"Chang, Stewart (Cited 21 times)",8320,"Virginia Sports and Entertainment Law Journal, Vol. 14, Issue 1 (Fall 2014), pp. 1-12",14 Va. Sports & Ent. L.J. 1 (2014-2015),2,na,57,na
Neoliberalism and the Good Daddies and Bad Daddies of Academic Freedom [article],"Chang, Stewart (Cited 21 times)",8320,"FIU Law Review, Vol. 9, Issue 1 (Fall 2013), pp. 43-44",na,1,na,6,na
"Our National Psychosis: Guns, Terror, and Hegemonic Masculinity [article]","Chang, Stewart (Cited 21 times)",8320,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 53, Issue 2 (Fall 2018), pp. 495-532",53 Harv. C.R.-C.L. L. Rev. 495 (2018),na,na,70,na
Legacies of Exceptionalism and the Future of Gay Rights in Singapre [article],"Chang, Stewart (Cited 21 times)",8320,"Hong Kong Law Journal, Vol. 46, Issue 1 (2016), pp. 71-88",na,na,na,24,na
Minors Crossing Borders [article],"Chang, Stewart (Cited 21 times); Woo Lee, Amy; Holton, Cynthia; Arthur, Craig",8320,"Whittier Journal of Child and Family Advocacy, Vol. 17, pp. 138-162",na,na,na,30,na
"Panel: Employment Rights of LGBTI Workers, Remarks [article]","Chang, Stewart (Cited 21 times)",8320,"Whittier Law Review, Vol. 36, Issue 3 (Spring 2015), pp. 395-400",na,na,na,2,na
