Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Hydropower: It's a Small World after All [article],"Warren, Gina S. (Cited 41 times)",4192,"Nebraska Law Review, Vol. 91, Issue 4 (2013), pp. 925-978",91 Neb. L. Rev. 925 (2012-2013),11,na,8,na
Regulating Pot to Save the Polar Bear: Energy and Climate Impacts of the Marijuana Industry [article],"Warren, Gina S. (Cited 41 times)",4192,"Columbia Journal of Environmental Law, Vol. 40, Issue 3 (2015), pp. 385-432",40 Colum. J. Envtl. L. 385 (2015),7,na,115,na
Hydropower: Time for a Small Makeover [article],"Warren, Gina S. (Cited 41 times)",4192,"Indiana International & Comparative Law Review, Vol. 24, Issue 1 (2014), pp. 249-[xvi]",na,7,na,8,na
Vanishing Power Lines and Emerging Distributed Generation [article],"Warren, Gina S. (Cited 41 times)",4192,"Wake Forest Journal of Law & Policy, Vol. 4, Issue 2 (May 2014), pp. 347-396",4 Wake Forest J. L. & Pol'y 347 (2014),4,na,13,na
Executive Summary [notes],"Warren, Gina S. (Cited 41 times)",4192,"Texas A&M Law Review, Vol. 1, Survey Issue (Spring 2014), pp. 1-2",na,3,na,1,na
"Small Hydropower, Big Potential: Considerations for Responsible Global Development [article]","Warren, Gina S. (Cited 41 times)",4192,"Idaho Law Review, Vol. 53, Issue 1 (2017), pp. 149-178",53 Idaho L. Rev. 149 (2017),2,na,13,na
Due Process - Prosecutorial Implications of a Victim's Rightr to Be Heard: Court Upholds Victim's Right to Be Heard at Important Criminal Justice Hearings [legislation],"Warren, Gina (Cited 41 times)",4192,"Rutgers Law Journal, Vol. 34, Issue 4 (Summer 2003), pp. 1173-1188",na,2,na,6,na
Small Hydropower Toolkit: Considerations for Improving Global Development and an Accompanying Case Study for Pakistan [article],"Warren, Gina S. (Cited 41 times); Mosier, Thomas M.; Sharp, Kendra V.; Hill, David F.",4192,"University of Pittsburgh Law Review, Vol. 80, Issue 1 (Fall 2018), pp. 137-174",80 U. Pitt. L. Rev. 137 (2018),na,na,4,na
Two Years after the Pennsylvania Supreme Court's Decision in Belden & Blake Corp. v. Commonwealth Department of Conservation & Natural Resources: The Commonwealth's Struggle to Protect State Lands [article],"Warren, Gina S. (Cited 41 times); Baron, Krista M.",4192,"Duquesne Business Law Journal, Vol. 13, Issue 2 (Summer 2011), pp. 193-218",13 Duq. Bus. L.J. 193 (2011),na,na,2,na
1-Click Energy: Managing Corporate Demand for Clean Power [article],"Warren, Gina S. (Cited 41 times)",4192,"Maryland Law Review, Vol. 78, Issue 1 (2018), pp. 73-104",78 Md. L. Rev. 73 (2018-2019),na,na,4,na
Introduction [comments],"Warren, Gina S. (Cited 41 times)",4192,"Texas A&M Journal of Property Law, Vol. 1, Issue 3 (2014), pp. [vii]-[viii]",na,na,na,na,na
Executive Summary [notes],"Warren, Gina S. (Cited 41 times)",4192,"Texas Wesleyan Law Review, Vol. 18, Issue 3 (Spring 2012), pp. 443-446",18 Tex. Wesleyan L. Rev. 443 (2011-2012),na,na,na,na
Executive Summary [notes],"Warren, Gina S. (Cited 41 times)",4192,"Texas Wesleyan Law Review, Vol. 19, Issue 2 (Spring 2013), pp. 269-270",na,na,na,na,na
