Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Regulatory Arbitrage [article],"Fleischer, Victor (Cited 592 times)",255,"Texas Law Review, Vol. 89, Issue 2 (December 2010), pp. 227-290",89 Tex. L. Rev. 227 (2010-2011),132,na,293,na
Two and Twenty: Taxing Partnership Profits in Private Equity Funds [article],"Fleischer, Victor (Cited 592 times)",255,"New York University Law Review, Vol. 83, Issue 1 (April 2008), pp. 1-59",83 N.Y.U. L. Rev. 1 (2008),102,na,68,na
Brand New Deal: The Branding Effect of Corporate Deal Structures [article],"Fleischer, Victor (Cited 592 times)",255,"Michigan Law Review, Vol. 104, Issue 7 (June 2006), pp. 1581-1638",104 Mich. L. Rev. 1581 (2005-2006),52,na,24,na
The Rational Exuberance of Structuring Venture Capital Start-ups [article],"Fleischer, Victor (Cited 592 times)",255,"Tax Law Review, Vol. 57, Issue 1 (Fall 2003), pp. 137-186",57 Tax L. Rev. 137 (2003-2004),50,na,27,na
Deals: Bringing Corporate Transactions into the Law School Classroom [comments],"Fleischer, Victor (Cited 592 times)",255,"Columbia Business Law Review, Vol. 2002, Issue 2 (2002), pp. 475-498",na,45,na,18,na
A Theory of Taxing Sovereign Wealth [article],"Fleischer, Victor (Cited 592 times)",255,"New York University Law Review , Vol. 84, Issue 2 (May 2009), pp. 440-513",84 N.Y.U. L. Rev. 440 (2009),34,na,11,na
Taxing Blackstone [article],"Fleischer, Victor (Cited 592 times)",255,"Tax Law Review, Vol. 61, Issue 2 (Winter 2008), pp. 89-120",61 Tax L. Rev. 89 (2007-2008),29,na,27,na
The Missing Preferred Return [article],"Fleischer, Victor (Cited 592 times)",255,"Journal of Corporation Law, Vol. 31, Issue 1 (Fall 2005), pp. 77-118",31 J. Corp. L. 77 (2005-2006),25,na,11,na
Taxing Founders' Stock [article],"Fleischer, Victor (Cited 592 times)",255,"UCLA Law Review, Vol. 59, Issue 1 (October 2011), pp. 60-111",59 UCLA L. Rev. 60 (2011-2012),24,na,17,na
"Options Backdating, Tax Shelters, and Corporate Culture [article]","Fleischer, Victor (Cited 592 times)",255,"Virginia Tax Review, Vol. 26, Issue 4 (Spring 2007), pp. 1031-1064",26 Va. Tax Rev. 1031 (2006-2007),19,na,20,na
Curb Your Enthusiasm for Pigovian Taxes [comments],"Fleischer, Victor (Cited 592 times)",255,"Vanderbilt Law Review, Vol. 68, Issue 6 (November 2015), pp. 1673-1714",na,15,na,54,na
The MasterCard IPO: Protecting the Priceless Brand [article],"Fleischer, Victor (Cited 592 times)",255,"Harvard Negotiation Law Review , Vol. 12, Issue 1 (Winter 2007), pp. 137-156",na,15,na,20,na
Urban Entrepreneurship and the Promise of For-Profit Philanthropy [article],"Fleischer, Victor (Cited 592 times)",255,"Western New England Law Review , Vol. 30, Issue 1 (2007), pp. 93-102",na,9,na,7,na
Book/Tax Conformity and Equity Compensation [article],"Walker, David I. (Cited 477 times); Fleischer, Victor (Cited 592 times)",255,"Tax Law Review , Vol. 62, Issue 3 (Spring 2009), pp. 399-444",62 Tax L. Rev. 399 (2008-2009),9,na,11,na
The Supercharged IPO [article],"Fleischer, Victor (Cited 592 times); Staudt, Nancy (Cited 201 times)",255,"Vanderbilt Law Review, Vol. 67, Issue 2 (March 2014), pp. 307-374",67 Vand. L. Rev. 307 (2014),8,1,18,na
Tax Extenders [comments],"Fleischer, Victor (Cited 592 times)",255,"Tax Law Review, Vol. 67, Issue 4 (Summer 2014), pp. 613-626",na,6,na,7,na
"Fickle Investors, Reputation, and the Clientele Effect in Venture Capital Funds [article]","Fleischer, Victor (Cited 592 times)",255,"Willamette Law Review, Vol. 40, Issue 4 (Fall 2004), pp. 813-824",40 Willamette L. Rev. 813 (2004),3,na,5,na
Job Creationism [article],"Fleischer, Victor (Cited 592 times)",255,"Fordham Law Review, Vol. 84, Issue 6 (May 2016), pp. 2477-2494",na,2,na,15,na
For Profit Charity: Not Quite Ready for Prime Time [comments],"Fleischer, Victor (Cited 592 times)",255,"Virginia Law Review in Brief, Vol. 93, pp. 231-234",na,2,na,1,na
Should We Tax Sovereign Wealth Funds,"Fleischer, Victor (Cited 592 times)",255,na,"Fleischer, Victor (Cited 592 times)",na,na,na,na
IPO Intelligence [notes],"Fleischer, Victor (Cited 592 times)",255,"Entrepreneurial Business Law Journal, Vol. 2, Issue 2 (2008), pp. 761-766",na,na,na,5,na
The State of Americas Tax Institutions [article],"Fleischer, Victor (Cited 592 times)",255,"Law and Contemporary Problems, Vol. 81, Issue 2 (2018), pp. 7-26",na,na,na,24,na
