Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Strange Fixation: Bootleg Sound Recordings Enjoy the Benefits of Improving Technology [notes],"Schwartz, David (Cited 50 times)",3202,"Federal Communications Law Journal, Vol. 47, Issue 3 (April 1995), pp. 611-642",na,19,na,8,na
Section 1500 of the Judicial Code and Duplicate Suits against the Government and Its Agents [article],"Schwartz, David (Cited 50 times)",3202,"Georgetown Law Journal , Vol. 55, Issue 4 (March 1967), pp. 573-601",na,15,12,3,na
The Arizona Agricultural Nuisance Protection Act [comments],"Schwartz, David (Cited 50 times)",3202,"Arizona State Law Journal, Vol. 1982, Issue 3 (1982), pp. 689-724",na,8,na,3,na
The Natural Gas Industry: Lessons for the Future of the Carbon Dioxide Capture and Storage Industry [article],"Schwartz, David (Cited 50 times)",3202,"Stanford Law & Policy Review, Vol. 19, Issue 3 (2008), pp. 550-574",na,7,na,4,na
Lawyers Answer Public Service Call [article],"Grange, Lori (Cited 1 times); Schwartz, David (Cited 50 times)",3202,"Human Rights, Vol. 22, Issue 1 (Winter 1995), pp. 34-35",22 Hum. Rts. 34 (1995),1,na,na,na
Sidney B. Jacoby [comments],"Schwartz, David (Cited 50 times)",3202,"Case Western Reserve Law Review, Vol. 27, Issue 4 (Spring 1977), pp. 812-814",na,na,na,na,na
Delaware Court Blocks Sale of Bank Stripped of Its Criticized Assets [article],"Reder, Robert S. (Cited 59 times); Schwartz, David (Cited 50 times); Constantinides, Julie",3202,"Banking Law Journal, Vol. 129, Issue 6 (June 2012), pp. 522-528",129 Banking L.J. 522 (2012),na,na,1,na
Resolving the Disclosure Puzzle in Insurance Law [article],"Schwartz, David (Cited 50 times)",3202,"Business Law Review, Vol. 6, pp. 175-204",6 Bus. L. Rev. 175 (2007),na,na,15,na
The Uncertain Status of Secured Creditors under Chapter XIII of the Bankruptcy Act [comments],"Schwartz, David (Cited 50 times)",3202,"John Marshall Journal of Practice and Procedure, Vol. 9, Issue 2 (Winter 1975-1976), pp. 377-395",na,na,na,na,na
From Antibodies to X-Rays: An Overview of Patent Eligibility in Canada [article],"Schwartz, David (Cited 50 times); Zlobec, Sanro",3202,"Managing Intellectual Property, Vol. 252, pp. 83-86",252 Managing Intell. Prop. 83 (2015),na,na,6,na
Canada's Trade Mark and Patent Law Set to Change Significantly [notes],"Schwartz, David (Cited 50 times); Lapin, Philip",3202,"Managing Intellectual Property, Vol. 278, pp. 60-64",na,na,na,na,na
Settling Litigation with the Federal Government [article],"Steadman, John M.; Schwartz, David (Cited 50 times); Jacoby, Sidney B. (Cited 271 times)",3202,"Practical Lawyer, Vol. 29, Issue 8 (December 1, 1983), pp. 37-58",29 Prac. Law. 37 (1983),na,na,na,na
Attorneys' Fees in Government Litigation [article],"Schwartz, David (Cited 50 times)",3202,"Practical Lawyer, Vol. 16, Issue 5 (May 1970), pp. 45-60",16 Prac. Law. 45 (1970),na,na,na,na
