Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"New Pleading, New Discovery [article]","Dodson, Scott (Cited 600 times)",2340,"Michigan Law Review, Vol. 109, Issue 1 (October 2010), pp. 53-90",109 Mich. L. Rev. 53 (2010-2011),66,8,11,na
The Complexity of Jurisdictional Clarity [article],"Dodson, Scott (Cited 600 times)",2340,"Virginia Law Review, Vol. 97, Issue 1 (March 2011), pp. 1-60",97 Va. L. Rev. 1 (2011),65,2,22,na
Mandatory Rules [article],"Dodson, Scott (Cited 600 times)",2340,"Stanford Law Review , Vol. 61, Issue 1 (October 2008), pp. 1-36",61 Stan. L. Rev. 1 (October 2008),45,4,51,na
In Search of Removal Jurisdiction [article],"Dodson, Scott (Cited 600 times)",2340,"Northwestern University Law Review, Vol. 102, Issue 1 (2008), pp. 55-90",102 Nw. U. L. Rev. 55 (2008),42,2,15,na
Comparative Convergences in Pleading Standards [article],"Dodson, Scott (Cited 600 times)",2340,"University of Pennsylvania Law Review, Vol. 158, Issue 2 (January 2010), pp. 441-472",na,40,na,8,na
Hybridizing Jurisdiction [article],"Dodson, Scott (Cited 600 times)",2340,"California Law Review, Vol. 99, Issue 6 (2011), pp. 1439-1484",99 Calif. L. Rev. 1439 (2011),29,2,12,na
Federal Pleading and State Presuit Discovery [article],"Dodson, Scott (Cited 600 times)",2340,"Lewis & Clark Law Review, Vol. 14, Issue 1 (Spring 2010), pp. 43-64",na,28,na,8,na
Party Subordinance in Federal Litigation [article],"Dodson, Scott (Cited 600 times)",2340,"George Washington Law Review, Vol. 83, Issue 1 (December 2014), pp. 1-55",83 Geo. Wash. L. Rev. 1 (December 2014),20,2,15,na
A New Look Dismissal Rates of Federal Civil Claims [article],"Dodson, Scott (Cited 600 times)",2340,"Judicature, Vol. 96, Issue 3 (November-December 2012), pp. 127-135",96 Judicature 127 (November-December 2012),17,na,13,na
The Challenge of Comparative Civil Procedure [comments],"Dodson, Scott (Cited 600 times)",2340,"Alabama Law Review , Vol. 60, Issue 1 (2008), pp. 133-150",na,16,na,23,na
A Darwinist View of the Living Constitution [article],"Dodson, Scott (Cited 600 times)",2340,"Vanderbilt Law Review, Vol. 61, Issue 5 (October 2008), pp. 1319-1350",61 Vand. L. Rev. 1319 (2008),15,na,17,na
The Gravitational Force of Federal Law [article],"Dodson, Scott (Cited 600 times)",2340,"University of Pennsylvania Law Review, Vol. 164, Issue 3 (February 2016), pp. 703-754",164 U. Pa. L. Rev. 703 (2015-2016),15,na,29,na
Dignity: The New Frontier of State Sovereignty [article],"Dodson, Scott (Cited 600 times)",2340,"Oklahoma Law Review, Vol. 56, Issue 4 (Winter 2003), pp. 777-832",56 Okla. L. Rev. 777 (2003),14,2,5,na
The Peculiar Federal Marriage Amendment [article],"Dodson, Scott (Cited 600 times)",2340,"Arizona State Law Journal, Vol. 36, Issue 3 (Fall 2004), pp. 783-804",36 Ariz. St. L.J. 783 (Fall 2004),13,na,8,na
Global Civil Procedure Trends in the Twenty-First Century [article],"Dodson, Scott (Cited 600 times); Klebba, James M. (Cited 33 times)",2340,"Boston College International and Comparative Law Review, Vol. 34, Issue 1 (Winter 2011), pp. 1-26",34 B. C. Int'l & Comp. L. Rev. 1 (2011),13,na,27,na
