Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Let the Games Begin: Incentives to Innovation in the New Economy of Intellectual Property Law [article],"Landers, Amy L. (Cited 149 times)",9819,"Santa Clara Law Review, Vol. 46, Issue 2 (2006), pp. 307-376",46 Santa Clara L. Rev. 307 (2005-2006),64,1,9,na
Liquid Patents [article],"Landers, Amy L. (Cited 149 times)",9819,"Denver University Law Review, Vol. 84, Issue 1 (2006), pp. 199-266",84 Denv. U. L. Rev. 199 (2006-2007),21,na,2,na
"Patent Claim Apportionment, Patentee Injury, and Sequential Intervention [article]","Landers, Amy L. (Cited 149 times)",9819,"George Mason Law Review, Vol. 19, Issue 2 (Winter 2012), pp. 471-512",19 Geo. Mason L. Rev. 471 (2011-2012),20,na,11,na
Ordinary Creativity in Patent Law: The Artist within the Scientist [article],"Landers, Amy L. (Cited 149 times)",9819,"Missouri Law Review, Vol. 75, Issue 1 (Winter 2010), pp. 1-78",75 Mo. L. Rev. 1 (2010),16,na,20,na
The Current State of Moral Rights Protection for Visual Artists in the United States [notes],"Landers, Amy L. (Cited 149 times)",9819,"Hastings Communications and Entertainment Law Journal (Comm/Ent), Vol. 15, Issue 1 (1992-1993), pp. 165-198",na,6,na,5,na
Patentable Subject Matter as a Policy Driver [article],"Landers, Amy L. (Cited 149 times)",9819,"Houston Law Review, Vol. 53, Issue 2 (2015), pp. 505-548",na,6,2,14,na
The Anti-Economy of Fashion; An Openwork Approach to Intellectual Property Protection [article],"Landers, Amy L. (Cited 149 times)",9819,"Fordham Intellectual Property, Media & Entertainment Law Journal, Vol. 24, Issue 2 (Winter 2014), pp. 427-508",24 Fordham Intell. Prop. Media & Ent. L.J. 427 (2013-2014),5,na,32,na
The Antipatent: A Proposal for Startup Immunity [article],"Landers, Amy L. (Cited 149 times)",9819,"Nebraska Law Review, Vol. 93, Issue 4 (2015), pp. 950-1011",93 Neb. L. Rev. 950 (2014-2015),5,na,4,na
Private Value Determinations and the Potential Effect on the Future of Research and Development [article],"Landers, Amy L. (Cited 149 times)",9819,"Chapman Law Review, Vol. 18, Issue 3 (Summer 2015), pp. 647-676",na,2,na,3,na
Patent Valuation Theory and the Economics of Improvement [comments],"Landers, Amy L. (Cited 149 times)",9819,"Texas Law Review See Also, Vol. 88, pp. 163-174",na,2,na,4,na
Intentional Waivers of Privilege and the Opinion of Counsel: Can the Scope of Disclosure be Managed [notes],"Landers, Amy L. (Cited 149 times)",9819,"Santa Clara Computer & High Technology Law Journal, Vol. 20, Issue 3 (2004), pp. 765-778",na,1,na,na,na
