Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Owners, Auctions, and Absolute Priority in Bankruptcy Reorganizations [article]","Markell, Bruce A. (Cited 359 times)",5817,"Stanford Law Review, Vol. 44, Issue 1 (November 1991), pp. 69-128",44 Stan. L. Rev. 69 (1991-1992),117,15,14,na
Toward True and Plain Dealing: A Theory of Fraudulent Transfers Involving Unreasonably Small Capital [article],"Markell, Bruce A. (Cited 359 times)",5817,"Indiana Law Review, Vol. 21, Issue 2 (1988), pp. 469-508",21 Ind. L. Rev. 469 (1988),32,18,10,na
A New Perspective on Unfair Discrimination in Chapter 11 [article],"Markell, Bruce A. (Cited 359 times)",5817,"American Bankruptcy Law Journal, Vol. 72, Issue 2 (Spring 1998), pp. 227-264",72 Am. Bankr. L.J. 227 (1998),29,51,40,na
The Case against Breakup Fees in Bankruptcy [article],"Markell, Bruce A. (Cited 359 times)",5817,"American Bankruptcy Law Journal, Vol. 66, Issue 4 (Fall 1992), pp. 349-386",66 Am. Bankr. L.J. 349 (1992),22,6,8,na
From Property to Contract and Back: An Examination of Deposit Accounts and Revised Article 9 [article],"Markell, Bruce A. (Cited 359 times)",5817,"Chicago-Kent Law Review, Vol. 74, Issue 3 (1999), pp. 963-1034",na,21,2,10,na
"Bankruptcy, Lenity, and the Statutory Interpretation of Cognate Civil and Criminal Statutes [article]","Markell, Bruce A. (Cited 359 times)",5817,"Indiana Law Journal, Vol. 69, Issue 2 (Spring 1994), pp. 335-374",69 Ind. L.J. 335 (1993-1994),19,na,3,na
Clueless on Classification: Toward Removing Artificial Limits on Chapter 11 Claim Classification [comments],"Markell, Bruce A. (Cited 359 times)",5817,"Bankruptcy Developments Journal, Vol. 11, Issue 1 (1994-1995), pp. 1-48",na,17,1,6,na
"Alive at 25 - A Short Review of the Supreme Court's Bankruptcy Jurisprudence, 1979-2004 [article]","Dembart, Lee (Cited 18 times); Markell, Bruce A. (Cited 359 times)",5817,"American Bankruptcy Law Journal, Vol. 78, Issue 4 (Fall 2004), pp. 373-400",78 Am. Bankr. L.J. 373 (2004),12,3,4,na
A View from the Field: Some Observations on the Effect of International Commercial Law Reform Efforts on the Rule of Law [article],"Markell, Bruce A. (Cited 359 times)",5817,"Indiana Journal of Global Legal Studies, Vol. 6, Issue 2 (Spring 1999), pp. 497-510",na,12,na,4,na
The Sub Rosa Subchapter: Individual Debtors in Chapter 11 after BAPCPA [article],"Markell, Bruce A. (Cited 359 times)",5817,"University of Illinois Law Review, Vol. 2007, Issue 1 (2007), pp. 67-92",na,10,6,2,na
