Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Corporate Political Speech: Who Decides [comments],"Bebchuk, Lucian A. (Cited 1687 times); Jackson, Robert J. Jr. (Cited 322 times)",8396,"Harvard Law Review, Vol. 124, Issue 1 (November 2010), pp. 83-117",na,116,na,64,na
Shining Light on Corporate Political Spending [article],"Bebchuk, Lucian A. (Cited 1687 times); Jackson, Robert J. Jr. (Cited 322 times)",8396,"Georgetown Law Journal, Vol. 101, Issue 4 (April 2013), pp. 923-968",101 Geo. L.J. 923 (2012-2013),63,na,76,na
The Law and Economics of Blockholder Disclosure [article],"Bebchuk, Lucian A. (Cited 1687 times); Jackson, Robert J. Jr. (Cited 322 times)",8396,"Harvard Business Law Review, Vol. 2, Issue 1 (Spring 2012), pp. 39-60",2 Harv. Bus. L. Rev. 39 (2012),31,na,72,na
Executive Pensions [notes],"Bebchuk, Lucian A. (Cited 1687 times); Jackson, Robert J. Jr. (Cited 322 times)",8396,"Journal of Corporation Law, Vol. 30, Issue 4 (Summer 2005), pp. 823-856",na,27,na,12,na
Activist Directors and Agency Costs: What Happens When an Activist Director Goes on the Board [article],"Coffee, John C. Jr. (Cited 9702 times); Jackson, Robert J. Jr. (Cited 322 times); Mitts, Joshua R. (Cited 75 times); Bishop, Robert E. (Cited 19 times)",8396,"Cornell Law Review, Vol. 104, Issue 2 (January 2019), pp. 381-466",104 Cornell L. Rev. 381 (2018-2019),19,na,5,na
Pre-Disclosure Accumulations by Activist Investors: Evidence and Policy [article],"Bebchuk, Lucian A. (Cited 1687 times); Jackson, Robert J. Jr. (Cited 322 times); Jiang, Wei (Cited 98 times)",8396,"Journal of Corporation Law, Vol. 39, Issue 1 (Fall 2013), pp. 1-34",39 J. Corp. L. 1 (2013-2014),14,na,59,na
Private Equity and Executive Compensation [article],"Jackson, Robert J. Jr. (Cited 322 times)",8396,"UCLA Law Review, Vol. 60, Issue 3 (February 2013), pp. 638-677",60 UCLA L. Rev. 638 (2012-2013),10,na,47,na
Toward a Constitutional Review of the Poison Pill [article],"Bebchuk, Lucian A. (Cited 1687 times); Jackson, Robert J. Jr. (Cited 322 times)",8396,"Columbia Law Review, Vol. 114, Issue 6 (October 2014), pp. 1549-[iv]",na,10,na,29,na
A New Model of Administrative Enforcement [article],"Jackson, Robert J. Jr. (Cited 322 times); Rosenberg, David (Cited 1605 times)",8396,"Virginia Law Review, Vol. 93, Issue 8 (December 2007), pp. 1983-2016",na,9,na,8,na
Stock Unloading and Banker Incentives [article],"Jackson, Robert J. Jr. (Cited 322 times)",8396,"Columbia Law Review, Vol. 112, Issue 4 (May 2012), pp. 951-990",na,6,na,na,na
The Hidden Nature of Executive Retirement Pay [article],"Jackson, Robert J. Jr. (Cited 322 times); Honigsberg, Colleen (Cited 17 times)",8396,"Virginia Law Review, Vol. 100, Issue 3 (May 2014), pp. 479-522",100 Va. L. Rev. 479 (May 2014),4,na,7,na
Comment: Cost-Benefit Analysis and the Courts [article],"Jackson, Robert J. Jr. (Cited 322 times)",8396,"Law and Contemporary Problems, Vol. 78, Issue 3 (2015), pp. 55-64",78 Law & Contemp. Probs. 55 (2015),3,na,11,na
Corporate Governance and Executive Compensation: Evidence from Japan [article],"Jackson, Robert J. Jr. (Cited 322 times); Milhaupt, Curtis J. (Cited 781 times)",8396,"Columbia Business Law Review, Vol. 2014, Issue 1 (2014), pp. 111-171",2014 Colum. Bus. L. Rev. 111 (2014),2,na,40,na
Torts - Strict Liability - Landowner Is Liable for Damage Done to Property of Others by Crop Spraying [notes],"Jackson, Robert J. (Cited 4 times)",8396,"Villanova Law Review, Vol. 7, Issue 2 (Winter 1961-62), pp. 313-316",na,2,na,na,na
Foreign Flag Vessel Use for Fish Processing in United States Waters [article],"Beaver, James E. (Cited 173 times); Hollowed, John (Cited 1 times); Jackson, Robert (Cited 3 times)",8396,"Arizona Journal of International and Comparative Law, Vol. 7, Issue 2 (Fall 1989), pp. 287-312",7 Ariz. J. Int'l & Comp. L. 287 (1989-1990),1,na,na,na
Enforcement of Anti-Trust Laws [article],"Jackson, Robert (Cited 3 times)",8396,"Federal Bar Association Journal, Vol. 3, Issue 2 (1937-1939), pp. 71-130",3 Fed. B. Ass'n J. 71 (1937-1939),1,na,na,na
International Engagement in War-Torn Countries [article],"Jackson, Robert (Cited 3 times)",8396,"Global Governance, Vol. 10, Issue 1 (January-March 2004), pp. 21-36",na,1,na,6,na
Is E.U. Merger Control Used for Protectionsim: An Empirical Analysis [article],"Bradford, Anu (Cited 192 times); Jackson, Robert J. Jr. (Cited 322 times); Zytnick, Jonathan (Cited 1 times)",8396,"Journal of Empirical Legal Studies, Vol. 15, Issue 1 (March 2018), pp. 165-191",na,1,na,na,na
How Does Legal Enforceability Affect Consumer Lending: Evidence from a Natural Experiment [article],"Honigsberg, Colleen (Cited 17 times); Jackson, Robert J. Jr. (Cited 322 times); Squire, Richard (Cited 231 times)",8396,"Journal of Law & Economics, Vol. 60, Issue 4 (November 2017), pp. 673-712",na,1,na,na,na
Equity - Injunction - Federal Court under Duty to Restrain State Criminal Proceeding Where Irreparable Injury to a National Interest Is Threatened [notes],"Jackson, Robert J. (Cited 4 times); Manashil, Ned W. (Cited 3 times)",8396,"Villanova Law Review, Vol. 7, Issue 4 (Summer 1962), pp. 693-696",na,1,na,na,na
Equity - Private Associations - Court Will Order Admission of Qualified Physician to County Medical Society [notes],"Jackson, Robert J. (Cited 4 times)",8396,"Villanova Law Review, Vol. 7, Issue 1 (Fall 1961), pp. 140-143",na,1,1,na,na
The Unreformed Canadian House of Commons [notes],"Jackson, Robert J. (Cited 4 times)",8396,"Cahiers de Droit, Vol. 26, Issue 1 (1985), pp. 161-174",na,na,na,na,na
War Perils in the Responsibility to Protect [article],"Jackson, Robert (Cited 3 times)",8396,"Global Responsibility to Protect, Vol. 2, Issue 3 (2010), pp. 315-319",na,na,na,8,na
An International Development Authority [article],"Jackson, Robert (Cited 3 times)",8396,"Foreign Affairs, Vol. 37, Issue 1 (October 1958), pp. 54-68",37 Foreign Aff. 54 (1958-1959),na,na,4,na
Consensus and Division in French Political Behaviour [article],"Jackson, Robert (Cited 3 times)",8396,"International Journal, Vol. 23, Issue 2 (1967-1968), pp. 287-290",na,na,na,na,na
"Consensus, Compromise, and Crusades: The Domestic Politics of European Security [article]","Jackson, Robert J. (Cited 4 times)",8396,"International Journal, Vol. 40, Issue 1 (Winter 1984-1985), pp. 145-159",na,na,na,4,na
How to Effectively Represent Your Clients in an Adult [article],"Jackson, Robert (Cited 3 times); Haque, Amber",8396,"Journal of Tax Practice and Procedure, Vol. 14, Issue 5 (October-November 2012), pp. 41-64",14 J. Tax Prac. & Proc. 41 (2012-2013),na,na,na,na
Intellectual Disability and the Law: Noticing the Negative and Ignoring the Obvious [article],"Jackson, Robert (Cited 3 times); Cockran, Judith; Underwood, Roderic",8396,"Psychiatry, Psychology and Law, Vol. 1, Issue 2 (November 1994), pp. 161-170",1 Psychiatry Psychol. & L. 161 (1994),na,na,7,na
