Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Seeking Truth for Power: Informational Strategy and Regulatory Policymaking [article],"Coglianses, Cary (Cited 69 times); Zeckhauser, Richard (Cited 230 times); Parson, Edward (Cited 81 times)",2836,"Minnesota Law Review, Vol. 89, Issue 2 (December 2004), pp. 277-341",89 Minn. L. Rev. 277 (2004-2005),69,na,56,na
International Governance of Climate Engineering [article],"Parson, Edward A. (Cited 81 times); Ernst, Lia N. (Cited 11 times)",2836,"Theoretical Inquiries in Law, Vol. 14, Issue 1 (January 2013), pp. 307-338",na,11,na,na,na
Assessing UNCED and the State of Sustainable Development [article],"Parson, Edward A. (Cited 81 times)",2836,"American Society of International Law Proceedings, Vol. 87, pp. 508-512",na,1,na,2,na
"Social Control of Technological Risks: The Dilemma of Knowledge and Control in Practice, and Ways to Surmount It [article]","Parson, Edward A. (Cited 81 times)",2836,"UCLA Law Review Discourse, Vol. 64, pp. 464-487",na,na,na,16,na
Climate Engineering: Challenges to International Law and Potential Responses [comments],"Parson, Edward A. (Cited 81 times)",2836,"American Society of International Law Proceedings, Vol. 106, Issue 1 (March 28-31, 2012), pp. 265-270",na,na,na,3,na
International Environmental Negotiations: The Current State of Empirical and Analytic Study [reviews],"Parson, Edward A. (Cited 81 times)",2836,"Negotiation Journal, Vol. 13, Issue 2 (April 1997), pp. 161-184",na,na,na,na,na
Climate Engineering in Global Climate Governance: Implications for Participation and Linkage [article],"Parson, Edward A. (Cited 81 times)",2836,"Transnational Environmental Law, Vol. 3, Issue 1 (April 2014), pp. 89-110",3 TEL 89 (2014),na,na,3,na
