Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
What is the Best Formula to Protect the Environment in Electricity Restructuring - Comment on the Environmental Impacts of Electricity Restructuring by Karen Palmer and Dallas Burtraw [comments],"Flatt, Victor B. (Cited 280 times)",300,"Environmental & Energy Law & Policy Journal, Vol. 1, Issue 1 (2005), pp. 221-234",na,2,na,1,na
Introduction: Federal Climate Change Legislation - The Perspective from 2008 [comments],"Flatt, Victor B. (Cited 280 times)",300,"Environmental & Energy Law & Policy Journal, Vol. 3, Issue 2 (Fall 2008), pp. 195-199",na,2,na,1,na
Too Big to Jail or Too Abstract (Or Rich) to Care [article],"Flatt, Victor B. (Cited 280 times)",300,"Maryland Law Review, Vol. 72, Issue 4 (2013), pp. 1345-1377",na,2,na,9,na
A Brazen Proposal: Increasing Affordable Housing through Zoning and the Eminent Domain Powers [article],"Flatt, Victor B. (Cited 280 times)",300,"Stanford Law & Policy Review, Vol. 5, Issue 2 (Spring 1994), pp. 115-130",na,2,na,11,na
"Unsettled: How Climate Change Challenges a Foundation of Our Legal System, and Adapting the Legal State [article]","Flatt, Victor B. (Cited 280 times)",300,"Brigham Young University Law Review, Vol. 2016, Issue 5 (2016), pp. 1395-1434",2016 BYU L. Rev. 1395 (2016),1,na,10,na
The History of State Action in the Environmental Realm: A Presumption against Preemption in Climate Change Law [article],"Flatt, Victor (Cited 280 times)",300,"San Diego Journal of Climate & Energy Law, Vol. 1, pp. 63-80",1 San Diego J. Climate & Energy L. 63 (2009),1,na,1,na
More than Winners and Losers: The Importance of Moving Climate and Environmental Policy Debate toward a More Transparent Process [comments],"Flatt, Victor B. (Cited 280 times)",300,"Minnesota Law Review Headnotes, Vol. 97, pp. 26-37",na,1,na,1,na
Let Us Drink Our Fill: The History of Water and Its Impact on Resource and Environmental Management [comments],"Flatt, Victor B. (Cited 280 times)",300,"Yale Journal of Law & the Humanities, Vol. 18, Supplement - Special Issue 2006 (2006), pp. 122-133",na,1,na,8,na
Adapting Energy and Environmental Policy for Climate Change [article],"Flatt, Victor B. (Cited 280 times)",300,"Vermont Journal of Environmental Law, Vol. 11, Issue 4 (2010), pp. 655-666",11 Vt. J. Envtl. L. 655 (2009-2010),1,na,3,na
Focus and Fund: Executing Our Way to a Federal Climate Change Adaptation Plan [article],"Flatt, Victor B. (Cited 280 times)",300,"Virginia Environmental Law Journal, Vol. 32, Issue 2 (2014), pp. 157-172",32 Va. Envtl. L.J. 157 (2014),1,na,5,na
The Costs of Creating Environmental Markets: A Commodification Primer [article] *new*,"Pappas, Michael (Cited 65 times); Flatt, Victor B. (Cited 280 times)",300,"UC Irvine Law Review, Vol. 9, Issue 3 (March 2019), pp. 731-786",9 UC Irvine L. Rev. 731 (2018-2019),na,na,1,na
Introduction [comments],"Flatt, Victor B. (Cited 280 times)",300,"Environmental & Energy Law & Policy Journal, Vol. 2, Issue 1 (Summer 2007), pp. 1-4",na,na,na,na,na
The Worst Case May Be the Best: Rethinking NEPA Law to Avoid Future Environmental Disasters [article],"Flatt, Victor B. (Cited 280 times)",300,"Environmental & Energy Law & Policy Journal, Vol. 6, Issue 2 (2011), pp. 25-42",6 Envtl. & Energy L. & Pol'y J. 25 (2011),na,na,8,na
Clearing some Worldwide Haze: Daniel Bodansky's The Art and Craft of International Environmental Law [article],"Flatt, Victor B. (Cited 280 times)",300,"Santa Clara Journal of International Law, Vol. 10, Issue 2 (2013), pp. 221-228",10 Santa Clara J. Int'l L. 221 (2013),na,na,na,na
When Torts Is More Than a Series of Accidents: Epstein on Torts [reviews],"Flatt, Victor (Cited 280 times)",300,"Seattle University Law Review, Vol. 25, Issue 1 (Summer 2001), pp. 105-114",na,na,na,na,na
"Diversity, Discrimination, Affirmative Action and the Gay/Lesbian Experience [article]","Flatt, Victor B. (Cited 280 times)",300,"Washington State Bar News, Vol. 49, Issue 8 (August 1995), pp. 21-27",49 Wash. St. B. News 21 (1995),na,na,4,na
Taking the Legislative Temperature: Which Federal Climate Change Legislative Proposal Is Best [article],"Flatt, Victor B. (Cited 280 times)",300,"Northwestern University Law Review Colloquy, Vol. 102, pp. 123-150",102 Nw. L. Rev. Colloquy 123 (2007-2008),na,na,2,na
From DNA to PVC: The Everything Policy of Climate Change [comments],"Flatt, Victor B. (Cited 280 times)",300,"Wake Forest Journal of Law & Policy, Vol. 4, Issue 2 (May 2014), pp. 275-280",na,na,na,1,na
