Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Body and Soul: Equality, Pregnancy, and the Unitary Right to Abortion [article]","Hendricks, Jennifer S. (Cited 113 times)",586,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 45, Issue 2 (Summer 2010), pp. 329-374",45 Harv. C.R.-C.L. L. Rev. 329 (2010),"Abortion, Pregnancy, Sexuality and the Law, Women, Education, Employment Practice, Sex, Sex Education",28,na,64
Contingent Equal Protection: Reaching for Equality after Ricci and Pics [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Michigan Journal of Gender and Law, Vol. 16, Issue 2 (2010), pp. 397-452",16 Mich. J. Gender & L. 397 (2009-2010),"Equal Protection, Fourteenth Amendment, Neutrality, Education",14,na,1
In Defense of the Substance-Procedure Dichotomy [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Washington University Law Review, Vol. 89, Issue 1 (2011), pp. 103-154",89 Wash. U. L. Rev. 103 (2011),"Conflict of Laws, Practice and Procedure, Procedure, Jurisdiction, Trees",14,na,10
Women and the Promise of Equal Citizenship [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Texas Journal of Women and the Law, Vol. 8, Issue 1 (Fall 1998), pp. 51-92",8 Tex. J. Women & L. 51 (1998-1999),"Citizenship, Women, Civil Rights",9,na,2
Not of Woman Born: A Scientific Fantasy [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Case Western Reserve Law Review, Vol. 62, Issue 2 (Winter 2011), pp. 399-446",62 Case W. Res. L. Rev. 399 (2011-2012),"Medical Jurisprudence, Science and Technology, Women, Comparative Law, Reproduction, Artificial Procreation, Genetics, Health",7,na,27
Preemption of Common Law Claims and the Prospects for FIFRA: Justice Stevens Puts the Genie Back in the Bottle [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Duke Environmental Law & Policy Forum, Vol. 15, Issue 1 (Fall 2004), pp. 65-98",15 Duke Envtl. L. & Pol'y F. 65 (2004-2005),"Common Law, Jurisdiction, Liability, Products Liability Law, Regulation, Maritime Law",7,na,4
Fathers and Feminism: The Case against Genetic Entitlement [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Tulane Law Review, Vol. 91, Issue 3 (February 2017), pp. 473-536",91 Tul. L. Rev. 473 (2016-2017),"Domestic Relations, Feminism, Gender, Reproduction, Child Custody, Rape, Wages, Jurisprudence, Labor",7,na,40
"Teaching Values, Teaching Stereotypes: Sex Education and Indoctrination in Public Schools [article]","Hendricks, Jennifer S. (Cited 113 times); Howerton, Dawn Marie (Cited 6 times)",586,"University of Pennsylvania Journal of Constitutional Law, Vol. 13, Issue 3 (March 2011), pp. 587-642",13 U. Pa. J. Const. L. 587 (2010-2011),"Education, Public Schools, Schools, Sex, Sex Education, Sexuality and the Law, Women, Health",6,na,62
"Converging Trajectories: Interest Convergence, Justice Kennedy, and Jeannie Suk's the Trajectory of Trauma [article]","Hendricks, Jennifer S. (Cited 113 times)",586,"Columbia Law Review Sidebar, Vol. 110, pp. 63-72",110 Colum. L. Rev. Sidebar 63 (2010),"Comparative Law, Sexuality and the Law, Criminal Law and Procedure, Women, Jurisprudence",4,na,8
Renegotiating the Social Contract [reviews],"Hendricks, Jennifer S. (Cited 113 times)",586,"Michigan Law Review, Vol. 110, Issue 6 (April 2012), pp. 1083-1100",110 Mich. L. Rev. 1083 (2011-2012),"Law and Society, Politics, Feminism, Children, Constitutional Law, Domestic Relations, Juveniles",4,na,9
TEACHING CONTROVERSIAL TOPICS [article] *new*,"Burkstrand-Reid, Beth (Cited 3 times); Carbone, June (Cited 1072 times); Hendricks, Jennifer S. (Cited 113 times)",586,"Family Court Review, Vol. 49, Issue 4 (October 2011), pp. 678-684",49 Fam. Ct. Rev. 678 (2011),"Health, Health Law, Fourteenth Amendment, Politics, Civil Procedure, Procedure",3,na,na
Genetic Essentialism in Family Law [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Health Matrix: Journal of Law-Medicine, Vol. 26, pp. 109-122",26 Health Matrix 109 (2016),"Domestic Relations, Family Law, Genetic Information, Feminism, Gender, Reproduction",3,na,16
We Reserve the Right to Refuse Service to Anyone [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Tennessee Law Review , Vol. 76, Issue 2 (Winter 2009), pp. 417-424",76 Tenn. L. Rev. 417 (2008-2009),"Legal Education, Music, Public Schools, Religion, Schools, Education",2,na,21
Undue Burdens in Texas [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Harvard Law Review Forum, Vol. 127, pp. 145-148",127 Harv. L. Rev. F. 145 (2013-2014),"Health, Health Services, Reproduction, Abortion, Fourteenth Amendment, Medical Jurisprudence, Women, Strikes",1,na,na
"The Wages of Genetic Entitlement: The Good, the Bad, and the Ugly in the Rape Survivor Child Custody Act [article]","Hendricks, Jennifer S. (Cited 113 times)",586,"Northwestern University Law Review Online, Vol. 112, pp. 75-84",112 Nw. U. L. Rev. Online 75 (2017-2018),"Child Custody, Rape, Wages, Domestic Relations, Feminism, Gender, Reproduction, Sex Crimes",1,na,4
"Instead of ENDA, a Course Correction for Title VII [article]","Hendricks, Jennifer S. (Cited 113 times)",586,"Northwestern University Law Review Colloquy, Vol. 103, pp. 209-216",103 Nw. L. Rev. Colloquy 209 (2008-2009),"Discrimination, Employment, Gender, Legislation, Religion, Sexual Orientation, Congress, Employment Discrimination, Gender Identity",na,na,2
Arguing with the Building Inspector about Gender-Neutral Bathrooms [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"Northwestern University Law Review Online, Vol. 113, pp. 77-96",113 Nw. U. L. Rev. Online 77 (2018-2019),"Gender, Minorities, Presidency, Transgender",na,na,na
Essentially a Mother [article],"Hendricks, Jennifer S. (Cited 113 times)",586,"William and Mary Journal of Women and the Law , Vol. 13, Issue 2 (Winter 2007), pp. 429-482",13 Wm. & Mary J. Women & L. 429 (2006-2007),"Contracts, Domestic Relations, Reproductive Technology, Technology, Gender, Surrogate Parenthood",na,na,6
