Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Mythical Beginnings of Intellectual Property [article],"Silbey, Jessica (Cited 151 times)",4784,"George Mason Law Review, Vol. 15, Issue 2 (Winter 2008), pp. 319-380",15 Geo. Mason L. Rev. 319 (2007-2008),"Intellectual Property, Intellectual Property Law, Property",39,na,38
"Harvesting Intellectual Property: Inspired Beginnings and Work-Makes-Work, Two Stages in the Creative Processes of Artists and Innovators [article]","Silbey, Jessica (Cited 151 times)",4784,"Notre Dame Law Review, Vol. 86, Issue 5 (September 2011), pp. 2091-2132",86 Notre Dame L. Rev. 2091 (2011),"Intellectual Property, Property, Intellectual Property Law, Property Law",18,na,17
Comparative Tales of Origins and Access: Intellectual Property and Rhetoric of Social Change [article],"Silbey, Jessica (Cited 151 times)",4784,"Case Western Reserve Law Review, Vol. 61, Issue 1 (Fall 2010), pp. 195-268",61 Case W. Res. L. Rev. 195 (2010-2011),"Intellectual Property, Intellectual Property Law, Jurisprudence, Law and Society, Property, Copyright, Human Rights",15,na,29
Cross-Examining Film [article],"Silbey, Jessica (Cited 151 times)",4784,"University of Maryland Law Journal of Race, Religion, Gender and Class, Vol. 8, Issue 1 (Spring 2008), pp. 17-46","8 U. Md. L.J. Race, Religion, Gender & Class 17 (2008)","Evidence, Practice and Procedure, Judges, Legal Profession, Politics",12,na,13
Evidence Verite and the Law of Film [article],"Silbey, Jessica (Cited 151 times)",4784,"Cardozo Law Review, Vol. 31, Issue 4 (March 2010), pp. 1257-1300",31 Cardozo L. Rev. 1257 (2009-2010),"Evidence, Practice and Procedure, Legal Profession, Politics, Civil Rights",11,na,27
Videotaped Confessions and the Genre of Documentary [article],"Silbey, Jessica (Cited 151 times)",4784,"Fordham Intellectual Property, Media & Entertainment Law Journal, Vol. 16, Issue 3 (Spring 2006), pp. 789-808",16 Fordham Intell. Prop. Media & Ent. L.J. 789 (2005-2006),"Confessions, Evidence, Constitutional Amendment, Constitutional Law, Eminent Domain, Property, Annexation, Municipalities, State and Local Government Law",9,na,23
"Criminal Performances: Film, Autobiography, and Confession [article]","Silbey, Jessica (Cited 151 times)",4784,"New Mexico Law Review, Vol. 37, Issue 1 (WInter 2007), pp. 189-244",37 N.M. L. Rev. 189 (2007),"Criminal Law and Procedure, Psychiatry and Psychology, Law Enforcement and Corrections",9,na,11
Patterns of Courtroom Justice [article],"Silbey, Jessica (Cited 151 times)",4784,"Journal of Law and Society, Vol. 28, Issue 1 (March 2001), pp. 97-116",28 J.L. & Soc'y 97 (2001),"Movies, Trials, Communications Law, Law and Society",7,na,23
Images in/of Law [article],"Silbey, Jessica (Cited 151 times)",4784,"New York Law School Law Review, Vol. 57, Issue 1 (2012-2013), pp. 171-184",57 N.Y. L. Sch. L. Rev. 171 (2012-2013),"Evidence, Practice and Procedure, First Amendment, Publicity, Right of Publicity, Computer Law",7,na,29
Truth Tales and Trial Films [article],"Silbey, Jessica (Cited 151 times)",4784,"Loyola of Los Angeles Law Review , Vol. 40, Issue 2 (Winter 2007), pp. 551-588",40 Loy. L. A. L. Rev. 551 (2006-2007),"Legal Profession, Politics, Communications Law, Law and Society, Evidence, Practice and Procedure",6,na,23
Patent Variation: Discerning Diversity among Patent Functions [article],"Silbey, Jessica (Cited 151 times)",4784,"Loyola University Chicago Law Journal, Vol. 45, Issue 2 (Winter 2013), pp. 441-478",45 Loy. U. Chi. L.J. 441 (2013-2014),"Intellectual Property, Property, Research",5,na,4
