Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Political Cycles of Rulemaking: An Empirical Portrait of the Modern Administrative State [article],"O'Connell, Anne Joseph (Cited 650 times)",3463,"Virginia Law Review, Vol. 94, Issue 4 (June 2008), pp. 889-986",94 Va. L. Rev. 889 (June 2008),"Politics, Administration Law, Agency, President/Executive Department",118,na,29
The Architecture of Smart Intelligence: Structuring and Overseeing Agencies in the Post-9/11 World [article],"O'Connell, Anne Joseph (Cited 650 times)",3463,"California Law Review, Vol. 94, Issue 6 (December 2006), pp. 1655-1744",94 Calif. L. Rev. 1655 (2006),"Law Enforcement and Corrections, Legislation, Military Law, War",111,na,52
"Lost World of Administrative Law, THe [article]","Farber, Daniel A. (Cited 7847 times); O'Connell, Anne Joseph (Cited 650 times)",3463,"Texas Law Review, Vol. 92, Issue 5 (April 2014), pp. 1137-1190",92 Tex. L. Rev. 1137 (April 2014),"Administrative Law, Judges, Legal History, Legal Profession, Standing, Food and Drug Law, Health Law, States",85,na,9
Deadlines in Administrative Law [article],"Gersen, Jacob E. (Cited 701 times); O'Connell, Anne Joseph (Cited 650 times)",3463,"University of Pennsylvania Law Review, Vol. 156, Issue 4 (April 2008), pp. 923-990",156 U. Pa. L. Rev. 923 (2007-2008),"Administration Law, Administrative Law, Practice and Procedure, Evidence, Agency, Judicial Review",71,1,27
Vacant Offices: Delays in Staffing Top Agency Positions [article],"O'Connell, Anne Joseph (Cited 650 times)",3463,"Southern California Law Review, Vol. 82, Issue 5 (July 2009), pp. 913-1000",82 S. Cal. L. Rev. 913 (2008-2009),"Agency, Politics, Constitutional Law, Legal History, Legislation, Judges",69,2,47
"Unorthodox Lawmaking, Unorthodox Rulemaking [comments]","Gluck, Abbe R. (Cited 1182 times); O'Connell, Anne Joseph (Cited 650 times); Po, Rosa (Cited 58 times)",3463,"Columbia Law Review, Vol. 115, Issue 7 (November 2015), pp. 1789-1866",115 Colum. L. Rev. 1789 (2015),"Administration Law, Civil Procedure, Procedure, President/Executive Department",58,na,na
Bureaucracy at the Boundary [article],"O'Connell, Anne Joseph (Cited 650 times)",3463,"University of Pennsylvania Law Review, Vol. 162, Issue 4 (March 2014), pp. 841-928",162 U. Pa. L. Rev. 841 (2013-2014),"Law and Society, Communications Law, Government, Procurement, Administration Law",42,5,35
Hiding in Plain Sight - Timing and Transparency in the Administrative State [article],"Gersen, Jacob E. (Cited 701 times); O'Connell, Anne Joseph (Cited 650 times)",3463,"University of Chicago Law Review, Vol. 76, Issue 3 (Summer 2009), pp. 1157-1214",76 U. Chi. L. Rev. 1157 (2009),"Bills, Prisoners, Government",30,1,14
Agency Rulemaking and Political Transitions [article],"O'Connell, Anne Joseph (Cited 650 times)",3463,"Northwestern University Law Review, Vol. 105, Issue 2 (2011), pp. 471-534",105 Nw. U. L. Rev. 471 (2011),"Administration Law, Agency, Judges, Judicial Review, Politics, President/Executive Department",28,2,35
Shortening Agency and Judicial Vacancies through Filibuster Reform - An Examination of Confirmation Rates and Delays from 1981 to 2014 [article],"O'Connell, Anne Joseph (Cited 650 times);",3463,"Duke Law Journal, Vol. 64, Issue 8 (May 2015), pp. 1645-1716",64 Duke L.J. 1645 (2014-2015),"Agency, Consent, Judges",16,4,20
Agencies as Adversaries [article],"Farber, Daniel A. (Cited 7847 times); O'Connell, Anne Joseph (Cited 650 times)",3463,"California Law Review, Vol. 105, Issue 5 (October 2017), pp. 1375-1470",105 Calif. L. Rev. 1375 (October 2017),"Agency, Titles, Regulation, Water",7,2,76
Eleanor Swift as Consummate Colleague [notes],"O'Connell, Anne Joseph (Cited 650 times)",3463,"California Law Review, Vol. 105, Issue 2 (April 2017), pp. 579-582",105 Calif. L. Rev. 579 (April 2017),"Interest, Biography, Legal Education, Women",na,na,4
Regulating Constitutional Law [reviews],"O'Connell, Anne (Cited 650 times)",3463,"Jotwell: The Journal of Things We Like (Lots), Vol. 2010, pp. [218]-[219]",2010 Jotwell: J. Things We Like [218] (2010),"Constitutional Law, Administration Law, Equal Protection, Fair Housing, Housing, Employment, Employment Practice, Jurisdiction, Revolution, War",na,na,na
State Interpreters [reviews],"O'Connell, Anne (Cited 650 times)",3463,"Jotwell: The Journal of Things We Like (Lots), Vol. 2012, pp. [172]-[173]",2012 Jotwell: J. Things We Like [172] (2012),"Interpreters, Agency, Constitutional Law, Federalism, Health, Health Law, Legislation, State and Local Government Law, Statutory Interpretation",na,na,na
Privileged Delegations [reviews],"O'Connell, Anne (Cited 650 times)",3463,"Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [322]-[323]",2015 Jotwell: J. Things We Like [322] (2015),"Agriculture Law, Administrative Law, Administration Law, Constitutional Law",na,na,na
Disclosure about Disclosure [reviews],"O'Connell, Anne (Cited 650 times)",3463,"Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [137]-[138]",2016 Jotwell: J. Things We Like [137] (2016),"Administrative Law, Administration Law, Dispute Resolution",na,na,na
