Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Legal Conventionalism [article],"Marmor, Andrei (Cited 96 times)",5596,"Legal Theory, Vol. 4, Issue 4 (December 1998), pp. 509-532",4 LEG 509 (1998),"Sovereignty, International Law, Habeas Corpus, Jurisprudence",20,na,28
The Pragmatics of Legal Language [article] *new*,"Marmor, Andrei (Cited 96 times)",5596,"Ratio Juris, Vol. 21, Issue 4 (December 2008), pp. 423-452",21 Ratio Juris 423 (2008),"Documents, International Law, Legal Analysis and Writing",15,na,na
The Immorality of Textualism [article],"Marmor, Andrei (Cited 96 times)",5596,"Loyola of Los Angeles Law Review, Vol. 38, Issue 5 (December 2005), pp. 2063-2080",38 Loy. L. A. L. Rev. 2063 (2004-2005),"Politics, Statutory Interpretation, Judges, Legislation, Courts",13,na,13
Meaning and Belief in Constitutional Interpretation [article],"Marmor, Andrei (Cited 96 times)",5596,"Fordham Law Review, Vol. 82, Issue 2 (November 2013), pp. 577-596",82 Fordham L. Rev. 577 (2013-2014),"Judges, Legislation, Constitutional Law, Jurisprudence, Legal Analysis and Writing, Supreme Court of the United States, Plain Language",10,na,68
Should like cases be treated alike [article],"Marmor, Andrei (Cited 96 times)",5596,"Legal Theory, Vol. 11, Issue 1 (March 2005), pp. 27-38",11 LEG 27 (2005),"Criminal Law and Procedure, Judges, Jurisprudence, Constitutional Law, Professional Ethics",8,na,21
Legal Positivism: Still Descriptive and Morally Neutral [article],"Marmor, Andrei (Cited 96 times)",5596,"Oxford Journal of Legal Studies, Vol. 26, Issue 4 (Winter 2006), pp. 683-704",Full Text Not Currently Available in HeinOnline,"Legal Positivism, Jurisprudence",7,na,na
The Dilemma of Authority [article],"Marmor, Andrei (Cited 96 times)",5596,"Jurisprudence, Vol. 2, Issue 1 (June 2011), pp. 121-142",2 Jurisprudence 121 (2011),"Democracy, Legal Positivism, Ethics, Legal Ethics",5,na,10
Are Constitutions Legitimate [article],"Marmor, Andrei (Cited 96 times)",5596,"Canadian Journal of Law and Jurisprudence , Vol. 20, Issue 1 (January 2007), pp. 69-94",20 Can. J. L. & Jurisprudence 69 (2007),"Constitutions, European Union",4,na,21
Authorities and Persons [article],"Marmor, Andrei (Cited 96 times)",5596,"Legal Theory, Vol. 1, Issue 3 (September 1995), pp. 337-360",1 LEG 337 (1995),"Persons, Politics, Judges, Legislation, Statutes",4,na,3
The Separation Thesis and the Limits of Interpretation [article],"Marmor, Andrei (Cited 96 times)",5596,"Canadian Journal of Law and Jurisprudence, Vol. 12, Issue 1 (January 1999), pp. 135-150",12 Can. J. L. & Jurisprudence 135 (1999),"Separation, Legal Positivism, Jurisprudence",3,na,39
