,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Age Matters: The Case for a Constitutionalized Infancy Defense [article],"Carter, Andrew M. (Cited 13 times)","University of Kansas Law Review, Vol. 54, Issue 3 (April 2006), pp. 687-750",13,na,21," Criminal Law and Procedure, Juveniles"
0,Alchemical Rulemaking and Ideological Framing: Lessons from the 40-Year Battle to Regulate Mercury Emissions from Electric Power Plants [article],"Carter, Andrew (Cited 13 times)","Natural Resources Journal, Vol. 58, Issue 1 (Winter 2018), pp. 125-176",na,na,57," Administrative Law, Health Law and Policy, Oil, Gas, and Mineral Law, Politics, Administration Law, Science and Technology"
0,The Reader's Limited Capacity: A Working-Memory Theory for Legal Writers [article],"Carter, Andrew M. (Cited 13 times)","Legal Communications and Rhetoric: JALWD, Vol. 11, pp. 31-50",na,na,14," Psychiatry and Psychology, Legal Analysis and Writing, Legal Education"
