,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Energy = Law School Success [article],"Noreuil, Chad","Student Lawyer, Vol. 45, Issue 4 (March/April/May 2017), pp. 19-20",na,na,19," Legal Education, Legal History, Evidence, Law and Society, Psychiatry and Psychology"
0,Zen and the Art of Legal Research [article],"Noreuil, Chad","Second Draft, Vol. 30, Issue 2 (Fall 2017), pp. 29-30",na,na,4," Legal Education, Legal Analysis and Writing"
