,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,A Good Score: Examining Twenty Years of Drug Courts in the United States and Abroad [article],"Holst, Kimberly Y. W. (Cited 9 times)","Valparaiso University Law Review, Vol. 45, Issue 1 (Fall 2010), pp. 73-106",7,na,23," Courts, Juveniles"
0,Contract Drafting: Teaching with Forms [article],"Holst, Kimberly Y. W. (Cited 9 times); Sepinuck, Stephen L. (Cited 103 times)","Transactions: The Tennessee Journal of Business Law, Vol. 14, Issue 3 (2013), pp. 361-382",2,na,11," Banking, Communications Law, Securities, Jurisprudence, Professional Ethics, Law and Society, Legal Education"
0,What Is Legal Writing: The Tale of a Discipline [article],"Holst, Kimberly Y. W. (Cited 9 times)","Legal Writing: The Journal of the Legal Writing Institute, Vol. 22, pp. 33-36",na,na,30," Legal Analysis and Writing, Legal Education"
