,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Getting the Arizona Courts and Arizona Legislature on the Same (Drafting) Page [article],"Herrera, Tamara (Cited 2 times)","Arizona State Law Journal, Vol. 47, Issue 2 (Summer 2015), pp. 367-390",2,na,2," Legislation, State and Local Government Law"
0,Thinking Outside the Box: Publication Opportunities beyond the Traditional Law Review [article],"Chesler, Susan (Cited 14 times); Hemingway, Anne; Herrera, Tamara (Cited 2 times)","Second Draft, Vol. 27, Issue 1 (Summer 2013), pp. 8-11",na,na,na," Legal Education, Legal Analysis and Writing"
