Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Comparative Jurisprudence(I): What Was it Like to Try a Rat [article],"Ewald, William (Cited 412 times)",6717,"University of Pennsylvania Law Review, Vol. 143, Issue 6 (June 1995), pp. 1889-2150",143 U. Pa. L. Rev. 1889 (1994-1995),"Jurisprudence, Comparative Law, Legal Systems, Legal Education",154,na,55
Comparative Jurisprudence (II): The Logic of Legal Transplants [article],"Ewald, William (Cited 412 times)",6717,"American Journal of Comparative Law, Vol. 43, Issue 4 (Fall 1995), pp. 489-510",43 Am. J. Comp. L. 489 (1995),"Comparative Law, Jurisprudence, Revolution, Jury",117,na,100
Unger's Philosophy: A Critical Legal Study [article],"Ewald, William (Cited 412 times)",6717,"Yale Law Journal, Vol. 97, Issue 5 (April 1988), pp. 665-756",97 Yale L.J. 665 (April 1988),"Jurisprudence, Philosophy",54,na,16
The Committee of Detail [article],"Ewald, William (Cited 412 times)",6717,"Constitutional Commentary, Vol. 28, Issue 2 (Fall 2012), pp. 197-286",28 Const. Comment. 197 (Fall 2012),"Constitutional Law, Legal History, Records, Bankruptcy Law",23,2,15
James Wilson and the Drafting of the Constitution [article],"Ewald, William (Cited 412 times)",6717,"University of Pennsylvania Journal of Constitutional Law, Vol. 10, Issue 5 (June 2008), pp. 901-1010",10 U. Pa. J. Const. L. 901 (2007-2008),"Legal History, Comparative Law, Jurisdiction",22,2,60
The Jurisprudential Approach to Comparative Law: A Field Guide to Rats [article],"Ewald, William (Cited 412 times)",6717,"American Journal of Comparative Law, Vol. 46, Issue 4 (Fall 1998), pp. 701-708",46 Am. J. Comp. L. 701 (1998),"Comparative Law, Education Law, Legal Education, States, Jurisprudence",14,na,19
James Wilson and the Scottish Enlightenment [article],"Ewald, William (Cited 412 times)",6717,"University of Pennsylvania Journal of Constitutional Law, Vol. 12, Issue 4 (April 2010), pp. 1053-1114",12 U. Pa. J. Const. L. 1053 (2009-2010),"Comparative Law, Legal History, Common Law",10,na,8
What's So Special about American Law [comments],"Ewald, William B. (Cited 412 times)",6717,"Oklahoma City University Law Review, Vol. 26, Issue 3 (Fall 2001), pp. 1083-1102",26 Okla. City U. L. Rev. 1083 (2001),"Legal Education, Legal Systems, Comparative Law, Capital Punishment, Jewish Law, Punishment, Religion",9,na,1
Comment on Maccormick [article],"Ewald, William (Cited 412 times)",6717,"Cornell Law Review, Vol. 82, Issue 5 , pp. 1071-1079",82 Cornell L. Rev. 1071 (1996-1997),"Politics, Natural Law, Sovereignty",3,na,7
The Complexity of Sources of Trans-National Law: United States Report [article],"Ewald, William (Cited 412 times)",6717,"American Journal of Comparative Law , Vol. 58, Issue - Supplement (2010), pp. 59-68",58 Am. J. Comp. L. 59 (2010),"States, Jurisdiction",3,na,3
On a New Theory of Justice [article],"Ewald, William (Cited 412 times)",6717,"California Law Review, Vol. 82, Issue 1 (January 1994), pp. 231-254",82 Cal L. Rev. 231 (1994),"Jurisprudence, Utilities",1,na,na
Reply [comments],"Ewald, William (Cited 412 times)",6717,"Yale Law Journal, Vol. 97, Issue 5 (April 1988), pp. 773-776",97 Yale L.J. 773 (April 1988),"Jurisprudence, Philosophy",1,na,1
The Biological Naturalism of Richard Cumberland [article],"Ewald, William (Cited 412 times)",6717,"Jahrbuch fur Recht und Ethik, Vol. 8, pp. 125-142",8 JRE 125 (2000),"Natural Law, History, Jurisprudence, International Law: History",na,na,na
The American Revolution and the Evolution of Law [article],"Ewald, William B. (Cited 412 times)",6717,"American Journal of Comparative Law Supplement, Vol. 42, pp. 1-14",42 Am. J. Comp. L. Supp. 1 (1994),"Revolution, Comparative Law, Jurisprudence, Jury",na,na,11
The Complexity of Sources of Trans-National Law: United States Report [article],"Ewald, William (Cited 412 times)",6717,"American Journal of Comparative Law Supplement, Vol. 58, pp. 59-68",58 Am. J. Comp. L. Supp. 59 (2010),"States, Jurisdiction",na,na,3
James Wilson and the American Founding [article],"Ewald, William (Cited 412 times)",6717,"Georgetown Journal of Law & Public Policy, Vol. 17, Issue 1 (Winter 2019), pp. 1-22",17 Geo. J.L. & Pub. Pol'y 1 (2019),na,na,na,12
