Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Theory and Practice of Mediation: A Reply to Professor Susskind [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Vermont Law Review, Vol. 6, Issue 1 (Spring 1981), pp. 85-118",6 Vt. L. Rev. 85 (1981),"Sports, Divorce",130,na,55
Facilitative versus Evaluative Mediator Orientations: Piercing the Grid Lock [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Florida State University Law Review, Vol. 24, Issue 4 (Summer 1997), pp. 985-1006",24 Fla. St. U. L. Rev. 985 (Summer 1997),"Dispute Resolution, Legal Profession, Arbitration",91,1,106
Fairness and Mediation [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Ohio State Journal on Dispute Resolution, Vol. 13, Issue 3 (1998), pp. 909-946",13 Ohio St. J. on Disp. Resol. 909 (1997-1998),"Divorce, Legal Representation, Dispute Resolution, Practice and Procedure",38,na,31
Mediator Immunity [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Ohio State Journal on Dispute Resolution, Vol. 2, Issue 1 (Fall 1986), pp. 85-92",2 Ohio St. J. on Disp. Resol. 85 (1986-1987),"Immunity, Economics, Law and Economics, Child Custody",20,na,9
Training Interveners for ADR Processes [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Kentucky Law Journal, Vol. 81, Issue 4 (1992-1993), pp. 977-1012",81 Ky. L.J. 977 (1992-1993),"Dispute Resolution, Arbitration, Labor, Practice and Procedure",19,na,5
A Civil Alternative to Criminal Prosecution [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Albany Law Review, Vol. 39, Issue 3 (1975), pp. 359-376",39 Alb. L. Rev. 359 (1974-1975),"Arbitration, Sexual Abuse, Arrest",17,na,3
Mediation and Justice: What Standards Govern [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Cardozo Journal of Conflict Resolution, Vol. 6, Issue 2 (Spring 2005), pp. 213-246",6 Cardozo J. Conflict Resol. 213 (2004-2005),"Courts, Practice and Procedure, Neutrality, Dispute Resolution",14,na,8
Must a Mediator Be Neutral - You'd Better Believe It [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Marquette Law Review, Vol. 95, Issue 3 (Spring 2012), pp. 829-858",95 Marq. L. Rev. 829 (2011-2012),"Neutrality, Ethics, Dispute Resolution",11,na,26
Sustaining Incremental Expansion: Ohio State's Experience in Developing the Dispute Resolution Curriculum [article],"Cole, Sarah Rudolph (Cited 612 times); Rogers, Nancy H. (Cited 231 times); Stulberg, Joseph B. (Cited 406 times)",6271,"Florida Law Review, Vol. 50, Issue 4 (September 1998), pp. 667-678",50 Fla. L. Rev. 667 (1998),"Curriculum, Dispute Resolution, Schools",11,na,5
Questions [article],"Stulberg, Joseph B. (Cited 406 times)",6271,"Ohio State Journal on Dispute Resolution, Vol. 17, Issue 3 (2002), pp. 531-544",17 Ohio St. J. Disp. Resol. 531 (2001-2002),"Domestic Violence, Violence, Education Law, Regulation, Courts, Research",10,na,7
