Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Facts of Wrongful Discharge [article],"Jung, David J. (Cited 51 times); Harkness, Richard (Cited 34 times)",5620,"Labor Lawyer, Vol. 4, Issue 2 (1988), pp. 257-270",4 Lab. Law 257 (1988),"Wrongful Discharge, Labor, Torts",17,na,1
Whence Knowledge Intent - Whither Knowledge Intent [article],"Jung, David J. (Cited 51 times); Levine, David I. (Cited 230 times)",5620,"U.C. Davis Law Review, Vol. 20, Issue 3 (Spring 1987), pp. 551-590",20 U.C. Davis L. Rev. 551 (1986-1987),"Torts, Consent",14,na,11
Life after Foley: The Future of Wrongful Discharge Litigation [article],"Jung, David J. (Cited 51 times); Harkness, Richard (Cited 34 times)",5620,"Hastings Law Journal, Vol. 41, Issue 1 (November 1989), pp. 131-152",41 Hastings L.J. 131 (1989-1990),"Wrongful Discharge, Employees, Employment, Good Faith, Labor",12,2,1
Life after Foley: The Bottom Line [article],"Jung, David J. (Cited 51 times); Harkness, Richard (Cited 34 times)",5620,"Labor Lawyer, Vol. 5, Issue 4 (1989), pp. 667-678",5 Lab. Law. 667 (1989),"Labor, Torts, Wrongful Discharge",5,na,na
A Local Official's Guide to Language Access Laws [article],"Jung, David (Cited 51 times); Gallardo, Noemi (Cited 1 times); Harris, Ryan (Cited 1 times)",5620,"Hastings Race and Poverty Law Journal, Vol. 10, Issue 1 (Winter 2013), pp. 31-68",10 Hastings Race & Poverty L.J. 31 (2013),"Eviction, Homes, Housing Law, Subsidies, Government, Local Government, Nonprofit Organizations, Organizations",1,na,5
"Commentary on William Lloyd Prosser, Strict Liability to the Consumer in California [article]","Jung, David J. (Cited 51 times)",5620,"Hastings Law Journal, Vol. 50, Issue 4 (April 1999), pp. 861-870",50 Hastings L.J. 861 (1998-1999),"Liability, Strict Liability",1,na,2
Law as an Instrument of Educational Policy-Making [article],"Jung, David J. (Cited 51 times); Kirp, David L. (Cited 360 times)",5620,"American Journal of Comparative Law, Vol. 32, Issue 4 (Fall 1984), pp. 625-678",32 Am. J. Comp. L. 625 (1984),"Education Law, Legislation, Special Education, Immigration Law",1,na,na
Foreword [comments],"Jung, David J. (Cited 51 times)",5620,"Hastings Constitutional Law Quarterly, Vol. 25, Issue 2 (Winter 1998), pp. 183-186",25 Hastings Const. L.Q. 183 (1997-1998),"Government, Local Government, State and Local Government Law, Police, Police Power, Politics",na,na,na
