Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Evolving Thresholds of Nuisance and the Takings Clause [article],"Humbach, John A. (Cited 499 times)",3019,"Columbia Journal of Environmental Law, Vol. 18, Issue 1 (1993), pp. 1-30",18 Colum. J. Envtl. L. 1 (1993),"Nuisance, Takings, Takings Clause, Judiciary",78,na,14
"A Unifying Theory for the Just-Compensation Cases: Takings, Regulation and Public Use [article]","Humbach, John A. (Cited 499 times)",3019,"Rutgers Law Review, Vol. 34, Issue 2 (Winter 1982), pp. 243-291",34 Rutgers L. Rev. 243 (1981-1982),"Compensation, Just Compensation, Regulation, Takings, Damages, Land Use, Police, Police Power",72,1,4
Law and a New Land Ethic [article],"Humbach, John A. (Cited 499 times)",3019,"Minnesota Law Review, Vol. 74, Issue 2 (December 1989), pp. 339-370",74 Minn. L. Rev. 339 (1989-1990),"Computer Law, Land Use Planning, Ethics, Wetlands",56,na,9
Sexting and the First Amendment [article],"Humbach, John A. (Cited 499 times)",3019,"Hastings Constitutional Law Quarterly, Vol. 37, Issue 3 (Spring 2010), pp. 433-486",37 Hastings Const. L.Q. 433 (2009-2010),"Communications Law, First Amendment, Sexting, Sexuality and the Law, Cell Phones, Children, Juveniles, Privacy, Sex, Criminal Law",39,5,10
Serving the Public Interest: An Overstated Objective [article],"Humbach, John A. (Cited 499 times)",3019,"American Bar Association Journal, Vol. 65, Issue 4 (April 1979), pp. 564-566",65 A.B.A. J. 564 (1979),"Interest, Legal Services",30,na,1
Taking the Imperial Judiciary Seriously: Segmenting Property Interests and Judicial Revision of Legislative Judgements [article],"Humbach, John A. (Cited 499 times)",3019,"Catholic University Law Review, Vol. 42, Issue 4 (Summer 1993), pp. 771-816",42 Cath. U. L. Rev. 771 (1992-1993),"Judiciary, Nuisance, Takings, Takings Clause, Constitutional Law",29,1,2
"The National Association of Honest Lawyers: An Essay on Honesty, Lawyer Honesty and Public Trust in the Legal System [article]","Humbach, John A. (Cited 499 times)",3019,"Pace Law Review, Vol. 20, Issue 1 (Fall 1999), pp. 93-130",20 Pace L. Rev. 93 (1999-2000),"Legal Profession, Professional Ethics, Perjury, Conflict of Interest, Interest",25,na,48
"The Common-Law Conception of Leasing: Mitigation, Habitability, and Dependence of Covenants [article]","Humbach, John A. (Cited 499 times)",3019,"Washington University Law Quarterly, Vol. 60, Issue 4 (Winter 1983), pp. 1213-1290",60 Wash. U. L. Q. 1213 (1982-1983),"Common Law, Covenants, Leasing, Remedies, Warranties, Death, Landlord and Tenant Law, Leasing, Property Law",22,1,36
Economic Due Process and the Takings Clause [article],"Humbach, John A. (Cited 499 times)",3019,"Pace Environmental Law Review, Vol. 4, Issue 2 (Spring 1987), pp. 311-348",4 Pace Envtl. L. Rev. 311 (1986-1987),"Due Process, Takings, Takings Clause, Eminent Domain, Land Use Planning, Constitutional Law",19,na,9
Constitutional Limits on the Power to Take Private Property: Public Purpose and Public Use [article],"Humbach, John A. (Cited 499 times)",3019,"Oregon Law Review, Vol. 66, Issue 3 (1988), pp. 547-598",66 Or. L. Rev. 547 (1987),"Constitutional Law, Land Use Planning, Investment, Water Law",14,na,2
Fair Trade: The Ideal and Reality [comments],"Humbach, John A. (Cited 499 times)",3019,"Ohio State Law Journal, Vol. 27, Issue 1 (Winter 1966), pp. 144-175",27 Ohio St. L.J. 144 (1966),"Maintenance, Contracts",12,na,3
What Is Taught in the First Year Property Course - a Report of a Survey of Instructors Teaching the Basic Property Course [article],"Humbach, John A. (Cited 499 times)",3019,"Journal of Legal Education, Vol. 29, Issue 4 (1977-1978), pp. 459-469",29 J. Legal Educ. 459 (1977-1978),Estates,12,na,1
