Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Section 1985(3)'s Restructuring of Equality: An Essay on Texts, History, Progress, and Cynicism [article]","Cogan, Neil H. (Cited 59 times)",1384,"Rutgers Law Review, Vol. 39, Issue 4 (Summer 1987), pp. 515-590",39 Rutgers L. Rev. 515 (1986-1987),"Civil Rights, History, Legislation, Politics, First Amendment, State Action",18,na,2
The Inherent Power and Due Process Models in Conflict: Sanctions in the Fifth Circuit [article],"Cogan, Neil H. (Cited 59 times)",1384,"Southwestern Law Journal, Vol. 42, Issue 4 (Spring 1989), pp. 1011-1028",42 SW L.J. 1011 (1988-1989),"Courts, Due Process, Practice and Procedure, Sanctions, Bankruptcy Law, Federal Courts, Remedies",14,na,4
In Praise of Diverse Discourse [comments],"Cogan, Neil H. (Cited 59 times)",1384,"St. Thomas Law Review, Vol. 5, Issue 1 (Fall 1992), pp. 173-192",5 St. Thomas L. Rev. 173 (1992-1993),"Constitutional Rights, Equal Rights, Firearms, Privacy, Right to Bear Arms, Right to Privacy, Constitutional Law, Constitutions",9,na,1
Entering Judgment on a Plea of Nolo Contendere: A Reexamination of North Carolina v. Alford and Some Thoughts on the Relationship between Proof and Punishment [article],"Cogan, Neil H. (Cited 59 times)",1384,"Arizona Law Review, Vol. 17, Issue 4 (1975), pp. 992-1022",17 Ariz. L. Rev. 992 (1975),"Proof, Punishment, Sex",7,4,9
Moses and Modernism [reviews],"Cogan, Neil H. (Cited 59 times)",1384,"Michigan Law Review, Vol. 92, Issue 6 (May 1994), pp. 1347-1363",92 Mich. L. Rev. 1347 (1993-1994),"Constitutional Law, State and Local Government Law, Equity, History",5,na,4
Standing before the Constitution: Membership in the Community [article],"Cogan, Neil H. (Cited 59 times)",1384,"Law and History Review, Vol. 7, Issue 1 (1989), pp. 1-22",7 Law & Hist. Rev. 1 (1989),"Standing, Constitutional Law, Courts, Federal Courts, Practice and Procedure, Roman Law",3,na,3
Entry of the Plea of Guilty in Texas: Requirements and Post-Conviction Review [article],"Cogan, Neil H. (Cited 59 times)",1384,"Southwestern Law Journal, Vol. 29, Issue 3 (1975), pp. 714-726",29 Sw. L.J. 714 (1975),"Capital Punishment, Criminal Law, Cruel and Unusual Punishment, Death, Eighth Amendment, Punishment, Statutes, Parole, Plea Bargaining, Hearsay",2,na,na
Some Thoughts on the Meaning of Public Action and the Concerns of Public Action Adjudication [notes],"Cogan, Neil H. (Cited 59 times)",1384,"U.C. Davis Law Review, Vol. 13, Issue 2 (Spring 1980), pp. 215-220",13 U.C. Davis L. Rev. 215 (1979-1980),"Public Law, States, Legislation, Citizen Suit, Environmental Policy",1,na,11
"Symposium: Union and States' Rights: Secession, 150 Years after Sumter: Preface [comments]","Cogan, Neil H. (Cited 59 times)",1384,"Akron Law Review, Vol. 45, Issue 2 (2012), pp. 389-394",45 Akron L. Rev. 389 (2012),"Constitutional Law, Legal History, Civil War, War, States",na,na,1
Comments on Regulating a Constitutional Convention [article],"Cogan, Neil H. (Cited 59 times)",1384,"Journal of Air Law and Commerce, Vol. 50, Issue 3 & 4 (1985), pp. 587-684",50 J. Air L. & Com. 587 (1985),"Budgets, Bills, Congress, Constitutional Law, States",na,na,na
