Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Habeas Standards of Review under 28 U.S.C. 2254(d)(1): A Commentary on Statutory Text and Supreme Court Precedent [article],"Ides, Allan (Cited 225 times)",3706,"Washington and Lee Law Review, Vol. 60, Issue 3 (Summer 2003), pp. 677-766",60 Wash. & Lee L. Rev. 677 (Summer 2003),"Legislation, Criminal Law, Federalism, Jurisdiction, States",31,7,2
The Jurisprudence of Justice Byron White [article],"Ides, Allan (Cited 225 times)",3706,"Yale Law Journal, Vol. 103, Issue 2 (November 1993), pp. 419-462",103 Yale L.J. 419 (1993-1994),"Judges, Jurisprudence, Federalism, International Law: History",22,na,4
The Text of the Free Exercise Clause as a Measure of Employment Division v. Smith and the Religious Freedom Restoration Act [article],"Ides, Allan (Cited 225 times)",3706,"Washington and Lee Law Review, Vol. 51, Issue 1 (Winter 1994), pp. 135-156",51 Wash. & Lee L. Rev. 135 (1994),"Constitutional Law, Employment, Religious Freedom, Appeals, Religion, Zoning",21,na,10
The Partial-Birth Abortion Ban Act of 2003 and the Commerce Clause [article],"Ides, Allan (Cited 225 times)",3706,"Constitutional Commentary, Vol. 20, Issue 3 (Winter 2003-2004), pp. 441-462",20 Const. Comment. 441 (2003-2004),"Abortion, Commerce, Commerce Clause, Medical Jurisprudence, Constitutional Law, Congress",20,na,6
"Congress, Constitutional Responsibility and the War Power [article]","Ides, Allan (Cited 225 times)",3706,"Loyola of Los Angeles Law Review, Vol. 17, Issue 3 (1984), pp. 599-656",17 Loy. L. A. L. Rev. 599 (1984),"Congress, War, War Powers",17,na,2
The Standard for Measuring the Validity of a Federal Rule of Civil Procedure: The Shady Grove Debate between Justices Scalia and Stevens [article],"Ides, Allan (Cited 225 times)",3706,"Notre Dame Law Review, Vol. 86, Issue 3 (July 2011), pp. 1041-1068",86 Notre Dame L. Rev. 1041 (2011),"Civil Procedure, Procedure, Conflict of Laws, Insurance Law, Practice and Procedure, Federalism",17,na,5
The American Democracy and Judical Review [comments],"Ides, Allan (Cited 225 times)",3706,"Arizona Law Review, Vol. 33, Issue 1 (1991), pp. 1-42",33 Ariz. L. Rev. 1 (1991),"Democracy, Judges, Politics, Judicial Review, Federalism, Jurisdiction",17,na,16
"Foreword: A Critical Appraisal of the Supreme Court's Decision in J. McIntyre Machinery, Ltd. v. Nicastro [comments]","Ides, Allan (Cited 225 times)",3706,"Loyola of Los Angeles Law Review, Vol. 45, Issue 2 (Winter 2012), pp. 341-388",45 Loy. L. A. L. Rev. 341 (2011-2012),"Courts, Jurisdiction, Products Liability Law, Fourteenth Amendment",17,2,4
Judicial Supremacy and the Law of the Constitution [comments],"Ides, Allan (Cited 225 times)",3706,"UCLA Law Review, Vol. 47, Issue 2 (December 1999), pp. 491-520",47 UCLA L. Rev. 491 (1999-2000),"Judges, Age, Rule of Law, Constitutional Law, Legislation",16,na,4
Bowers v. Hardwick: The Enigmatic Fifth Vote and the Reasonableness of Moral Certitude [article],"Ides, Allan (Cited 225 times)",3706,"Washington and Lee Law Review, Vol. 49, Issue 1 (Winter 1992), pp. 93-108",49 Wash. & Lee L. Rev. 93 (Winter 1992),"Constitutional Law, Sodomy, Criminal Law",11,na,1
The Curious Case of the Virginia Military Institute: An Essay on the Judicial Function [comments],"Ides, Allan (Cited 225 times)",3706,"Washington and Lee Law Review, Vol. 50, Issue 1 (Winter 1993), pp. 35-48",50 Wash. & Lee L. Rev. 35 (1993),"Constitutional Law, Education Law, Gender, Sex, Sex Education, National Defense, Equal Protection, Schools",10,1,3
Tangled up in Brown [article],"Ides, Allan (Cited 225 times)",3706,"Howard Law Journal, Vol. 47, Issue 1 (Fall 2003), pp. 3-28",47 Howard L.J. 3 (2003-2004),"Rule of Law, Constitutional Law, Education Law, Fourteenth Amendment, Race, Federalism, States",5,na,21
Approximating Democracy: A Proposal for Proportional Representation in the California Legislature [article],"Ides, Allan (Cited 225 times)",3706,"Loyola of Los Angeles Law Review, Vol. 44, Issue 2 (Winter 2011), pp. 437-462",44 Loy. L. A. L. Rev. 437 (2010-2011),"Democracy, Government, Constitutional Law",5,na,3
Landlord Tenant Court in Los Angeles: Restructuring the Justice System [article],"Nebron, Irwin J. (Cited 4 times); Ides, Allan (Cited 225 times)",3706,"Loyola of Los Angeles Law Review, Vol. 11, Issue 3 (June 1998), pp. 537-566",11 Loy. L. A. L. Rev. 537 (1977-1978),"Courts, Elections, Voting, Children, Discrimination, Homes",4,na,3
