Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Rape [article],"Estrich, Susan (Cited 1057 times)",6689.0,"Yale Law Journal, Vol. 95, Issue 6 (May 1986), pp. 1087-1184",95 Yale L.J. 1087 (1985-1986),Rape,535,38,136
Sex at Work [article],"Estrich, Susan (Cited 1057 times)",6689.0,"Stanford Law Review, Vol. 43, Issue 4 (April 1991), pp. 813-862",43 Stan. L. Rev. 813 (1990-1991),na,333,13,18
Abortion Politics: Writing for an Audience of One [article],"Estrich, Susan R. (Cited 1057 times); Sullivan, Kathleen M. (Cited 3842 times)",6689.0,"University of Pennsylvania Law Review, Vol. 138, Issue 1 (November 1989), pp. 119-[156]",138 U. Pa. L. Rev. 119 (November 1989),"Abortion, Politics, Constitutional Law, Law and Society, Judicial Review",99,na,26
Teaching Rape Law [article],"Estrich, Susan (Cited 1057 times)",6689.0,"Yale Law Journal, Vol. 102, Issue 2 (1992), pp. 509-520",102 Yale L.J. 509 (1992-1993),"Rape, Criminal Law",45,na,32
Defending Women [reviews],"Estrich, Susan (Cited 1057 times)",6689.0,"Michigan Law Review, Vol. 88, Issue 6 (May 1990), pp. 1430-1439",88 Mich. L. Rev. 1430 (1989-1990),"Women, Battered Women, Homicide, Self-Defense, Battered Woman Syndrome, Testimony",32,7,10
Justice of Candor [article],"Estrich, Susan (Cited 1057 times)",6689.0,"Texas Law Review, Vol. 74, Issue 6 (May 1996), pp. 1227-1230",74 Tex. L. Rev. 1227 (1995-1996),"Constitutional Law, Jurisprudence, Biography, Judges, Communications Law, First Amendment, News Media",6,na,3
What Went Wrong [article],"Estrich, Susan (Cited 1057 times)",6689.0,"Southern California Law Review, Vol. 65, Issue 3 (March 1992), pp. 1393-1398",65 S. Cal. L. Rev. 1393 (1991-1992),"Civil Rights, Education Law, Harassment, Sex, Politics",4,na,17
Bridging the Gender Gap [comments],"Estrich, Susan (Cited 1057 times)",6689.0,"Scholar: St. Mary's Law Review on Minority Issues, Vol. 3, Issue 2 (Spring 2001), pp. 153-156",3 Scholar 153 (2000-2001),"Gender, Criminal Law, Sex, Sex Trafficking, Equity, Technology",2,na,3
Politics and the Limits of Law: A Musing for Dean Sullivan [article],"Estrich, Susan (Cited 1057 times)",6689.0,"California Law Review, Vol. 90, Issue 3 (May 2002), pp. 813-818",90 Calif. L. Rev. 813 (May 2002),"Politics, Abortion",1,na,5
The Judge [comments],"Estrich, Susan (Cited 1057 times)",6689.0,"Annual Survey of American Law, Vol. 1985, pp. xvii-xviii",1985 Ann. Surv. Am. L. xvii (1985),"Biography, Judges, Money, Politics, Desegregation",na,na,na
