Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Fetish of Jury Trial in Civil Cases: A Comment on Rachal v. Hill [comments],"Shapiro, David L. (Cited 3201 times); Coquillette, Daniel R. (Cited 328 times)",7783,"Harvard Law Review , Vol. 85, Issue 2 (December 1971), pp. 442-458",85 Harv. L. Rev. 442 (1971-1972),na,86,11,9
Mosses From an Old Manse: Another Look at Some Historic Property Cases About the Environment [article],"Coquillette, Daniel R. (Cited 328 times)",7783,"Cornell Law Review, Vol. 64, Issue 5 , pp. 761-821",64 Cornell L. Rev. 761 (1978-79),"Environmental Law, Nuisance, History, Revolution",78,1,11
Professionalism: The Deep Theory [comments],"Coquillette, Daniel R. (Cited 328 times)",7783,"North Carolina Law Review, Vol. 72, Issue 5 (June 1994), pp. 1271-1278",72 N.C. L. Rev. 1271 (1993-1994),na,38,na,17
"Zacharias's Prophecy: The Federalization of Legal Ethics through Legislative, Court, and Agency Regulations [article]","Coquillette, Daniel R. (Cited 328 times); McMorrow, Judith A. (Cited 270 times)",7783,"San Diego Law Review, Vol. 48, Issue 1 (February-March 2011), pp. 123-150",48 San Diego L. Rev. 123 (2011),"Agency, Ethics, Legal Ethics, Age, States",22,na,4
Legal Ideology and Incorporation IV: The Nature of Civilian Influence on Moder Angl-American Commercial Law [article],"Coquillette, Daniel R. (Cited 328 times)",7783,"Boston University Law Review, Vol. 67, Issue 5 (November 1987), pp. 877-970",67 B.U. L. Rev. 877 (1987),"Constitutional Law, Education Law, Liberty, Schools, Separation, Separation of Powers",20,na,10
"Legal Ideology and Incorporation I: The English Civilian Writers, 1523-1607 [article]","Coquillette, Daniel R. (Cited 328 times)",7783,"Boston University Law Review, Vol. 61, Issue 1 (January 1981), pp. 1-89",61 B.U. L. Rev. 1 (1981),"Incorporation, Commercial Law, Jurisprudence",20,na,7
The Role of Local Rules [article],"Coquillette, Daniel R. (Cited 328 times); Squiers, Mary P. (Cited 22 times); Subrin, Stephen N. (Cited 1766 times)",7783,"ABA Journal, Vol. 75, Issue 1 (January 1989), pp. 62-67",75 A.B.A. J. 62 (1989),"Courts, Practice and Procedure, Federal Courts",20,na,2
The Legal Education of a Patriot: Josiah Quincy Jr.'s Law Commonplace [article],"Coquillette, Daniel R. (Cited 328 times)",7783,"Arizona State Law Journal , Vol. 39, Issue 2 (Summer 2007), pp. 317-376",39 Ariz. St. L.J. 317 (2007),"Biography, Education Law, Legal Education, Legal History",13,na,6
"Legal Ideology and Incorporation II: Sir Thomas Ridley, Charles Molloy, and the Literary Battle for the Law Merchant, 1607-1676 [article]","Coquillette, Daniel R. (Cited 328 times)",7783,"Boston University Law Review, Vol. 61, Issue 2 (March 1981), pp. 315-374",61 B.U. L. Rev. 315 (1981),Incorporation,11,na,5
"Ideology and Incorporation III: Reason Regulated - The Post-Restoration English Civilians, 1653-1735 [article]","Coquillette, Daniel R. (Cited 328 times)",7783,"Boston University Law Review, Vol. 67, Issue 2 (March 1987), pp. 289-364",67 B.U. L. Rev. 289 (1987),"Incorporation, Commercial Law, Jurisprudence",8,na,6
First Flower - The Earliest American Law Reports and the Extraordinary Josiah Quincy Jr. (1744-1775) [article],"Coquillette, Daniel R. (Cited 328 times)",7783,"Suffolk University Law Review, Vol. 30, Issue 1 (1996), pp. 1-34",30 Suffolk U. L. Rev. 1 (1996-1997),"Biography, Legal History, Education Law, Legal Education, Legal Literature, Literature",4,na,4
