Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Surviving Lawrence v. Texas [comments],"Spindelman, Marc (Cited 281 times)",2277,"Michigan Law Review, Vol. 102, Issue 7 (June 2004), pp. 1615-1667",102 Mich. L. Rev. 1615 (2003-2004),"Gender, Rape, Sexuality and the Law, Sex",68,na,43
Homosexuality's Horizon [article],"Spindelman, Marc (Cited 281 times)",2277,"Emory Law Journal, Vol. 54, Issue 3 (Summer 2005), pp. 1361-1406",54 Emory L.J. 1361 (2005),"Homosexuality, Sexuality and the Law, Boundaries, Martial Law, Same-Sex Marriage, Sex, States, Adopted Children, Courts, Domestic Relations",49,na,8
Reorienting Bowers v. Hardwick [article],"Spindelman, Marc S. (Cited 281 times)",2277,"North Carolina Law Review, Vol. 79, Issue 2 (January 2001), pp. 359-492",79 N.C. L. Rev. 359 (2000-2001),"Crimes, Jurisprudence, Legal History, Martial Law, Sexuality and the Law, Sodomy, Constitutional Law, Privacy, Equal Protection, Legislation",37,na,20
Sex Equality Panic [article],"Spindelman, Marc (Cited 281 times)",2277,"Columbia Journal of Gender and Law, Vol. 13, Issue 1 (2004), pp. 1-47",13 Colum. J. Gender & L. 1 (2004),"Employment Practice, Sex, Sexuality and the Law, Employment Discrimination, Human Rights Law",21,na,9
Are the Similarities between a Woman's Right to Choose an Abortion and the Alleged Right to Assisted Suicide Really Compelling [article],"Spindelman, Marc (Cited 281 times)",2277,"University of Michigan Journal of Law Reform, Vol. 29, Issue 3 (Spring 1996), pp. 775-856",29 U. Mich. J.L. Reform 775 (1995-1996),"Abortion, Assisted Suicide, Suicide, Medical Jurisprudence, Religion, Euthanasia, Judiciary",20,na,16
Sexual Freedom's Shadows [comments],"Spindelman, Marc (Cited 281 times)",2277,"Yale Journal of Law and Feminism, Vol. 23, Issue 1 (2011), pp. 179-254",23 Yale J.L. & Feminism 179 (2011),"Sexuality and the Law, Pornography, Sex",12,na,14
Foreword [comments],"Spindelman, Marc (Cited 281 times)",2277,"Ohio State Law Journal, Vol. 65, Issue 5 (2004), pp. 1057-1058",65 Ohio St. L.J. 1057 (2004),"Jurisprudence, Sexuality and the Law, International Law: History, Sexuality and the Law, Sovereignty, Constitutional Law, Due Process",7,na,na
Gay Men and Sex Equality [article],"Spindelman, Marc (Cited 281 times)",2277,"Tulsa Law Review, Vol. 46, Issue 1 (Fall 2010), pp. 123-150",46 Tulsa L. Rev. 123 (2010-2011),"Sex, Rape, Remedies, Pornography",7,na,55
Tyrone Garner's Lawrence v. Texas [reviews],"Spindelman, Marc (Cited 281 times)",2277,"Michigan Law Review, Vol. 111, Issue 6 (April 2013), pp. 1111-1144",111 Mich. L. Rev. 1111 (2012-2013),"Constitutional Law, Eighth Amendment, Sexuality and the Law, Sodomy, Gender, Rape, Civil Procedure, Practice and Procedure, Procedure",6,na,10
"Death, Dying, and Domination [article]","Spindelman, Marc (Cited 281 times)",2277,"Michigan Law Review, Vol. 106, Issue 8 (June 2008), pp. 1641-1668",106 Mich. L. Rev. 1641 (2007-2008),"Death, Constitutional Rights, Jurisprudence, Privacy",6,na,5
Oncale: Exposing Manhood [comments],"Spindelman, Marc S. (Cited 281 times); Stoltenberg, John (Cited 8 times)",2277,"UCLA Women's Law Journal, Vol. 8, Issue 1 (Fall/Winter 1997), pp. 3-8",8 UCLA Women's L.J. 3 (1997-1998),"Harassment, Jurisprudence, Sexual Harassment, Discrimination, Employment, Employment Discrimination, Sex",5,na,3
