Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Entrenchment and/or Destabilization - Reflections on (Another) Two Decades of Constitutional Regulation of Capital Punishment [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Law and Inequality: A Journal of Theory and Practice, Vol. 30, Issue 2 (Summer 2012), pp. 211-244",30 Law & Ineq. 211 (2012),"Capital Punishment, Constitutional Law, Law Enforcement, Legal History, Punishment, Regulation, Death",21,na,32
Graham Lets the Sun Shine In: The Supreme Court Opens a Window between the Formerly Walled-Off Approaches to Eighth Amendment Proportionality Challenges [comments],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Federal Sentencing Reporter, Vol. 23, Issue 1 (October 2010), pp. 79-86",23 Fed. Sent'g Rep. 79 (2010-2011),"Eighth Amendment, Life Without Parole, Parole, Law Enforcement",18,na,4
The American Death Penalty and the (In)Visibility of Race [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"University of Chicago Law Review, Vol. 82, Issue 1 (Winter 2015), pp. 243-294",82 U. Chi. L. Rev. 243 (2015),"Death, Race, Race, Capital Punishment, Punishment",16,na,47
No More Tinkering: The American Law Institute and the Death Penalty Provisions of the Model Penal Code [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Texas Law Review, Vol. 89, Issue 2 (December 2010), pp. 353-366",89 Tex. L. Rev. 353 (2010-2011),"Constitutional Law, Criminal Law, Death, Law Enforcement, Model Penal Code, Capital Punishment, Punishment",15,na,8
Lessons for Law Reform from the American Experiment with Capital Punishment [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Southern California Law Review, Vol. 87, Issue 3 (March 2014), pp. 733-784",87 S. Cal. L. Rev. 733 (2013-2014),"Capital Punishment, Law Reform, Punishment, Death, Procedure",14,na,36
American Icon: Does it Matter what the Court Said in Brown [reviews],"Steiker, Jordan (Cited 1177 times)",378,"Texas Law Review, Vol. 81, Issue 1 (November 2002), pp. 305-344",81 Tex. L. Rev. 305 (November 2002),"Civil Rights, Education Law, Equal Protection, Jurisprudence, Segregation",13,na,6
Part II: Report to the ALI concerning Capital Punishment [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Texas Law Review, Vol. 89, Issue 2 (December 2010), pp. 367-422",89 Tex. L. Rev. 367 (2010-2011),"Capital Punishment, Constitutional Law, Criminal Law, Law Enforcement, Punishment, Death, Model Penal Code",12,na,5
Abolition in Our Time [comments],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Ohio State Journal of Criminal Law, Vol. 1, Issue 1 (Fall 2003), pp. 323-344",1 Ohio St. J. Crim. L. 323 (2003-2004),"Death, Capital Punishment, Constitutional Law, Criminal Law, Law Enforcement, Punishment, Civil Rights, Gender, Law and Society, Race",10,na,4
Creating a Community of Liberals [reviews],"Steiker, Jordan M. (Cited 1177 times)",378,"Texas Law Review, Vol. 69, Issue 3 (February 1991), pp. 795-818",69 Tex. L. Rev. 795 (1990-1991),"Constitutional Law, Politics",9,na,8
Miller v. Alabama: Is Death (Still) Different [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Ohio State Journal of Criminal Law, Vol. 11, Issue 1 (Fall 2013), pp. 37-56",11 Ohio St. J. Crim. L. 37 (2013-2014),"Death, Eighth Amendment",9,na,37
Defending Categorical Exemption to the Death Penalty: Reflections on the ABA's Resolutions Concerning the Execution of Juveniles and Persons with Mental Retardation [article],"Steiker, Carol (Cited 1838 times); Steiker, Jordan (Cited 1177 times)",378,"Law and Contemporary Problems, Vol. 61, Issue 4 (Autumn 1998), pp. 89-104",61 Law and Contemp. Probs. 89 (1998),"Death, Execution, Juveniles, Mentally Retarded, Criminal Law, Plea Bargaining",9,2,9
Improving Representation in Capital Cases: Establishing the Right Baselines in Federal Habeas to Promote Structural Reform within States [article],"Steiker, Jordan M. (Cited 1177 times)",378,"American Journal of Criminal Law, Vol. 34, Issue 2 (Spring 2007), pp. 293-314",34 Am. J. Crim. L. 293 (2006-2007),"Legal Profession, States, Money, Practice and Procedure",7,1,3
The American Death Penalty: Constitutional Regulation as the Distinctive Feature of American Exceptionalism [comments],"Steiker, Jordan M. (Cited 1177 times)",378,"University of Miami Law Review, Vol. 67, Issue 2 (Winter 2013), pp. 329-356",67 U. Miami L. Rev. 329 (2012-2013),"Death, Regulation, Capital Punishment, Constitutional Law, Law Enforcement, Legal History, Punishment, Sentencing",6,na,47
Brown's Descendants [article],"Steiker, Jordan M. (Cited 1177 times)",378,"Howard Law Journal , Vol. 52, Issue 3 (Spring 2009), pp. 583-616",52 Howard L.J. 583 (2008-2009),"Parents and Children, Race, Equal Protection, Schools, Education Law",5,na,7
The Constitutional Regulation of Capital Punishment since Furman v. Georgia [comments],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"St. Mary' Law Journal, Vol. 29, Issue 4 (1998), pp. 971-980",29 St. Mary's L.J. 971 (1997-1998),"Capital Punishment, Punishment, Regulation, Constitutional Law, Law Enforcement, Legal History, Criminal Law, Eighth Amendment, Sentencing",4,na,31
United States: Roper v. Simmmons [notes],"Steiker, Jordan (Cited 1177 times)",378,"International Journal of Constitutional Law , Vol. 4, Issue 1 (January 2006), pp. 163-171",4 Int'l J. Const. L. 163 (2006),"States, Death, Minors, Plea Bargaining",3,na,5
Foreword [comments],"Klein, Susan R. (Cited 840 times); Steiker, Jordan M. (Cited 1177 times)",378,"Texas Law Review, Vol. 84, Issue 7 (June 2006), pp. 1687-1692",84 Tex. L. Rev. 1687 (2005-2006),"Jurisprudence, Law and Society, Death, Eighth Amendment",3,na,2
The Death Penalty and Mass Incarceration: Convergences and Divergences [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"American Journal of Criminal Law, Vol. 41, Issue 2 (Spring 2014), pp. 189-ix",41 Am. J. Crim. L. 189 (2013-2014),"Death, Capital Punishment, Punishment, Regulation, Evidence",3,na,77
The American Death Penalty from a Consequentialist Perspective [article],"Steiker, Jordan (Cited 1177 times)",378,"Texas Tech Law Review, Vol. 47, Issue 1 (Fall 2014), pp. 211-[vi]",47 Tex. Tech L. Rev. 211 (2014-2015),"Death, Interest, Law and Society, Jurisprudence",2,na,66
Introduction: Restructuring Federal Courts [comments],"Steiker, Jordan (Cited 1177 times)",378,"Texas Law Review, Vol. 78, Issue 7 , pp. 1399-1404",78 Tex. L. Rev. 1399 (1999-2000),"Courts, Federal Courts, Aliens, Constitutional Law, Deportation, Habeas Corpus, Immigration Law, Legislation, Judicial Review",1,na,7
Abolishing the American Death Penalty: The Court of Public Opinion Versus the U.S. Supreme Court [comments],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Valparaiso University Law Review, Vol. 51, Issue 3 (Spring 2017), pp. 579-604",51 Val. U. L. Rev. 579 (2016-2017),"Death, Sentencing, Capital Punishment, Constitutional Law, Law Enforcement, Legal History, Punishment, Regulation",1,na,115
The Problem of Rubber-Stamping in State Capital Habeas Proceedings: A Harris County Case Study [comments],"Steiker, Jordan M. (Cited 1177 times); Marcus, James W. (Cited 1 times); Posel, Thea J. (Cited 1 times)",378,"Houston Law Review, Vol. 55, Issue 4 (2018), pp. 889-942",55 Hous. L. Rev. 889 (2017-2018),"Execution, Due Process, Legal Profession",1,na,11
The Shadow of Death - The Effect of Capital Punishment on American Criminal Law and Policy [article],"Steiker, Carol (Cited 1838 times); Steiker, Jordan (Cited 1177 times)",378,"Judicature, Vol. 89, pp. 250-253",89 Judicature 250 (2005-2006),"Capital Punishment, Criminal Law, Death, Punishment, Eighth Amendment, Regulation, Revolution",na,na,13
The Racial Origins of the Supreme Court's Death Penalty Oversight [article],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Human Rights, Vol. 42, Issue 2 (2016), pp. 14-17",42 Hum. Rts. 14 (2016-2017),"Death, Race, Race, Research",na,na,6
Courting Death: The Supreme Court and Capital Punishment [reviews],"Steiker, Carol S. (Cited 1838 times); Steiker, Jordan M. (Cited 1177 times)",378,"Journal of Law and Society, Vol. 44, Issue 3 (September 2017), pp. 463-470",Full Text Not Currently Available in HeinOnline,"Capital Punishment, Death, Punishment, Sentencing, Regulation",na,na,na
The Revolution Enters the Court: The Constitutional Significance of Wrongful Convictions in Contemporary Constitutional Regulation of the Death Penalty [article],"Steiker, Jordan (Cited 1177 times)",378,"Michigan Law Review First Impressions, Vol. 105, pp. 85-89",105 Mich. L. Rev. First Impressions 85 (2006),"Death, Regulation, Revolution, Criminal Law",na,na,2
