Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Tortious Interference with Contractual Relations in the Nineteenth Century: The Transformation of Property, Contract, and Tort [notes]","Nockleby, John T. (Cited 202 times)",7640,"Harvard Law Review , Vol. 93, Issue 7 (May 1980), pp. 1510-1539",93 Harv. L. Rev. 1510 (1979-1980),"Judicial Review, Administration Law, Appeals, Administration Law, Agency",94,8,5
100 Years of Conflict: The Past and Future of Tort Retrenchment [article],"Nockleby, John T. (Cited 202 times); Curreri, Shannon (Cited 41 times)",7640,"Loyola of Los Angeles Law Review, Vol. 38, Issue 3 (Spring 2005), pp. 1021-1092",38 Loy. L. A. L. Rev. 1021 (2004-2005),"Corporations, Judges, Tort Reform, Torts, Jurisdiction",41,na,5
Hate Speech in Context: The Case of Verbal Threats [article],"Nockleby, John T. (Cited 202 times)",7640,"Buffalo Law Review, Vol. 42, Issue 3 (Fall 1994), pp. 653-714",42 Buff. L. Rev. 653 (1994),"First Amendment, Jurisprudence, Sociology",28,na,27
How to Manufacture a Crisis: Evaluating Empirical Claims Behind Tort Reform [article],"Nockleby, John T. (Cited 202 times)",7640,"Oregon Law Review , Vol. 86, Issue 2 (2007), pp. 533-598",86 Or. L. Rev. 533 (2007),"Tort Reform, Torts, Corporations, Judges, Liability",13,na,11
The Law of Prime Numbers [article],"Horowitz, Paul (Cited 21 times); Stewart, Daniel L. (Cited 10 times); Roberts, Florrie Young (Cited 64 times); Manheim, Karl M. (Cited 30 times); Sliskovich, Joseph V. (Cited 13 times); Tunick, David C. (Cited 51 times); Asiedu-Akrofi, Derek (Cited 37 times); Levenson, Laurie L. (Cited 545 times); Tonner, Grace C.; Coskran, William G. (Cited 41 times); Hull, Bryan D. (Cited 46 times); McDermott, John T. (Cited 105 times); Klein, Roberta M.; Nockleby, John T. (Cited 202 times); May, Christopher N. (Cited 116 times); Lazaroff, Daniel E. (Cited 337 times); Seto, Theodore P. (Cited 252 times); Satuloff, Wendy C.; Kavounas, Gregory T.",7640,"New York University Law Review, Vol. 68, Issue 1 (April 1993), pp. 185-[ii]",68 N.Y.U. L. Rev. 185 (1993),"Legal Writing, National Security, Copyright",10,na,9
Two Theories of Competition in the Early 19th Century Labor Cases [article],"Nockleby, John T. (Cited 202 times)",7640,"American Journal of Legal History, Vol. 38, Issue 4 (October 1994), pp. 452-481",38 Am. J. Legal Hist. 452 (1994),"Labor, Gender, Violence, Regulation",7,na,na
Why Internet Voting [article],"Nockleby, John T. (Cited 202 times)",7640,"Loyola of Los Angeles Law Review, Vol. 34, Issue 3 (April 2001), pp. 1023-1032",34 Loy. L.A. L. Rev. 1023 (2000-2001),"Internet, Voting, Democracy",5,na,14
Introduction [comments],"Nockleby, John T. (Cited 202 times)",7640,"Loyola of Los Angeles Law Review, Vol. 38, Issue 3 (Spring 2005), pp. 1009-1020",38 Loy. L. A. L. Rev. 1009 (2004-2005),"Corporations, Judges, Jurisdiction, Tort Reform, Jury, Law and Society, Research, Torts, Verdicts",4,1,2
Introduction: Access to Justice: It's Not for Everyone [article],"Nockleby, John T. (Cited 202 times)",7640,"Loyola of Los Angeles Law Review, Vol. 42, Issue 4 (Summer 2009), pp. 859-868",42 Loy. L. A. L. Rev. 859 (2008-2009),"Dispute Resolution, Technology, Equal Access to Justice",4,1,15
Foreword [comments],"Nockleby, John T. (Cited 202 times)",7640,"Loyola of Los Angeles Law Review, Vol. 39, Issue 2 (August 2006), pp. 683-690",39 Loy. L. A. L. Rev. 683 (2006),"Judges, Torts, Comparative Law, Medical Jurisprudence, Legal Aid",2,1,17
Introduction [comments],"Nockleby, John T. (Cited 202 times)",7640,"Loyola of Los Angeles Law Review , Vol. 40, Issue 2 (Winter 2007), pp. 539-550",40 Loy. L. A. L. Rev. 539 (2006-2007),"Communications Law, Law and Society, Evidence, Motion Pictures, Legal Profession",2,1,1
Immunity Under Speech or Debate Clause [notes],"Nockleby, John (Cited 202 times)",7640,"Harvard Law Review , Vol. 93, Issue 1 (November 1979), pp. 161-171",93 Harv. L. Rev. 161 (1979-1980),"Jurisprudence, Constitutional Law, Privacy, Sociology",1,na,15
The Frontiers of Tort Law [comments],"Nockleby, John T. (Cited 202 times)",7640,"Loyola of Los Angeles Law Review, Vol. 41, Issue 4 (Summer 2008), pp. 1143-1148",41 Loy. L. A. L. Rev. 1143 (Summer 2008),"Jurisprudence, Torts, Democracy, Laboratories, Politics, Products Liability Law, Punitive Damages, Negligence",1,na,4
