Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Public Assets Theory of Lawyers' Pro Bono Obligations [article],"Lubet, Steven (Cited 806 times); Stewart, Cathryn (Cited 57 times)",5502,"University of Pennsylvania Law Review, Vol. 145, Issue 5 (May 1997), pp. 1245-1308",145 U. Pa. L. Rev. 1245 (1996-1997),"Economics, Legal Profession, Obligations, Money, Social Welfare Law",57,na,38
Reconstructing Atticus Finch [reviews],"Lubet, Steven (Cited 806 times)",5502,"Michigan Law Review, Vol. 97, Issue 6 (May 1999), pp. 1339-1362",97 Mich. L. Rev. 1339 (1998-1999),"Law and Society, Literature, Women, Jurisprudence",51,na,18
The Role of the American Judiciary in the Extradition of Political Terrorists [article],"Lubet, Steven (Cited 806 times); Czackes, Morris (Cited 47 times)",5502,"Journal of Criminal Law and Criminology, Vol. 71, Issue 3 (Fall 1980), pp. 193-210",71 J. Crim. L. & Criminology 193 (1980),"Extradition, Judiciary, Treaties",46,5,5
What We Should Teach (But Don't) When We Teach Trial Advocacy [article],"Lubet, Steven (Cited 806 times)",5502,"Journal of Legal Education , Vol. 37, Issue 1 (1987), pp. 123-143",37 J. Legal Educ. 123 (1987),"Legal Education, Education Law, Ethics, Practice and Procedure",43,na,13
Judicial Ethics and Private Lives [article],"Lubet, Steven (Cited 806 times)",5502,"Northwestern University Law Review, Vol. 79, Issue 5 & 6 , pp. 983-1008",79 Nw. U. L. Rev. 983 (1984-1985),"Ethics, Judges, Professional Ethics, Regulation, Administration Law, Administrative Law Judges, Administrative Procedure, Code of Judicial Conduct, Judicial Conduct",42,1,8
Disqualifications of Supreme Court Justices: The Certiorari Conundrum [article],"Lubet, Steven (Cited 806 times)",5502,"Minnesota Law Review, Vol. 80, Issue 3 (February 1996), pp. 657-676",80 Minn. L. Rev. 657 (1995-1996),"Judges, Recusal",33,1,2
Extradition Reform: Executive Discretion and Judicial Participation in the Extradition of Political Terrorists [article],"Lubet, Steven (Cited 806 times)",5502,"Cornell International Law Journal, Vol. 15, Issue 2 (Summer 1982), pp. 247-292",15 Cornell Int'l L.J. 247 (1982),"Extradition, Criminals, Punishment, International Criminal Court",33,2,8
Judicial Discipline and Judicial Independence [article],"Lubet, Steven (Cited 806 times)",5502,"Law and Contemporary Problems, Vol. 61, Issue 3 (Summer 1998), pp. 59-74",61 Law and Contemp. Probs. 59 (1998),"Discipline, Judges",26,na,15
Expert Witnesses: Ethics and Professionalism [article],"Lubet, Steven (Cited 806 times)",5502,"Georgetown Journal of Legal Ethics, Vol. 12, Issue 3 (Spring 1999), pp. 465-488",12 Geo. J. Legal Ethics 465 (1998-1999),"Ethics, Experts, Expert Witnesses and Scientific Evidence, Witnesses, Testimony",19,7,57
Professionalism Revisited [article],"Lubet, Steven (Cited 806 times)",5502,"Emory Law Journal, Vol. 42, Issue 1 (Winter 1993), pp. 197-208",42 Emory L. J. 197 (1993),Legal Profession,19,na,1
