Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Accuracy Inquiries for All Felony and Misdemeanor Pleas: Voluntary Pleas But Innocent Defendants [article],"Barkai, John L. (Cited 172 times)",3730,"University of Pennsylvania Law Review, Vol. 126, Issue 1 (November 1977), pp. 88-146",126 U. Pa. L. Rev. 88 (1977-1978),"Defendants, Guilty Pleas",76,16,13
Teaching Negotiation and ADR: The Savvy Samurai Meets the Devil [article],"Barkai, John (Cited 172 times)",3730,"Nebraska Law Review, Vol. 75, Issue 4 (1996), pp. 704-751",75 Neb. L. Rev. 704 (1996),"Dispute Resolution, Labor, Labor-Management Relations",25,na,35
A New Model for Legal Communication: Sensory Experience and Representational Systems [article],"Barkai, John L. (Cited 172 times)",3730,"Celveland State Law Review, Vol. 29, Issue 3 (1980), pp. 575-602",29 Clev. St. L. Rev. 575 (1980),"Education Law, Legal Education, Architects, Legal Analysis and Writing",12,na,2
"Cultural Dimension Interests, the Dance of Negotiation, and Weather Forecasting: A Perspective on Cross-Cultural Negotiation and Dispute Resolution [article]","Barkai, John (Cited 172 times)",3730,"Pepperdine Dispute Resolution Law Journal , Vol. 8, Issue 3 (2008), pp. 403-448",8 Pepp. Disp. Resol. L.J. 403 (2007-2008),"Dispute Resolution, Law and Society, Curriculum, Legal Education",10,na,94
What's a Cross-Cultural Mediator to Do - A Low-Context Solution for a High-Context Problem [article],"Barkai, John (Cited 172 times)",3730,"Cardozo Journal of Conflict Resolution, Vol. 10, Issue 1 (Fall 2008), pp. 43-90",10 Cardozo J. Conflict Resol. 43 (2008-2009),"Law and Society, Dispute Resolution",10,na,55
Nonverbal Communication from the Other Side: Speaking Body Language [article],"Barkai, John L. (Cited 172 times)",3730,"San Diego Law Review, Vol. 27, Issue 1 (January 1990), pp. 101-126",27 San Diego L. Rev. 101 (1990),"Practice and Procedure, Legal Profession, Oral Argument, Evidence",8,na,167
Using Court-Annexed Arbitration to Reduce Litigation Costs and to Increase the Pace of Litigation [article],"Barkai, John L. (Cited 172 times); Kassebaum, Gene (Cited 14 times)",3730,"Pepperdine Law Review, Vol. 16, Issue 5 (1989), pp. 43-74",16 Pepp. L. Rev. 43 (1988-1989),"Arbitration, Costs, Discovery, Courts, Federal Courts, Jurisdiction, Practice and Procedure",8,na,1
The Lecture-in-Disguise [article],"Barkai, John (Cited 172 times)",3730,"New Mexico Law Review, Vol. 19, Issue 1 (1989), pp. 117-136",19 N.M. L. Rev. 117 (1989),"Comparative Law, States, War, Internet",6,na,1
"The Impact of Discovery Limitations on Cost Satisfaction, and Pace in Court-Annexed Arbitration [article]","Barkai, John (Cited 172 times); Kassebaum, Gene (Cited 14 times)",3730,"University of Hawaii Law Review, Vol. 11, pp. 81-110",11 U. Haw. L. Rev. 81 (1989),"Arbitration, Discovery, Costs, Courts, Federal Courts, Jurisdiction, Practice and Procedure",6,na,2
Let's Stop Spreading Rumors about Settlement and Litigation: A Comparative Study of Settlement and Litigation in Hawaii Courts [article],"Barkai, John (Cited 172 times); Kent, Elizabeth (Cited 7 times)",3730,"Ohio State Journal on Dispute Resolution, Vol. 29, Issue 1 (2014), pp. 85-160",29 Ohio St. J. on Disp. Resol. 85 (2014),"Courts, Legal Profession, Discrimination, Dispute Resolution, Employment, Employment Discrimination, Settlements",5,2,12
Empathy Training for Lawyers and Law Students [article],"Barkai, John L. (Cited 172 times); Fine, Virginia O. (Cited 4 times)",3730,"Southwestern University Law Review, Vol. 13, Issue 3 (1983), pp. 505-530",13 Sw. U. L. Rev. 505 (1982-1983),"Food and Drug Law, Marketing, Interest, Patients, Witnesses",4,na,2
Lower Criminal Courts: The Perils of Procedure [article],"Barkai, John L. (Cited 172 times)",3730,"Journal of Criminal Law and Criminology, Vol. 69, Issue 3 (Fall 1978), pp. 270-290",69 J. Crim. L. & Criminology 270 (1978),"Courts, Procedure, Public Defenders, Criminal Law",2,na,7
Sensory Based Language in Legal Communication [article],"Barkai, John L. (Cited 172 times)",3730,"Practical Lawyer, Vol. 27, Issue 1 (January 15, 1981), pp. 41-56",27 Prac. Law. 41 (1981),na,na,na,na
How to Develop the Skill of Active Listening [article],"Barkai, John L. (Cited 172 times)",3730,"Practical Lawyer, Vol. 30, Issue 4 (June 1, 1984), pp. 73-86",30 Prac. Law. 73 (1984),na,na,na,na
