Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Rules for Patents [article],"Burstein, Michael J. (Cited 162 times)",4619,"William and Mary Law Review, Vol. 52, Issue 6 (May 2011), pp. 1747-1806",52 Wm. & Mary L. Rev. 1747 (2010-2011),"Age, Licensing, Economics, Intellectual Property Law, Administration Law",60,na,19
Exchanging Information without Intellectual Property [article],"Burstein, Michael J. (Cited 162 times)",4619,"Texas Law Review, Vol. 91, Issue 2 (December 2012), pp. 227-282",91 Tex. L. Rev. 227 (2012-2013),"Intellectual Property Law, Copyright",46,na,37
Towards a New Standard for First Amendment Review of Structural Media Regulation [notes],"Burstein, Michael J. (Cited 162 times)",4619,"New York University Law Review, Vol. 79, Issue 3 (June 2004), pp. 1030-1070",79 N.Y.U. L. Rev. 1030 (2004),"Communications Law, First Amendment, Regulation, Constitutional Law",15,na,2
Rethinking Standing in Patent Challenges [article],"Burstein, Michael J. (Cited 162 times)",4619,"George Washington Law Review, Vol. 83, Issue 2 (February 2015), pp. 498-553",83 Geo. Wash. L. Rev. 498 (February 2015),"Standing, Separation, Separation of Powers, Dispute Resolution, Intellectual Property Law, Revolution",14,na,19
Innovation Prizes in Practice and Theory [article],"Burstein, Michael J. (Cited 162 times); Murray, Fiona E. (Cited 13 times)",4619,"Harvard Journal of Law & Technology, Vol. 29, Issue 2 (Spring 2016), pp. 401-454",29 Harv. J. L. & Tech. 401 (2015-2016),"Administration Law, Economics, Property-Personal and Real, Intellectual Property Law, Intellectual Property Law",13,na,61
Patent Markets: A Framework for Evaluation [article],"Burstein, Michael J. (Cited 162 times)",4619,"Arizona State Law Journal, Vol. 47, Issue 3 (Fall 2015), pp. 507-542",47 Ariz. St. L.J. 507 (2015),na,9,na,22
Reply - Commercialization without Exchange [comments],"Burstein, Michael J. (Cited 162 times)",4619,"Texas Law Review See Also, Vol. 92, pp. 45-52",92 Tex. L. Rev. See Also 45 (2013),"Intellectual Property Law, Jurisprudence",3,na,7
The Entrepreneurial Commons: Reframing the Relationship between Intellectual Property and Entrepreneurship [article],"Burstein, Michael J. (Cited 162 times)",4619,"Utah Law Review, Vol. 2016, Issue 4 (2016), pp. 611-630",2016 Utah L. Rev. 611 (2016),"Intellectual Property Law, Antitrust, Technology",1,na,15
Politics and the Public in IP & Info Law Policy Making [comments],"Burstein, Michael J. (Cited 162 times); Khanna, Derek (Cited 6 times); Litman, Jessica (Cited 2916 times); Siy, Sherwin (Cited 3 times)",4619,"Cardozo Arts & Entertainment Law Journal, Vol. 31, Issue 3 (2013), pp. 642-662",31 Cardozo Arts & Ent. L.J. 642 (2012-2013),"Politics, Privacy, Copyright",1,na,11
