,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Calling the Tune or following the Lead: The European Court of Justice in European Policy Making [article],"Brewster, Rachel D. (Cited 1 times)","Tulane European & Civil Law Forum, Vol. 13, pp. 1-24",1,na,na," European Commission, European Union, Sovereignty, States"
