,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,New Wineskins for New Wine: The Need to Encourage Fairness in Mandatory Arbitration [article],"Haagen, Paul H. (Cited 61 times)","Arizona Law Review, Vol. 40, Issue 3 (1998), pp. 1039-1068",38,na,1," Contracts, Dispute Resolution, Employment Practice"
0,"The Players Have Lost That Argument: Doping, Drug Testing, and Collective Bargaining [article]","Haagen, Paul H. (Cited 61 times)","New England Law Review, Vol. 40, Issue 3 (2005-2006), pp. 831-850",17,na,47," Labor Law, Food and Drug Law, Sports, Administration Law"
0,A Hamburg Childhood: The Early Life of Herbert Bernstein [article],"Haagen, Paul H. (Cited 61 times)","Duke Journal of Comparative & International Law, Vol. 13, Issue 3 (Summer 2003), pp. 7-60",6,na,3," Biography, Comparative Law"
