,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Preservation of Claims and Defenses under the Texas Business and Commerce Code and under the Texas Consumer Credit Code [article],"Boyle, James G. (Cited 2 times)","St. Mary's Law Journal, Vol. 8, Issue 4 (1977), pp. 679-695",2,3,na," Commerce, Consumer Credit, Credit, Defenses, Negotiable Instruments, Commercial Code, Uniform Commercial Code"
0,The Office of the Students' Attorney: A New Development [article],"Boyle, James G. (Cited 2 times)","Student Lawyer Journal, Vol. 17, Issue 3 (December 1971), pp. 16-19",na,na,na," Students, Legal Services"
