,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,The Unintended Consequences of Enhancing Gun Penalties: Shooting Down the Commerce Clause and Arming Federal Prosecuters [article],"Beale, Sara Sun (Cited 1104 times)","Duke Law Journal, Vol. 51, Issue 5 (March 2002), pp. 1641-1682",32,1,5," Criminal Law and Procedure, Jurisdiction, Law Enforcement and Corrections"
0,Rethinking the Identity and Role of United States Attorneys [article],"Beale, Sara Sun (Cited 1104 times)","Ohio State Journal of Criminal Law, Vol. 6, Issue 2 (Spring 2009), pp. 369-440",32,1,28," Attorneys, States, Voting, Politics"
0,Report's Draft for the Working Group on Principles to Use When Considering the Federalization of Criminal Law [article],"Beale, Sara Sun (Cited 1104 times)","Hastings Law Journal, Vol. 46, Issue 4 (April 1995), pp. 1277-1304",31,na,1," Jurisdiction, Criminal Law and Procedure"
0,Procedural Issues Raised by Guidelines Sentencing: The Constitutional Significance of the Elements of the Sentence [article],"Beale, Sara Sun (Cited 1104 times)","William and Mary Law Review, Vol. 35, Issue 1 (Fall 1993), pp. 147-162",29,na,4," Sentencing, Criminal Procedure, Procedure, States"
0,Comparing the Scope of the Federal Government's Authority to Prosecute Federal Corruption and State and Local Corruption: Some Surprising Conclusions and a Proposal [comments],"Beale, Sara Sun (Cited 1104 times)","Hastings Law Journal, Vol. 51, Issue 4 (April 2000), pp. 699-722",25,na,10," Criminal Law and Procedure, Professional Ethics, Politics"
0,"You've Come a Long Way, Baby: Two Waves of Juvenile Justice Reforms as Seen from Jena, Louisiana [article]","Beale, Sara Sun (Cited 1104 times)","Harvard Civil Rights-Civil Liberties Law Review, Vol. 44, Issue 2 (Summer 2009), pp. 511-546",21,na,29," First Amendment, Judges, Criminal Law and Procedure, Practice and Procedure, Professional Ethics"
0,Should We Rush to Reform the Criminal Jury [article],"Vidmar, Neil (Cited 1484 times); Beale, Sara Sun (Cited 1104 times); Rose, Mary (Cited 139 times); Donnelly, Laura F. (Cited 25 times)","Judicature, Vol. 80, Issue 6 (May-June 1997), pp. 286-291",19,na,16," Jury, Defendants"
0,The Consequences of Enlisting Federal Grand Juries in the War on Terrorism: Assessing the USA Patriot Act's Changes to Grand Jury Secrecy [article],"Beale, Sara Sun (Cited 1104 times); Felman, James E. (Cited 59 times)","Harvard Journal of Law & Public Policy, Vol. 25, Issue 2 (Spring 2002), pp. 699-720",16,na,4," Criminal Law and Procedure, First Amendment, Professional Ethics, Courts, Constitutional Law"
0,An Honest Service Debate [notes],"Beale, Sara Sun (Cited 1104 times)","Ohio State Journal of Criminal Law, Vol. 8, Issue 1 (Fall 2010), pp. 251-272",13,na,7," Fraud, States, Jurisprudence, Politics"
0,Integrating Statistical Evidence and Legal Theory to Challenge the Selection of Grand and Petit Jurors [article],"Beale, Sara Sun (Cited 1104 times)","Law and Contemporary Problems, Vol. 46, Issue 4 (Autumn 1983), pp. 269-282",6,na,na," Criminal Law and Procedure, Juveniles, Courts"
0,Is Now the Time for Major Federal Sentencing Reform [article],"Beale, Sara Sun (Cited 1104 times)","Federal Sentencing Reporter , Vol. 24, Issue 5 (June 2012), pp. 382-386",5,na,4," Judges, Criminal Law and Procedure"
0,The New Reno Bluesheet: A Little More Candor Regarding Prosecutorial Discretion [article],"Beale, Sara Sun (Cited 1104 times)","Federal Sentencing Reporter, Vol. 6, Issue 6 (May/June 1994), pp. 310-312",5,na,na," Criminal Law and Procedure, Practice and Procedure, Legal Profession, President/Executive Department, Sentencing and Punishment"
0,The Development and Evolution of the U.S. Law of Corporate Criminal Liability and the Yates Memo [article],"Beale, Sara Sun (Cited 1104 times)","Stetson Law Review, Vol. 46, Issue 1 (Fall 2016), pp. 41-70",4,na,49," Business Organizations, Criminal Law and Procedure, Comparative Law"
0,Assessing the USA PATRIOT Act's Changes to Grand Jury Secrecy [article],"Beale, Sara Sun (Cited 1104 times); Felman, James E. (Cited 59 times)","Criminal Justice, Vol. 17, Issue 2 (Summer 2002), pp. 42-50",2,na,21," Courts, Criminal Law and Procedure"
0,Wade H. McCree Jr. [comments],"Beale, Sara Sun (Cited 1104 times)","Michigan Law Review, Vol. 86, Issue 2 (November 1987), pp. 217-220",2,na,1," Judges, Law and Society, Religion, Biography, General"
0,Was He Guilty as Charged - An Alternative Narrative Based on the Circumstantial Evidence from 12 Angry Men [article],"Vidmar, Neil (Cited 1484 times); Beale, Sara Sun (Cited 1104 times); Chemerinsky, Erwin (Cited 6584 times); Coleman, James E. Jr. (Cited 102 times)","Chicago-Kent Law Review, Vol. 82, Issue 2 (2007), pp. 691-710",2,na,37," Evidence, Defendants, Procedure"
0,Governmental and Academic Integrity at Home and Abroad [article],"Beale, Sara Sun (Cited 1104 times)","Fordham Law Review, Vol. 72, Issue 2 (November 2003), pp. 405-414",2,na,3," Internet, Students, Communications Law, Education, Legislation, Plagiarism"
0,Introduction [comments],"Beale, Sara Sun (Cited 1104 times)","Ohio State Journal of Criminal Law, Vol. 6, Issue 2 (Spring 2009), pp. 367-368",2,na,6," Criminal Law and Procedure, Securities, Politics"
0,Law's Emperor [article],"Beale, Sara Sun (Cited 1104 times)","Texas Law Review, Vol. 74, Issue 6 (May 1996), pp. 1201-1204",1,na,1," Courts, Criminal Law and Procedure, Constitutional Law"
0,The Constitution v. the Convention: The Evolution of the Court-Mandated Right to Counsel in the United States and Europe [article],"Beale, Sara Sun (Cited 1104 times); Myers, Richard E. II (Cited 122 times)","Duke Journal of Comparative and International Law, Vol. 27, Issue 1 (2016), pp. 1-34",1,na,37," Right to Counsel, States, Comparative Law, Jurisprudence, Law Reform, Criminal Procedure, Trials"
0,The Trafficking Victim Protection Act: The Best Hope for International Human Rights Litigation in the U.S. Courts [article],"Beale, Sara Sun (Cited 1104 times)","Case Western Reserve Journal of International Law, Vol. 50, pp. 17-48",na,na,50," Courts, Human Rights, Labor Law, Legislation, Sex Crimes, Legal Profession, Professional Ethics, Comparative and Foreign Law, European Union, States"
0,"Hacking the Internet of Things: Vulnerabilities, Dangers, and Legal Responses [article]","Beale, Sara Sun (Cited 1104 times); Berris, Peter","Duke Law & Technology Review, Vol. 16, pp. 161-204",na,na,93," Dispute Resolution, Professional Ethics, Criminal Law and Procedure"
