,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Rediscovering Conservatism: Burkean Political Theory and Constitutional Interpretation [article],"Young, Ernest (Cited 140 times)","North Carolina Law Review, Vol. 72, Issue 3 (March 1994), pp. 619-724",129,na,77," Jurisprudence, Constitutional Law, Biography, Politics"
0,Federalism as a Constitutional Principle [comments],"Young, Ernest (Cited 140 times)","University of Cincinnati Law Review, Vol. 83, Issue 4 (Summer 2015), pp. 1057-1082",11,na,13," Constitutional Law, Criminal Law and Procedure, Jurisdiction, Food and Drug Law"
