,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Foreword [comments],"McGovern, Francis (Cited 9 times)","Law and Contemporary Problems, Vol. 64, Issues 2-3 (Spring/Summer 2001), pp. 1-4",6,na,1," Securities, Plaintiffs"
0,The American Law Institute's New Principles of Aggregate Litigation [comments],"Issacharoff, Sam (Cited 3 times); Kuhl, Carolyn (Cited 3 times); McGovern, Francis (Cited 9 times); Middleton, Stephanie (Cited 3 times)","Journal of Law, Economics & Policy, Vol. 8, Issue 2 (Winter 2011), pp. 183-212",3,na,17," Legal Analysis and Writing, Property, Biography, Judges, Judicial Process"
0,Compensation Schemes and Dispute Resolution Mechanisms: Beyond the Obvious [notes] *new*,"Sebenius, James K. (Cited 24 times); Eiran, Ehud (Cited 15 times); Feinberg, Kenneth R. (Cited 374 times); Cernea, Michael; McGovern, Francis (Cited 9 times)","Negotiation Journal, Vol. 21, Issue 2 (April 2005), pp. 231-244",na,na,na," Agriculture, Real Property, Comparative Law, Agrarian Reform, Constitutional Law"
0,Multiparty Disputes [article],"McGovern, Francis (Cited 9 times)","Dispute Resolution Magazine, Vol. 9, Issue 1 (Fall 2002), pp. 3-4",na,na,2," Education, Practice and Procedure, Courts, Trusts"
