,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,The Trials of Concurrent Jurisdiction: The Case of Rwanda [article],"Morris, Madeline H. (Cited 111 times)","Duke Journal of Comparative & International Law, Vol. 7, Issue 2 (Spring 1997), pp. 349-374",46,na,43," Jurisdiction, Trials, Courts, Gender, Military Law, Violence, Human Rights Law, Humanitarian Law"
0,Universal Jurisdiction in a Divided World: Conference Remarks [article],"Morris, Madeline H. (Cited 111 times)","New England Law Review, Vol. 35, Issue 2 (Winter 2001), pp. 337-362",40,na,23," International Law, Law of the Sea, Human Rights Law, International Criminal Law, Jurisdiction, Legal History, Terrorism"
0,Foreword [comments],"Morris, Madeline H. (Cited 111 times)","Law and Contemporary Problems, Vol. 59, Issue 4 (Autumn 1996), pp. 1-4",13,na,4," Courts, Crimes, Criminal Law, International Criminal Law, Legislation, Obligations"
0,International Guidelines against Impunity: Facilitating Accountability [article],"Morris, Madeline H. (Cited 111 times)","Law and Contemporary Problems, Vol. 59, Issue 4 (Autumn 1996), pp. 29-40",7,na,5," Genocide, Administration of Justice, Human Rights, Rule of Law, International Criminal Court"
0,Rwandan Justice and the International Criminal Court [comments],"Morris, Madeline H. (Cited 111 times)","ILSA Journal of International & Comparative Law, Vol. 5, Issue 2 (Spring 1999), pp. 351-358",3,na,12," Crimes Against Humanity, Genocide, International Criminal Law, Comparative Law, Criminal Law and Procedure, International Courts and Tribunals"
0,Justice in the Wake of Genocide: The Case of Rwanda [article],"Morris, Madeline H. (Cited 111 times)","ISLA Journal of International & Comparative Law, Vol. 3, Issue 2 (Winter 1997), pp. 689-696",2,na,10," Comparative Law, Criminal Law and Procedure, Courts, Sentencing"
0,Symposium: Justice in Cataclysm Criminal Trials in the Wake of Mass Violence: Foreword [comments],"Morris, Madeline H. (Cited 111 times)","Duke Journal of Comparative & International Law, Vol. 7, Issue 2 (Spring 1997), pp. 319-324",na,na,5," Criminal Law and Procedure, Legal Profession, International Criminal Law, Jurisprudence, Offenses Against the Person"
