,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,The Search for an Author: Shakespeare and the Framers [comments],"Boyle, James D.A. (Cited 65 times)","American University Law Review, Vol. 37, Issue 3 (1988), pp. 625-644",55,na,24," Evidence, Arts, Legislation, Religion"
0,Legal Fiction [comments],"Boyle, James D.A. (Cited 65 times)","Hastings Law Journal, Vol. 38, Issue 5 (July 1987), pp. 1013-1022",10,na,19," Jurisprudence, Judges, Rule of Law"
