Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
A Legal Labyrinth: Issues Raised by Arizona Senate Bill 1070 [article],"Chin, Gabriel J. (Cited 1924 times); Hessick, Carissa Byrne (Cited 475 times); Massaro, Toni (Cited 1291 times); Miller, Marc L. (Cited 1348 times)",2653,"Georgetown Immigration Law Journal, Vol. 25, Issue 1 (Fall 2010), pp. 47-92",25 Geo. Immigr. L.J. 47 (Fall 2010),"Aliens, Crimes, Criminal Law and Procedure, Legislation, Immigration Law, State and Local Government Law, Race and Ethnicity",55,na,30
Appellate Review of Sentencing Decisions [article],"Hessick, Carissa Byrne (Cited 475 times); Hessick, F. Andrew (Cited 477 times)",2653,"Alabama Law Review , Vol. 60, Issue 1 (2008), pp. 1-40",60 Ala. L. Rev. 1 (2008-2009),"Criminal Law and Procedure, Judges, Jurisprudence",44,na,12
Why Are Only Bad Acts Good Sentencing Factors [article],"Byrne Hessick, Carissa (Cited 475 times)",2653,"Boston University Law Review, Vol. 88, Issue 5 (December 2008), pp. 1109-1164",88 B.U. L. Rev. 1109 (2008),"Criminal Law and Procedure, Evidence, Law and Society, Sentencing",43,na,27
Recognizing Constitutional Rights at Sentencing [article],"Hessick, Carissa Byrne (Cited 475 times); Hessick, F. Andrew (Cited 477 times)",2653,"California Law Review, Vol. 99, Issue 1 (February 2011), pp. 47-94",99 Calif. L. Rev. 47 (2011),"Constitutional Law, Constitutional Rights, Law Enforcement and Corrections, Sentencing, Jury, Victims' Compensation",40,10,17
Motive's Role in Criminal Punishment [article],"Hessick, Carissa Byrne (Cited 475 times)",2653,"Southern California Law Review, Vol. 80, Issue 1 (November 2006), pp. 89-150",80 S. Cal. L. Rev. 89 (2006-2007),"Jurisprudence, Punishment, Legislation, Liability",39,na,45
Ineffective Assistance at Sentencing [article],"Hessick, Carissa Byrne (Cited 475 times)",2653,"Boston College Law Review, Vol. 50, Issue 4 (September 2009), pp. 1069-1122",50 B.C. L. Rev. 1069 (2009),"Criminal Law and Procedure, Legal Profession, Professional Ethics, Sentencing, Constitutional Law",37,6,5
Disentangling Child Pornography from Child Sex Abuse [article],"Hessick, Carissa Byrne (Cited 475 times)",2653,"Washington University Law Review, Vol. 88, Issue 4 (2011), pp. 853-902",88 Wash. U. L. Rev. 853 (2010-2011),"Child Pornography, Criminal Law and Procedure, Juveniles, Remedies, Children",37,12,73
Appellate Review of Sentencing Policy Decisions after Kimbrough [article],"Hessick, Carissa Byrne (Cited 475 times)",2653,"Marquette Law Review, Vol. 93, Issue 2 (Winter 2009), pp. 717-750",93 Marq. L. Rev. 717 (2009-2010),"Appellate Review, Sentencing, Judges, Jurisprudence",16,5,4
"Violence between Lovers, Strangers, and Friends [article]","Hessick, Carissa Byrne (Cited 475 times)",2653,"Washington University Law Review , Vol. 85, Issue 2 (2007), pp. 343-408",85 Wash. U. L. Rev. 343 (2007-2008),"Criminal Law and Procedure, Law and Society, Rape and Sexual Assault",16,na,19
Double Jeopardy as a Limit on Punishment [article],"Hessick, Carissa Byrne (Cited 475 times); Hessick, F. Andrew (Cited 477 times)",2653,"Cornell Law Review, Vol. 97, Issue 1 (November 2011), pp. 45-86",97 Cornell L. Rev. 45 (2011-2012),"Criminal Law and Procedure, Constitutional Law",15,1,18
