Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
In Defense of Property [article],"Carpenter, Kristen A. (Cited 311 times); Katyal, Sonia K. (Cited 521 times); Riley, Angela R. (Cited 532 times)",3448,"Yale Law Journal, Vol. 118, Issue 6 (April 2009), pp. 1022-1125",118 Yale L. J. 1022 (2008-2009),"Property, Cultural Property",83,4,114
Property Outlaws [article],"Penalver, Eduardo Moises (Cited 213 times); Katyal, Sonia K. (Cited 521 times)",3448,"University of Pennsylvania Law Review, Vol. 155, Issue 5 (May 2007), pp. 1095-1186",155 U. Pa. L. Rev. 1095 (2006-2007),"Property, Politics",70,na,13
Exporting Identity [article],"Katyal, Sonia (Cited 521 times)",3448,"Yale Journal of Law and Feminism, Vol. 14, Issue 1 (2002), pp. 97-176",14 Yale J.L. & Feminism 97 (2002),"International Law, Sexuality and the Law, Homosexuality, Human Rights, Human Rights Law, Minorities",58,na,30
Semiotic Disobedience [article],"Katyal, Sonia K. (Cited 521 times)",3448,"Washington University Law Review, Vol. 84, Issue 3 (2006), pp. 489-572",84 Wash. U. L. Rev. 489 (2006),"Democracy, First Amendment, Intellectual Property, Intellectual Property Law, Property",41,na,49
Privacy vs. Piracy [article],"Katyal, Sonia K. (Cited 521 times)",3448,"Yale Journal of Law and Technology, Vol. 7, Issue 1 (2004-2005), pp. 222-345",7 Yale J.L. & Tech. 222 (2004-2005),"Privacy, Computer Law, Intellectual Property Law, Communications Law, Copyright, Industry, Internet",38,na,22
Trademark Intersectionality [article],"Katyal, Sonia K. (Cited 521 times)",3448,"UCLA Law Review , Vol. 57, Issue 6 (August 2010), pp. 1601-1700",57 UCLA L. Rev. 1601 (2009-2010),"Intellectual Property Law, Jurisprudence, Property, Constitutional Law",36,na,103
The New Surveillance [article],"Katyal, Sonia K. (Cited 521 times)",3448,"Case Western Reserve Law Review, Vol. 54, Issue 2 (Winter 2003), pp. 297-386",54 Case W. Res. L. Rev. 297 (2003-2004),"Computer Law, Intellectual Property Law, Privacy, Communications Law",34,na,14
"Performance, Property, and the Slashing of Gender in Fan Fiction [article]","Katyal, Sonia K. (Cited 521 times)",3448,"American University Journal of Gender, Social Policy & the Law, Vol. 14, Issue 3 (2006), pp. 461-518",14 Am. U. J. Gender Soc. Pol'y & L. 461 (2006),"Gender, Property, Intellectual Property Law, Trademarks, Punishment",25,na,42
Sexuality and Sovereignty: The Global Limits and Possibilities of Lawrence [article],"Katyal, Sonia K. (Cited 521 times)",3448,"William & Mary Bill of Rights Journal, Vol. 14, Issue 4 (April 2006), pp. 1429-1492",14 Wm. & Mary Bill Rts. J. 1429 (2005-2006),"International Law, Jurisprudence, Sexuality and the Law, Law and Society",24,na,4
Stealth Marketing and Antibranding: The Love that Dare Not Speak Its Name [article],"Katyal, Sonia K. (Cited 521 times)",3448,"Buffalo Law Review, Vol. 58, Issue 4 (July 2010), pp. 795-850",58 Buff. L. Rev. 795 (2010),"Marketing, Intellectual Property Law, History",18,na,62
