Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Laws of War as a Constitutional Limit on Military Jurisdiction [article],"Vladeck, Stephen I. (Cited 793 times)",4898,"Journal of National Security Law & Policy, Vol. 4, Issue 2 (2010), pp. 295-342",4 J. Nat'l Sec. L. & Pol'y 295 (2010),"Jurisdiction, Military, War and Peace, Courts, Criminal Law and Procedure",14,na,6
Inchoate Liability and the Espionage Act: The Statutory Framework and the Freedom of the Press [article],"Vladeck, Stephen I. (Cited 793 times)",4898,"Harvard Law & Policy Review, Vol. 1, Issue 1 (Winter 2007), pp. 219-238",1 Harv. L. & Pol'y Rev. 219 (2007),"Communications Law, Espionage, Freedom of the Press, Liability, National Security, First Amendment, Government, Whistleblowers",14,na,34
The Passive-Aggressive Virtues [article],"Vladeck, Stephen I. (Cited 793 times)",4898,"Columbia Law Review Sidebar, Vol. 111, pp. 122-140",111 Colum. L. Rev. Sidebar 122 (2011),"Jurisdiction, Criminal Law and Procedure, Constitutional Law",14,na,9
The Increasingly Unflagging Obligation: Federal Jurisdiction after Saudi Basic and Anna Nicole [notes],"Vladeck, Stephen I. (Cited 793 times)",4898,"Tulsa Law Review, Vol. 42, Issue 3 (Spring 2007), pp. 553-578",42 Tulsa L. Rev. 553 (Spring 2007),"Jurisdiction, Courts, Domestic Relations, Domestic Violence, Federal Courts, Violence, Probate",13,na,3
Foreign Affairs Originalism in Youngstown's Shadow [comments],"Vladeck, Stephen I. (Cited 793 times)",4898,"Saint Louis University Law Journal, Vol. 53, Issue 1 (Fall 2008), pp. 29-38",53 St. Louis U. L.J. 29 (2008-2009),"International Law, Judges, Legal History, Military Law, Constitutional Law, Jurisdiction, Jurisprudence",13,na,4
The Case against National Security Courts [article],"Vladeck, Stephen I. (Cited 793 times)",4898,"Willamette Law Review, Vol. 45, Issue 3 (Spring 2009), pp. 505-526",45 Willamette L. Rev. 505 (2008-2009),"Courts, National Security, Detention, President/Executive Department",13,na,19
The FISA Court and Article III [article],"Vladeck, Stephen I. (Cited 793 times)",4898,"Washington and Lee Law Review, Vol. 72, Issue 3 (Summer 2015), pp. 1161-1180",72 Wash. & Lee L. Rev. 1161 (2015),"Courts, Information Privacy, Terrorism, Law Enforcement and Corrections, Criminal Law and Procedure",13,na,41
The Problem of Jurisdictional Non-Precedent [article],"Vladeck, Stephen I. (Cited 793 times)",4898,"Tulsa Law Review, Vol. 44, Issue 3 (Spring 2009), pp. 587-616",44 Tulsa L. Rev. 587 (2008-2009),"Jurisdiction, Military, War and Peace, International Law, Remedies",10,na,2
"Enemy Aliens, Enemy Property, and Access to the Courts [article]","Vladeck, Stephen I. (Cited 793 times)",4898,"Lewis & Clark Law Review, Vol. 11, Issue 4 (Winter 2007), pp. 963-996",11 Lewis & Clark L. Rev. 963 (Winter 2007),"Aliens, Courts, Property, Civil Rights, War",10,na,9
Big Data before and after Snowden [article],"Vladeck, Stephen I. (Cited 793 times)",4898,"Journal of National Security Law and Policy, Vol. 7, Issue 2 (2014), pp. 333-340",7 J. Nat'l Sec. L. & Pol'y 333 (2014),"Fourth Amendment, Law Enforcement, Science and Technology, Data Protection, Law Enforcement and Corrections",9,na,50
"The Unreviewable Executive: Kiyemba, Maqaleh, and the Obama Administration [article]","Vladeck, Stephen I. (Cited 793 times)",4898,"Constitutional Commentary, Vol. 26, Issue 3 (Summer 2010), pp. 603-624",26 Const. Comment. 603 (2009-2010),"Military, War and Peace, Commander in Chief, Military Law, President/Executive Department, Common Law",9,na,4
