Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
From Pirates to Partners: Protecting Intellectual Property in China in the Twenty-First Century [article],"Yu, Peter K. (Cited 1768 times)",6567,"American University Law Review, Vol. 50, Issue 1 (October 2000), pp. 131-244",50 Am. U. L. Rev. 131 (2001-2001),"Intellectual Property, Property, Developing Countries, Industrial and Intellectual Property, Intellectual Property Law, International Trade",114,na,135
The Copyright Divide [article],"Yu, Peter K. (Cited 1768 times)",6567,"Cardozo Law Review, Vol. 25, Issue 1 (November 2003), pp. 331-446",25 Cardozo L. Rev. 331 (November 2003),"Copyright, Comparative Law, Intellectual Property, Intellectual Property Law, Plagiarism, Property",85,na,19
Currents and Crosscurrents in the International Intellectual Property Regime [article],"Yu, Peter K. (Cited 1768 times)",6567,"Loyola of Los Angeles Law Review, Vol. 38, Issue 1 (Fall 2004), pp. 323-444",38 Loy. L. A. L. Rev. 323 (2004-2005),"International Law, Intellectual Property Law, International Trade",82,na,64
The International Enclosure Movement [article],"Yu, Peter K. (Cited 1768 times)",6567,"Indiana Law Journal, Vol. 82, Issue 4 (Fall 2007), pp. 827-908",82 Ind. L.J. 827 (2007),"International Law, Food and Drug, Food and Drug Law, Patents, Copyrights and Trademarks, International Trade",81,1,41
TRIPS and Its Discontents [article],"Yu, Peter K. (Cited 1768 times)",6567,"Marquette Intellectual Property Law Review, Vol. 10, Issue 2 (2006), pp. 369-410",10 Marq. Intell. Prop. L. Rev. 369 (2006),"Developing Countries, Industrial and Intellectual Property, Intellectual Property Law, International Law, Treaties",80,na,58
P2P and the Future of Private Copying [article],"Yu, Peter K. (Cited 1768 times)",6567,"University of Colorado Law Review, Vol. 76, Issue 3 (2005), pp. 653-766",76 U. Colo. L. Rev. 653 (2005),"Communications Law, Computer Law, Intellectual Property Law, Copyright, Rico",74,2,32
Reconceptualizing Intellectual Property Interests in a Human Rights Framework [article],"Yu, Peter K. (Cited 1768 times)",6567,"U.C. Davis Law Review, Vol. 40, Issue 3 (March 2007), pp. 1039-1150",40 U.C. Davis L. Rev. 1039 (2006-2007),"Human Rights Law, International Law, Human Rights, Industrial and Intellectual Property, Intellectual Property Law",73,na,100
From Pirates to Partners (Episode II): Protecting Intellectual Property in Post-WTO China [article],"Yu, Peter K. (Cited 1768 times)",6567,"American University Law Review, Vol. 55, Issue 4 (April 2006), pp. 901-1000",55 Am. U. L. Rev. 901 (2005-2006),"Intellectual Property, International Trade, Property, National Security, Oil, Gas and Mineral",68,1,82
The Graduated Response [article],"Yu, Peter K. (Cited 1768 times)",6567,"Florida Law Review , Vol. 62, Issue 5 (January 2010 ), pp. 1373-1430",62 Fla. L. Rev. 1373 (2010),"Internet, Science and Technology",56,na,21
The Escalating Copyright Wars [article],"Yu, Peter K. (Cited 1768 times)",6567,"Hofstra Law Review, Vol. 32, Issue 3 (Spring 2004), pp. 907-952",32 Hofstra L. Rev. 907 (2003-2004),"Copyright, Technology, Neutrality",55,na,14
