Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Crystals in the Public Domain [article],"Fagundes, David (Cited 287 times)",3269,"Boston College Law Review, Vol. 50, Issue 1 (January 2009), pp. 139-196",50 B.C. L. Rev. 139 (2009),"Intellectual Property Law, Copyright, Legal History, Property",57,na,9
State Actors as First Amendment Speakers [article],"Fagundes, David (Cited 287 times)",3269,"Northwestern University Law Review, Vol. 100, Issue 4 (Summer 2006), pp. 1637-1688",100 Nw. U. L. Rev. 1637 (2006),"Constitutional Law, First Amendment, Government, Neutrality",52,7,34
Property Rhetoric and the Public Domain [article],"Fagundes, David (Cited 287 times)",3269,"Minnesota Law Review, Vol. 94, Issue 3 (February 2010), pp. 652-705",94 Minn. L. Rev. 652 (2009-2010),"Intellectual Property Law, Property, Copyright, Judges, Takings, Constitutional Law, Revolution",48,na,46
Costly Intellectual Property [article],"Fagundes, David (Cited 287 times); Masur, Jonathan S. (Cited 651 times)",3269,"Vanderbilt Law Review, Vol. 65, Issue 3 (April 2012), pp. 677-736",65 Vand. L. Rev. 677 (April 2012),"Intellectual Property, Intellectual Property Law, Law and Society, Property, Economics, Trade Secrets, Trademarks",46,na,41
Talk Derby to Me: Intellectual Property Norms Governing Roller Derby Pseudonyms [article],"Fagundes, David (Cited 287 times)",3269,"Texas Law Review, Vol. 90, Issue 5 (April 2012), pp. 1093-1152",90 Tex. L. Rev. 1093 (2011-2012),"Customary Law, International Trade, Legal History, Contracts, Arbitration, Commercial Arbitration, Commercial Law, International Commercial Arbitration, Private International Law",41,na,103
Efficient Copyright Infringement [article],"Fagundes, David (Cited 287 times)",3269,"Iowa Law Review, Vol. 98, Issue 5 (July 2013), pp. 1791-1846",98 Iowa L. Rev. 1791 (2012-2013),"Intellectual Property Law, Criminal Law and Procedure",15,na,58
"Market Harm, Market Help, and Fair Use [article]","Fagundes, David (Cited 287 times)",3269,"Stanford Technology Law Review, Vol. 17, pp. 359-396",17 Stan. Tech. L. Rev. 359 (2013-2014),"Intellectual Property Law, Copyright, Music",12,na,10
The Moral Psychology of Copyright Infringement [article],"Buccafusco, Christopher (Cited 590 times); Fagundes, David (Cited 287 times)",3269,"Minnesota Law Review, Vol. 100, Issue 6 (June 2016), pp. 2433-2508",100 Minn. L. Rev. 2433 (2015-2016),Copyright,11,na,45
"Buying Happiness: Property, Acquisition, and Subjective Well-Being [article]","Fagundes, David (Cited 287 times)",3269,"William & Mary Law Review, Vol. 58, Issue 6 (May 2017), pp. 1851-1932",58 Wm. & Mary L. Rev. 1851 (2016-2017),"Jurisprudence, Property, Psychiatry and Psychology, Law and Society, Economics, Public Policy",3,na,72
"Why less Property Is More: Inclusion, Dispossession, & Subjective Well-Being [article]","Fagundes, Dave (Cited 287 times)",3269,"Iowa Law Review, Vol. 103, Issue 4 (May 2018), pp. 1361-1418",103 Iowa L. Rev. 1361 (2017-2018),"Property, Property Law",1,na,82
