Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Whose Eyes are You Going to Believe - Scott v. Harris and the Perils of Cognitive Illiberalism [article],"Kahan, Dan M. (Cited 4671 times); Hoffman, David A. (Cited 841 times); Braman, Donald (Cited 838 times)",1919,"Harvard Law Review, Vol. 122, Issue 3 (January 2009), pp. 837-906",122 Harv. L. Rev. 837 (January 2009),"Evidence, Law and Society, Titles, Immunity, Law Enforcement and Corrections",261,22,95
Privileged Informers: The Attorney Subpoena Problem and a Proposal for Reform [article],"Stern, Max D. (Cited 82 times); Hoffman, David (Cited 140 times)",1919,"University of Pennsylvania Law Review, Vol. 136, Issue 6 , pp. 1783-1854",136 U. Pa. L. Rev. 1783 (1987-1988),"Criminal Law and Procedure, Legal Profession, Professional Ethics",70,6,4
They Saw a Protest: Cognitive Illiberalism and the Speech-Conduct Distinction [article],"Kahan, Dan M. (Cited 4671 times); Hoffman, David A. (Cited 841 times); Braman, Donald (Cited 838 times); Evans, Danieli (Cited 105 times)",1919,"Stanford Law Review, Vol. 64, Issue 4 (April 2012), pp. 851-906",64 Stan. L. Rev. 851 (2012),"First Amendment, Law and Society, Psychiatry and Psychology, Arbitration",70,na,74
The Best Puffery Article Ever [article],"Hoffman, David A. (Cited 841 times)",1919,"Iowa Law Review, Vol. 91, Issue 5 (July 2006), pp. 1395-1448",91 Iowa L. Rev. 1395 (2005-2006),"Consumer Protection Law, Securities",58,3,56
"Docketology, District Courts, and Doctrine [article]","Hoffman, David A. (Cited 841 times); Izenman, Alan J. (Cited 59 times); Lidicker, Jeffrey R. (Cited 59 times)",1919,"Washington University Law Review , Vol. 85, Issue 4 (2007), pp. 681-752",85 Wash. U. L. Rev. 681 (2007-2008),"Courts, Judges, Law and Society, Legal Analysis and Writing",58,na,23
The Duty to Be a Rational Shareholder [article],"Hoffman, David A. (Cited 841 times)",1919,"Minnesota Law Review, Vol. 90, Issue 3 (February 2006), pp. 537-611",90 Minn. L. Rev. 537 (2005-2006),"Law and Society, Securities, Fraud, Judges, Administration Law, Judicial Review",53,1,21
Can Law and Economics be Both Practical and Principled [article],"Hoffman, David A. (Cited 841 times); O'Shea, Michael P. (Cited 150 times)",1919,"Alabama Law Review, Vol. 53, Issue 2 (Winter 2002), pp. 335-420",53 Ala. L. Rev. 335 (2001-2002),"Economics, Jurisprudence, Law and Economics, Agency, Judges, Labor",47,na,7
Some Realism about Punishment Naturalism [article],"Braman, Donald (Cited 838 times); Kahan, Dan M. (Cited 4671 times); Hoffman, David A. (Cited 841 times)",1919,"University of Chicago Law Review, Vol. 77, Issue 4 (Fall 2010), pp. 1531-1610",77 U. Chi. L. Rev. 1531 (2010),"International Criminal Law, Jurisprudence, Natural Law, First Amendment, Religion, Criminal Law and Procedure",33,1,12
Ideology or Situation Sense: An Experimental Investigation of Motivated Reasoning and Professional Judgment [article],"Kahan, Dan M. (Cited 4671 times); Hoffman, David (Cited 140 times); Evans, Danieli (Cited 105 times); Devins, Neal (Cited 2527 times); Lucci, Eugene; Cheng, Katherine",1919,"University of Pennsylvania Law Review, Vol. 164, Issue 2 (January 2016), pp. 349-440",164 U. Pa. L. Rev. 349 (2015-2016),"Judges, Legal Profession, Politics, Evidence, Law and Society, Criminal Law and Procedure, Sexuality and the Law",27,na,131
Nullificatory Juries [article],"Wenger, Kaimipono David (Cited 96 times); Hoffman, David A. (Cited 841 times)",1919,"Wisconsin Law Review, Vol. 2003, Issue 6 (2003), pp. 1115-1162",2003 Wis. L. Rev. 1115 (2003),"Remedies, Jury, Rule of Law, Verdicts",25,1,6
