Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
A Preservation Paradox: Political Prestidigitation and an Enduring Resource of Wildness [article],"Zellmer, Sandra (Cited 162 times)",2145,"Environmental Law, Vol. 34, Issue 4 (Fall 2004), pp. 1015-1090",34 Envtl. L. 1015 (2004),"Death, Law Enforcement and Corrections, National Security, Administration Law, Agency, Judges",30,na,8
Why Resilience May Not Always Be a Good Thing: Lessons in Ecosystem Restoration from Glen Canyon and the Everglades [article],"Zellmer, Sandra (Cited 162 times); Gunderson, Lance (Cited 36 times)",2145,"Nebraska Law Review , Vol. 87, Issue 4 (2009), pp. 893-949",87 Neb. L. Rev. 893 (2008-2009),"Climate Change, Environment, Natural Resources Law",30,na,44
Preemption by Stealth [article],"Zellmer, Sandra (Cited 162 times)",2145,"Houston Law Review , Vol. 45, Issue 5 (Winter 2009), pp. 1659-1736",45 Hous. L. Rev. 1659 (2008-2009),"Evidence, Jurisdiction, Constitutional Law, Courts, Supreme Court of the United States, Agency, Common Law, Product Liability, Public Safety",24,1,3
A Tale of Two Imperiled Rivers: Reflections from a Post-Katrina World [article],"Zellmer, Sandra (Cited 162 times)",2145,"Florida Law Review, Vol. 59, Issue 3 (July 2007), pp. 599-630",59 Fla. L. Rev. 599 (2007),"Rivers, Liability, Environmental Justice",18,na,1
The Anti-Speculation Doctrine and Its Implications for Collaborative Water Management [article],"Zellmer, Sandra (Cited 162 times)",2145,"Nevada Law Journal, Vol. 8, Issue 3 (Spring 2008), pp. 994-1030",8 Nev. L.J. 994 (Spring 2008),"Water, Jurisdiction, Politics",16,na,11
Treading Water While Congress Ignores the Nation's Environment [article],"Zellmer, Sandra (Cited 162 times)",2145,"Notre Dame Law Review, Vol. 88, Issue 5 (June 2013), pp. 2323-2398",88 Notre Dame L. Rev. 2323 (2012-2013),"Congress, Environment, Water, Groundwater, Pollution",15,na,14
"Wilderness, Water, and Climate Change [article]","Zellmer, Sandra (Cited 162 times)",2145,"Environmental Law, Vol. 42, Issue 1 (Winter 2012), pp. 313-374",42 Envtl. L. 313 (2012),"Climate Change, Water, Environment, Livestock",14,na,11
"Assessing Institutional Ability to Support Adaptive, Integrated Water Resources Management [article]","Hoffman, Christina (Cited 6 times); Zellmer, Sandra (Cited 162 times)",2145,"Nebraska Law Review, Vol. 91, Issue 4 (2013), pp. 805-865",91 Neb. L. Rev. 805 (2012-2013),"Water, Land Use Planning, Risk Management",6,na,8
The Improvement of Water and Water-Dependent Resources under the Great Lakes Charter Annex [article],"Zellmer, Sandra (Cited 162 times); Gecas, David (Cited 3 times); Mann, Kori Anne (Cited 3 times)",2145,"Toledo Journal of Great Lakes' Law, Science & Policy, Vol. 4, Issue 2 (Spring 2002), pp. 289-310",4 Tol. J. Great Lakes' L. Sci. & Pol'y 289 (2001-2002),"Water, Jurisdiction, Industry, Regulation",3,na,2
Managing Interjurisdictional Waters under the Great Lakes Charter Annex [article],"Squillace, Mark (Cited 175 times); Zellmer, Sandra (Cited 162 times)",2145,"Natural Resources & Environment, Vol. 18, Issue 2 (Fall 2003), pp. 8-13",18 Nat. Resources & Env't. 8 (2003-2004),"Jurisdiction, Regulation, Water, Industry, Administration Law",2,na,1
The Shallows Where Federal Reserved Water Rights Founder: State Court Derogation of the Winters Doctrine [article],"Huber, Justin (Cited 1 times); Zellmer, Sandra (Cited 162 times)",2145,"University of Denver Water Law Review, Vol. 16, Issue 2 (Spring 2013), pp. 261-294",16 U. Denv. Water L. Rev. 261 (2012-2013),Water,1,na,6
Fish and Wildlife Management on Federal Lands: Debunking State Supremacy [article],"Nie, Martin (Cited 90 times); Barns, Christopher (Cited 5 times); Haber, Jonathan (Cited 1 times); Joly, Julie (Cited 1 times); Pitt, Kenneth; Zellmer, Sandra (Cited 162 times)",2145,"Environmental Law, Vol. 47, Issue 4 (Fall 2017), pp. 797-936",47 Envtl. L. 797 (2017),"Constitutional Law, Wildlife, Conservation, States",1,na,46
Throwing Precaution to the Wind: NEPA and the Deepwater Horizon Blowout [notes],"Zellmer, Sandra (Cited 162 times); Mintz, Joel A. (Cited 146 times); Glicksman, Robert (Cited 1256 times)",2145,"George Washington Journal of Energy and Environmental Law, Vol. 2, Issue 2 (Summer 2011), pp. 62-70",2 Geo. Wash. J. Energy & Envtl. L. 62 (2011),"Oil and Gas, Congress, Legislation, Continental Shelf",1,na,9
Improving Water Quality Antidegradation Policies [article],"Zellmer, Sandra (Cited 162 times); Glicksman, Robert L. (Cited 1256 times)",2145,"George Washington Journal of Energy and Environmental Law, Vol. 4, Issue 1 (Winter 2013), pp. 1-24",4 Geo. Wash. J. Energy & Envtl. L. 1 (2013),"Environment, Water, Administration Law",1,na,10
"Floods, Famines, or Feasts: Too Much, Too Little, or Just Right [article]","Zellmer, Sandra (Cited 162 times)",2145,"Natural Resources & Environment, Vol. 24, Issue 3 (Winter 2010), pp. 20-25",24 Nat. Resources & Env't 20 (2009-2010),Water,1,na,na
The Fallacy of Judicial Supermajority Clauses in State Constitutions [article],"Zellmer, Sandra (Cited 162 times); Miller, Kathleen",2145,"University of Toledo Law Review, Vol. 47, Issue 1 (Fall 2015), pp. 73-88",47 U. Tol. L. Rev. 73 (2015-2016),"Constitutions, Takeovers, Constitutional Law, Judiciary, Legal History",na,na,4
Mudslinging on the Missouri: Can Endangered Species Survive the Clean Water Act [article],"Zellmer, Sandra (Cited 162 times)",2145,"Drake Journal of Agricultural Law, Vol. 16, Issue 1 (Spring 2011), pp. 89-116",16 Drake J. Agric. L. 89 (2011),"Endangered Species, Water, Discovery, Natural Resources Law, Regulation",na,na,5
Restoring Beavers to Enhance Ecological Integrity in National Forest Planning [article],"Zellmer, Sandra (Cited 162 times); Bates, Sarah (Cited 11 times); Brown, Jonah",2145,"Natural Resources & Environment, Vol. 33, Issue 3 (Winter 2019), pp. 43-47",33 Nat. Resources & Env't 43 (2018-2019),"Biodiversity, Conservation, Administration Law, Natural Resources Law, Wildlife",na,na,na
