Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Saving Facebook [article],"Grimmelmann, James (Cited 512 times)",699,"Iowa Law Review , Vol. 94, Issue 4 (May 2009), pp. 1137-1206",94 Iowa L. Rev. 1137 (May 2009),"Communications Law, Defamation, Privacy",138,3,148
The Structure of Search Engine Law [article],"Grimmelmann, James (Cited 512 times)",699,"Iowa Law Review, Vol. 93, Issue 1 (November 2007), pp. 1-64",93 Iowa L. Rev. 1 (2007-2008),"Communications Law, First Amendment, Intellectual Property Law",77,2,82
Regulation by Software [notes],"Grimmelmann, James (Cited 512 times)",699,"Yale Law Journal, Vol. 114, Issue 7 (May 2005), pp. 1719-1758",114 Yale L.J. 1719 (May 2005),"Regulation, Software, Internet, Intellectual Property, Property",58,na,62
Speech Engines [article],"Grimmelmann, James (Cited 512 times)",699,"Minnesota Law Review, Vol. 98, Issue 3 (February 2014), pp. 868-952",98 Minn. L. Rev. 868 (2013-2014),"Remedies, States, Antitrust, Neutrality",53,6,66
The Internet Is a Semicommons [article],"Grimmelmann, James (Cited 512 times)",699,"Fordham Law Review, Vol. 78, Issue 6 (May 2010), pp. 2799-2842",78 Fordham L. Rev. 2799 (2009-2010),"Internet, Intellectual Property Law, Communications Law, Computer Law, Government",26,na,22
Virtual Worlds as Comparative Law [article],"Grimmelmann, James (Cited 512 times)",699,"New York Law School Law Review, Vol. 49, Issue 1 (2004-2005), pp. 147-184",49 N. Y. L. Sch. L. Rev. 147 (2004-2005),"Comparative Law, Property, Money",20,na,11
The Ethical Visions of Copyright Law [article],"Grimmelmann, James (Cited 512 times)",699,"Fordham Law Review, Vol. 77, Issue 5 (April 2009), pp. 2005-2038",77 Fordham L. Rev. 2005 (2008-2009),"Copyright, Industrial and Intellectual Property, Intellectual Property, Intellectual Property Law, Property",19,na,12
Copyright for Literate Robots [article],"Grimmelmann, James (Cited 512 times)",699,"Iowa Law Review, Vol. 101, Issue 2 (January 2016), pp. 657-682",101 Iowa L. Rev. 657 (2015-2016),"Copyright, Intellectual Property Law, Fees",18,na,169
The Google Dilemma [article],"Grimmelmann, James (Cited 512 times)",699,"New York Law School Law Review, Vol. 53, Issue 4 (2008-2009), pp. 939-952",53 N.Y. L. Sch. L. Rev. 939 (2008-2009),"Copyright, Internet, Antitrust, Intellectual Property Law, Trade Regulation, Communications Law",14,na,124
Indistinguishable from Magic: A Wizard's Guide to Copyright and 3D Printing [notes],"Grimmelmann, James (Cited 512 times)",699,"Washington and Lee Law Review, Vol. 71, Issue 1 (Winter 2014), pp. 683-698",71 Wash. & Lee L. Rev. 683 (2014),"Copyright, Arts, Technology",12,na,14
"There's No Such Thing as a Computer-Authored Work - And It's a Good Thing, Too [article]","Grimmelmann, James (Cited 512 times)",699,"Columbia Journal of Law & the Arts, Vol. 39, Issue 3 (2016), pp. 403-416",39 Colum. J.L. & Arts 403 (2015-2016),"Science and Technology, Copyright, Intellectual Property Law",11,na,117
Three Theories of Copyright in Ratings [article],"Grimmelmann, James (Cited 512 times)",699,"Vanderbilt Journal of Entertainment and Technology Law, Vol. 14, Issue 4 (Summer 2012), pp. 851-888",14 Vand. J. Ent. & Tech. L. 851 (2011-2012),"Copyright, Credit, Police",8,na,6
The Law and Ethics of Experiments on Social Media Users [article],"Grimmelmann, James (Cited 512 times)",699,"Colorado Technology Law Journal, Vol. 13, Issue 2 (2015), pp. 219-272",13 Colo. Tech. L.J. 219 (2015),"Ethics, Law and Ethics, Social Media, Research, Psychiatry and Psychology, Science and Technology",8,na,88
Future Conduct and the Limits of Class-Action Settlements [article],"Grimmelmann, James (Cited 512 times)",699,"North Carolina Law Review, Vol. 91, Issue 2 (January 2013), pp. 387-474",91 N.C. L. Rev. 387 (2012-2013),"Settlements, General, Practice and Procedure, Regulation",8,na,15
"Sealand, Havenco, and the Rule of Law [article]","Grimmelmann, James (Cited 512 times)",699,"University of Illinois Law Review, Vol. 2012, Issue 2 (2012), pp. 405-484",2012 U. Ill. L. Rev. 405 (2012),"Legal History, Rule of Law, Computer Law, Jurisdiction, Internet",7,na,28
Consenting to Computer Use [article],"Grimmelmann, James (Cited 512 times)",699,"George Washington Law Review, Vol. 84, Issue 6 (December 2016), pp. 1500-1522",84 Geo. Wash. L. Rev. 1500 (2016),"Criminal Law and Procedure, Employment Practice, Science and Technology, Torts",6,na,9
Information Policy for the Library of Babel [article],"Grimmelmann, James (Cited 512 times)",699,"Journal of Business & Technology Law, Vol. 3, Issue 1 (2008), pp. 29-40",3 J. Bus. & Tech. L. 29 (2008),"History, Political Science",6,na,6
The Virtues of Moderation [article],"Grimmelmann, James (Cited 512 times)",699,"Yale Journal of Law and Technology, Vol. 17, pp. 42-109",17 Yale J.L. & Tech. 42 (2015),"Privacy, Comparative Law, Students, Education, Legal Education",6,na,66
The Elephantine Google Books Settlement [article],"Grimmelmann, James (Cited 512 times)",699,"Journal of the Copyright Society of the USA, Vol. 58, Issue 3 (2010-2011), pp. 497-520",58 J. Copyright Soc'y U.S.A. 497 (2010-2011),"Practice and Procedure, Trade Regulation, Copyright, Dispute Resolution, Science and Technology, Antitrust",5,na,14
"The Illegal Process: Basic Problems in the Making and Application of Censorship: A Response to Derek E. Bambauer, Orwell's Armchair, 79 U Chi L Rev 863 (2012) [article]","Grimmelmann, James (Cited 512 times)",699,"University of Chicago Law Review Dialogue, Vol. 79, pp. 58-70",79 U. Chi. L. Rev. Dialogue 58 (2012-2013),"Communications Law, Comparative Law, Science and Technology, First Amendment, Freedom of Speech",2,na,5
Koans of Equity [comments],"Grimmelmann, James (Cited 512 times)",699,"Journal of Legal Education, Vol. 58, Issue 3 (2008), pp. 472-474",58 J. Legal Educ. 472 (2008),"Equity, Renunciation, Arbitration",2,na,5
Listeners' Choices [article],"Grimmelmann, James (Cited 512 times)",699,"University of Colorado Law Review, Vol. 90, Issue 2 (2019), pp. 365-410",90 U. Colo. L. Rev. 365 (2019),"First Amendment, Communications Law, Freedom of Speech, Harassment, Libel, Sex, State Action",2,na,6
"Known and Unknown, Property and Contract: Comments on Hoofnagle and Moringiello [article]","Grimmelmann, James (Cited 512 times)",699,"Brooklyn Journal of Corporate, Financial & Commercial Law, Vol. 5, Issue 1 (Fall 2010), pp. 85-96",5 Brook. J. Corp. Fin. & Com. L. 85 (2010-2011),"Criminal Law and Procedure, Torts, Banking, Jurisdiction",1,na,3
First-Class Objects [article],"Grimmelmann, James (Cited 512 times)",699,"Journal on Telecommunications & High Technology Law, Vol. 9, Issue 2 (2011), pp. 421-436",9 J. on Telecomm. & High Tech. L. 421 (2011),"Copyright, Athletes, Colleges and Universities, Communications Law, Constitutional Law, Education, Social Media, Student Athletes, Liability",1,na,3
Real + Imaginary = Complex: Toward a Better Property Course [article],"Grimmelmann, James (Cited 512 times)",699,"Journal of Legal Education, Vol. 66, Issue 4 (Summer 2017), pp. 930-955",66 J. Legal Educ. 930 (2016-2017),"Property, Eminent Domain, Government, Students, Takings",1,na,11
"Anarchy, Status Updates, and Utopia [article]","Grimmelmann, James (Cited 512 times)",699,"Pace Law Review, Vol. 35, Issue 1 (Fall 2014), pp. 135-153",35 Pace L. Rev. 135 (2014-2015),"Science and Technology, Copyright, Intellectual Property Law, Software",1,na,21
Don't Censor Search,"Grimmelmann, James (Cited 512 times)",699,na,117 Yale L.J. F. 43,na,na,na,na
Virtual World Feudalism,"Grimmelmann, James (Cited 512 times)",699,na,118 Yale L.J. F. 11,na,na,na,na
