Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Romance of the Public Domain [article],"Chander, Anupam (Cited 818 times); Sunder, Madhavi (Cited 802 times)",9190,"California Law Review, Vol. 92, Issue 5 (October 2004), pp. 1331-1374",92 Calif. L. Rev. 1331 (October 2004),155,na,66,na
"The New, New Property [article]","Chander, Anupam (Cited 818 times)",9190,"Texas Law Review, Vol. 81, Issue 3 (February 2003), pp. 715-798",81 Tex. L. Rev. 715 (February 2003),78,na,24,na
Everyone's a Superhero: A Cultural Theory of Mary Sue Fan Fiction as Fair Use [article],"Chander, Anupam (Cited 818 times); Sunder, Madhavi (Cited 802 times)",9190,"California Law Review, Vol. 95, Issue 2 (April 2007), pp. 597-626",na,68,na,90,na
Diaspora Bonds [article],"Chander, Anupam (Cited 818 times)",9190,"New York University Law Review, Vol. 76, Issue 4 (October 2001), pp. 1005-1099",76 N.Y.U. L. Rev. 1005 (2001),68,na,58,na
Globalization and Distrust [article],"Chander, Anupam (Cited 818 times)",9190,"Yale Law Journal, Vol. 114, Issue 6 (April 2005), pp. 1193-1236",na,59,na,23,na
"Minorities, Shareholder and Otherwise [article]","Chander, Anupam (Cited 818 times)",9190,"Yale Law Journal, Vol. 113, Issue 1 (October 2003), pp. 119-178",na,45,na,44,na
Data Nationalism [article],"Chander, Anupam (Cited 818 times); Le, Uyen P. (Cited 59 times)",9190,"Emory Law Journal, Vol. 64, Issue 3 (2015), pp. 677-740",64 Emory L.J. 677 (2014-2015),37,na,133,na
Googling Freedom [article],"Chander, Anupam (Cited 818 times)",9190,"California Law Review, Vol. 99, Issue 1 (February 2011), pp. 1-46",99 Calif. L. Rev. 1 (2011),29,na,23,na
Is Nozick Kicking Rawls's Ass - Intellectual Property and Social Justice [comments],"Chander, Anupam (Cited 818 times); Chander, Anupam (Cited 818 times)",9190,"U.C. Davis Law Review, Vol. 40, Issue 3 (March 2007), pp. 563-580",na,26,na,104,na
How Law Made Silicon Valley [article],"Chander, Anupam (Cited 818 times)",9190,"Emory Law Journal, Vol. 63, Issue 3 (2014), pp. 639-694",63 Emory L.J. 639 (2013-2014),26,na,44,na
Whose Republic [reviews],"Chander, Anupam (Cited 818 times)",9190,"University of Chicago Law Review, Vol. 69, Issue 3 (Summer 2002), pp. 1479-1500",na,23,na,11,na
"Sovereignty, Referenda, and the Entrenchment of a United Kingdom Bill of Rights [notes]","Chander, Anupam (Cited 818 times)",9190,"Yale Law Journal, Vol. 101, Issue 2 (November 1991), pp. 457-480",na,23,na,83,na
Clearing Credit Default Swaps: A Case Study in Global Legal Convergence [article],"Chander, Anupam (Cited 818 times); Costa, Randall (Cited 20 times)",9190,"Chicago Journal of International Law , Vol. 10, Issue 2 (Winter 2010), pp. 639-684",na,20,na,17,na
Homeward Bound [article],"Chander, Anupam (Cited 818 times)",9190,"New York University Law Review, Vol. 81, Issue 1 (April 2006), pp. 60-89",na,19,na,22,na
Exporting DMCA Lockouts [article],"Chander, Anupam (Cited 818 times)",9190,"Cleveland State Law Review, Vol. 54, Numbers 1 & 2 (2006), pp. 205-218",na,18,na,10,na
The Racist Algorithm [reviews],"Chander, Anupam (Cited 818 times)",9190,"Michigan Law Review, Vol. 115, Issue 6 (April 2017), pp. 1023-1046",na,18,na,546,na
Odious Securitization [article],"Chander, Anupam (Cited 818 times)",9190,"Emory Law Journal, Vol. 53, Special Edition (2004), pp. 923-928",na,17,na,7,na
Facebooksitan [article],"Chander, Anupam (Cited 818 times)",9190,"North Carolina Law Review, Vol. 90, Issue 5 (June 2012), pp. 1807-1844",na,17,na,102,na
Free Speech [article],"Chander, Anupam (Cited 818 times); Le, Uyen P. (Cited 59 times)",9190,"Iowa Law Review, Vol. 100, Issue 2 (January 2015), pp. 501-550",100 Iowa L. Rev. 501 (2014-2015),16,na,102,na
Trade 2.0 [article],"Chander, Anupam (Cited 818 times)",9190,"Yale Journal of International Law, Vol. 34, Issue 2 (Summer 2009), pp. 281-330",34 Yale J. Int'l L. 281 (2009),15,na,16,na
Jasmine Revolutions [article],"Chander, Anupam (Cited 818 times)",9190,"Cornell Law Review, Vol. 97, Issue 6 (September 2012), pp. 1505-1532",na,11,na,21,na
Unshackling Foreign Corporations: Kiobel's Unexpected Legacy [notes],"Chander, Anupam (Cited 818 times)",9190,"American Journal of International Law, Vol. 107, Issue 4 (October 2013), pp. 829-834",na,8,na,22,na
Brand New World: Distinguishing Oneself in the Global Flow [article],"Biagioli, Mario (Cited 18 times); Chander, Anupam (Cited 818 times); Sunder, Madhavi (Cited 802 times)",9190,"U.C. Davis Law Review, Vol. 47, Issue 2 (December 2013), pp. 455-472",na,6,na,23,na
Occupying Our Hearts [comments],"Chander, Anupam (Cited 818 times); Sunder, Madhavi (Cited 802 times)",9190,"UC Davis Law Review, Vol. 45, Issue 5 (June 2012), pp. 1585-1608",na,3,na,5,na
The Asian Century [comments],"Chander, Anupam (Cited 818 times)",9190,"U.C. Davis Law Review, Vol. 44, Issue 3 (February 2011), pp. 717-734",na,2,na,23,na
Golan v. Holder [decisions],"Chander, Anupam (Cited 818 times); Sunder, Madhavi (Cited 802 times); Le, Uyen (Cited 2 times)",9190,"American Journal of International Law, Vol. 106, Issue 3 (July 2012), pp. 637-642",na,2,na,10,na
Flying the Mexican Flag in Los Angeles [article],"Chander, Anupam (Cited 818 times)",9190,"Fordham Law Review, Vol. 75, Issue 5 (April 2007), pp. 2455-2468",na,1,na,12,na
United Nations General Assembly Resolution on the Right to Privacy in the Digital Age [article],"Chander, Anupam (Cited 818 times); Land, Molly (Cited 37 times)",9190,"International Legal Materials, Vol. 53, Issue 4 (2014), pp. 727-731",53 Int'l Legal Materials 727 (2014),1,na,25,na
Countries Evolving in Cyberspace,"Chander, Anupam (Cited 818 times)",9190,na,"Chander, Anupam (Cited 818 times)",na,na,na,na
Response: Corporate Law's Distributive Design,"Chander, Anupam (Cited 818 times)",9190,na,"Chander, Anupam (Cited 818 times)",na,na,na,na
"Critical Corporate Law, Colorblind Constitutional Law","Chander, Anupam (Cited 818 times)",9190,na,"Chander, Anupam (Cited 818 times)",na,na,na,na
Future-Proofing Law [article],"Chander, Anupam (Cited 818 times)",9190,"U.C. Davis Law Review, Vol. 51, Issue 1 (November 2017), pp. 1-26",na,na,na,74,na
The Battle to Define Asia's Intellectual Property Law: TPP to RCEP [article],"Chander, Anupam (Cited 818 times); Sunder, Madhavi (Cited 802 times)",9190,"UC Irvine Law Review, Vol. 8, Issue 3 (May 2018), pp. 331-362",8 UC Irvine L. Rev. 331 (2018),na,na,45,na
Preventing the Next Financial Crisis: Coordination and Competition in Global Finance: Introductory Remarks [comments],"Chander, Anupam (Cited 818 times)",9190,"American Society of International Law Proceedings, Vol. 104, pp. 285-286",na,na,na,7,na
The First Amendment as Killer App [article],"Chander, Anupam (Cited 818 times)",9190,"Case Western Reserve Journal of Law, Technology and the Internet, Vol. 7, Issue 1 (2016), pp. 1-14",na,na,na,24,na
Designing the Place of Confinement in Probation Sentences: A Judge's Prerogative [article],"Chander, Anupam (Cited 818 times)",9190,"Federal Sentencing Reporter, Vol. 8, Issue 3 (November/December 1995), pp. 173-175",na,na,na,3,na
Diaspora Bonds [article],"Chander, Anupam (Cited 818 times)",9190,"Immigration and Nationality Law Review, Vol. 22, pp. 479-574",na,na,na,5,na
The Electronic Silk Road and Information Intermediaries [notes],"Chander, Anupam (Cited 818 times)",9190,"Korea University Law Review, Vol. 18, pp. 99-102",na,na,na,11,na
The Internet of Things: Both Goods and Services [article],"Chander, Anupam (Cited 818 times)",9190,"World Trade Review, Vol. 18, Issue Supplement (April 2019), pp. S9-S22",na,na,na,na,na
