Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Lloyd's Standard Form of Salvage Agreement - LOF 1980: A Commentary [comments],"Miller, Anthony R. (Cited 12 times)",7237,"Journal of Maritime Law and Commerce, Vol. 12, Issue 2 (January 1981), pp. 243-262",na,12,na,24,na
