Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Information Property: Rights and Responsibilities [article],"Lipton, Jacqueline (Cited 174 times)",9983,"Florida Law Review, Vol. 56, Issue 1 (January 2004), pp. 135-194",56 Fla. L. Rev. 135 (2004),58,na,43,na
The Law of Unintended Consequences: The Digital Millennium Copyright Act and Interoperability [article],"Lipton, Jacqueline (Cited 174 times)",9983,"Washington and Lee Law Review, Vol. 62, Issue 2 (Spring 2005), pp. 487-546",62 Wash. & Lee L. Rev. 487 (2005),31,na,19,na
Balancing Private Rights and Public Policies: Reconceptualizing Property in Databases [article],"Lipton, Jacqueline (Cited 174 times)",9983,"Berkeley Technology Law Journal, Vol. 18, Issue 3 (2003), pp. 773-852",18 Berkeley Tech. L.J. 773 (2003),28,na,14,na
Mixed Metaphors in Cyberspace: Property in Information and Information Systems [article],"Lipton, Jacqueline (Cited 174 times)",9983,"Loyola University Chicago Law Journal, Vol. 35, Issue 1 (Fall 2003), pp. 235-274",35 Loy. U. Chi. L.J. 235 (2003-2004),19,na,7,na
A Framework for Information Law and Policy [article],"Lipton, Jacqueline (Cited 174 times)",9983,"Oregon Law Review, Vol. 82, Issue 3 (Fall 2003), pp. 695-778",82 Or. L. Rev. 695 (2003),13,na,7,na
Copyright in the Digital Age: A Comparative Survey [article],"Lipton, Jacqueline (Cited 174 times)",9983,"Rutgers Computer & Technology Law Journal, Vol. 27, Issue 2 (2001), pp. 333-370",na,12,na,11,na
"Protecting Valuable Commercial Information in the Digital Age: Law, Policy and Practice [article]","Lipton, Jacqueline (Cited 174 times)",9983,"Journal of Technology Law & Policy, Vol. 6, Issue 1 (June 2001), pp. 1-30",6 J. Tech. L. & Pol'y 1 (2001),6,na,8,na
Information Wants to Be Property: Legal Commodification of E-Commerce Assets [article],"Lipton, Jacqueline (Cited 174 times)",9983,"International Review of Law, Computers & Technology, Vol. 16, Issue 1 (March 2002), pp. 53-66",16 Int'l Rev. L. Computers & Tech. 53 (2002),3,na,4,na
A Revised Property Concept for the New Millennium [article],"Lipton, Jacqueline (Cited 174 times)",9983,"International Journal of Law and Information Technology, Vol. 7, Issue 2 (1999), pp. 171-190",7 Int'l J.L. & Info. Tech. 171 (1999),1,na,7,na
Imperatives of Private Arbitration in International Intellectual Property Disputes [article],"Lipton, Jacqueline (Cited 174 times); Wong, Mary (Cited 1 times)",9983,"Singapore Academy of Law Journal, Vol. 24, Special Issue (2012), pp. 978-1019",24 SAcLJ 978 (2012),1,na,23,na
Securing the Energy Supply in North America - Introduction [comments],"Lipton, Jacqueline (Cited 174 times)",9983,"Canada-United States Law Journal, Vol. 29, pp. 305-306",na,na,na,na,na
Introduction [comments],"Lipton, Jacqueline (Cited 174 times)",9983,"Case Western Reserve Law Review, Vol. 57, Issue 4 (Summer 2007), pp. 729-730",na,na,na,1,na
"Responsible Government, Representative Democracy and the Senate: Options for Reform [article]","Lipton, Jacqueline (Cited 174 times)",9983,"University of Queensland Law Journal, Vol. 19, Issue 2 (1997), pp. 194-214",19 U. Queensland L.J. 194 (1996-1997),na,na,58,na
Lender Liability in Unjust Enrichment to Third Party Service Providers [article],"Lipton, Jacqueline (Cited 174 times)",9983,"University of New South Wales Law Journal, Vol. 20, Issue 1 (1997), pp. 101-129",20 U.N.S.W.L.J. 101 (1997),na,na,4,na
Good Faith and Letters of Comfort [article],"Lipton, Jacqueline (Cited 174 times)",9983,"University of Western Australia Law Review, Vol. 28, Issue 1 (January 1999), pp. 138-161",28 U.W. Austl. L. Rev. 138 (1999),na,na,9,na
Facilitating Fair Use in the Digital Age [article],"Lipton, Jacqueline (Cited 174 times)",9983,"Information & Communications Technology Law, Vol. 14, Issue 3 (October 2005), pp. 279-298",14 Info. & Comm. Tech. L. 279 (2005),na,na,8,na
Trademarks and Freedom of Expression in ICANN's New gTLD Process [article],"Lipton, Jacqueline (Cited 174 times); Wong, Mary (Cited 1 times)",9983,"Monash University Law Review, Vol. 38, Issue 1 (2012), pp. 188-227",38 Monash U. L. Rev. 188 (2012),na,na,18,na
Langer v Commonwealth [notes],"Lipton, Jacqueline (Cited 174 times)",9983,"Monash University Law Review, Vol. 23, Issue 2 (1997), pp. 441-455",na,na,na,54,na
