Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Professional Responsibility 101 - A Response to Conflicts in the Entertainment Industry ... Not [comments],"Anderson, Joseph B. (Cited 12 times); Miller, Darrell D. (Cited 1 times)",9238,"Entertainment and Sports Lawyer, Vol. 11, Issue 2 (Summer 1993), pp. 8-12",na,1,na,2,na
