Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Dynamic Federalism and Patent Law Reform [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Indiana Law Journal , Vol. 85, Issue 2 (Spring 2010), pp. 449-490",85 Ind. L.J. 449 (2010),33,na,6,na
Collateralizing Intellectual Property [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Georgia Law Review, Vol. 42, Issue 1 (Fall 2007), pp. 1-46",42 Ga. L. Rev. 1 (2007-2008),24,na,28,na
Equity and Efficiency in Intellectual Property Taxation [article],"Nguyen, Xuan-Thao (Cited 177 times); Maine, Jeffrey A. (Cited 118 times)",9451,"Brooklyn Law Review, Vol. 76, Issue 1 (Fall 2010), pp. 1-64",76 Brook. L. Rev. 1 (2010-2011),15,1,20,na
The China We Hardly Know: Revealing the New China's Intellectual Property Regime [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Saint Louis University Law Journal, Vol. 55, Issue 3 (Spring 2011), pp. 773-810",55 St. Louis U. L.J. 773 (2010-2011),14,na,58,na
Acquiring Innovation [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"American University Law Review , Vol. 57, Issue 4 (April 2008), pp. 775-820",na,13,na,21,na
Giving Intellectual Property [article],"Nguyen, Xuan-Thao (Cited 177 times); Maine, Jeffrey A. (Cited 118 times)",9451,"U.C. Davis Law Review, Vol. 39, Issue 5 (June 2006), pp. 1721-1772",39 U.C. Davis L. Rev. 1721 (June 2006),12,na,9,na
The History of Intellectual Property Taxation: Promoting Innovation and Other Intellectual Property Goals [article],"Nguyen, Xuan-Thao (Cited 177 times); Maine, Jeffrey A. (Cited 118 times)",9451,"SMU Law Review, Vol. 64, Issue 3 (Summer 2011), pp. 795-858",64 S.M.U. L. Rev. 795 (2011),10,na,26,na
Fame Law: Requiring Proof of National Fame in Trademark Law [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Cardozo Law Review, Vol. 33, Issue 1 (October 2011), pp. 89-124",33 Cardozo L. Rev. 89 (October 2011),8,na,8,na
Intellectual Property Financing: Security Interests in Domain Names and Web Contents [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Texas Wesleyan Law Review, Vol. 8, Issue 3 (Symposium 2002), pp. 489-504",na,7,na,3,na
Apologies as Intellectual Property Remedies: Lessons from China [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Connecticut Law Review, Vol. 44, Issue 3 (February 2012), pp. 883-924",44 Conn. L. Rev. 883 (February 2012),5,na,13,na
Patent Prudential Standing [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"George Mason Law Review, Vol. 21, Issue 1 (Fall 2013), pp. 17-58",21 Geo. Mason L. Rev. 17 (Fall 2013),5,na,13,na
In the Name of Patent Stewardship: The Federal Circuit's Overreach into Commercial Law [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Florida Law Review, Vol. 67, Issue 1 (January 2015), pp. 127-170",67 Fla. L. Rev. 127 (2015),4,na,10,na
"Financing Innovation: Legal Development of Intellectual Property as Security in Financing, 1845-2014 [article]","Nguyen, Xuan-Thao (Cited 177 times)",9451,"Indiana Law Review, Vol. 48, Issue 2 (2015), pp. 509-550",48 Ind. L. Rev. 509 (2014-2015),4,na,19,na
The Other Famous Marks Doctrine [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Transnational Law & Contemporary Problems , Vol. 17, Issue 3 (Fall 2008), pp. 757-774",na,4,na,11,na
Taxing Facebook Code: Debugging the Tax Code and Software [article],"Nguyen, Xuan-Thao (Cited 177 times); Maine, Jeffrey A. (Cited 118 times)",9451,"Buffalo Law Review, Vol. 60, Issue 1 (January 2012), pp. 1-68",60 Buff. L. Rev. 1 (2012),3,na,14,na
"Selling It First, Stealing It Later: The Trouble with Trademarks in Corporate Transactions in Bankruptcy [article]","Nguyen, Xuan-Thao (Cited 177 times)",9451,"Gonzaga Law Review , Vol. 44, Issue 1 (2008-2009), pp. 1-38",44 Gonz. L. Rev. 1 (2008-2009),3,1,5,na
Trademark Apologetic Justice: China's Trademark Jurisprudence on Reputational Harm [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"University of Pennsylvania Journal of Business Law, Vol. 15, Issue 1 (Fall 2012), pp. 131-168",15 U. Pa. J. Bus. L. 131 (Fall 2012),2,na,10,na
"Patent Aversion: An Empirical Study of Patents Collateral in Bank Lending, 1980-2016 [article]","Nguyen, Xuan-Thao (Cited 177 times); Hille, Erik (Cited 2 times)",9451,"UC Irvine Law Review, Vol. 9, Issue 1 (September 2018), pp. 141-176",9 UC Irvine L. Rev. 141 (2018-2019),2,na,18,na
"The History and Development of the EDTX as a Court with Patent Expertise: From TI Filing, to the First Markman Hearing, to the Present [comments]","Nguyen, Xuan-Thao (Cited 177 times); Folsom, David (Cited 2 times); Ward, T. John (Cited 2 times); Davis, Leonard (Cited 2 times)",9451,"SMU Science and Technology Law Review, Vol. 14, Issue 2 (Spring 2011), pp. 253-268",na,2,na,na,na
The World's Trademark Powerhouse: A Critique of China's New Trademark Law [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Seattle University Law Review, Vol. 40, Issue 3 (Spring 2017), pp. 901-936",40 Seattle U. L. Rev. 901 (Spring 2017),2,na,51,na
Transplanting Secured Transactions Law: Trapped in the Civil Code for Emerging Economy Countries [article],"Nguyen, Xuan-Thao (Cited 177 times); Nguyen, Bich Thao (Cited 2 times)",9451,"North Carolina Journal of International Law and Commercial Regulation, Vol. 40, Issue 1 (Fall 2014), pp. 1-54",40 N.C.J. Int'l L. & Com. Reg. 1 (Fall 2014),2,na,13,na
Zombie Patents and Zombie Companies with Patents [comments],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Florida Law Review, Vol. 69, Issue 4 (July 2017), pp. 1147-1156",na,1,na,41,na
Branding Taxation [article],"Nguyen, Xuan-Thao (Cited 177 times); Maine, Jeffrey A. (Cited 118 times)",9451,"Georgia Law Review, Vol. 50, Issue 2 (Winter 2016), pp. 399-474",50 Ga. L. Rev. 399 (Winter 2016),1,na,13,na
"Judicial Wisdom or Patient Envy - The Eleventh, Seventh and Federal Circuits' Patent Jurisdictional Battle [article]","Nguyen, Xuan-Thao (Cited 177 times)",9451,"Georgia State University Law Review, Vol. 32, Issue 2 (Winter 2016), pp. 303-356",32 Ga. St. U. L. Rev. 303 (2015-2016),1,na,1,na
Disruptive Lending for Innovations Signaling Model and Banks Selection of Startups [article],"Nguyen, Xuan-Thao (Cited 177 times); Hille, Erik (Cited 2 times)",9451,"University of Pennsylvania Journal of Business Law, Vol. 21, Issue 1 (Fall 2018), pp. 200-234",21 U. Pa. J. Bus. L. 200 (2018),na,na,6,na
Sovereign Patent Funds [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"U.C. Davis Law Review, Vol. 51, Issue 4 (April 2018), pp. 1257-1296",51 U.C.D. L. Rev. 1257 (2017-2018),na,na,24,na
China's Apologetic Justice: Lessons for the United States [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"Columbia Journal of Race and Law, Vol. 4, Issue 1 (2013), pp. 97-128",4 Colum. J. Race & L. 97 (2013),na,na,5,na
Foreword [comments],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"SMU Science and Technology Law Review, Vol. 20, Issue 2 (Fall/Winter 2017), pp. 91-96",na,na,na,4,na
Beyond TPP: Legal Reform for Financing Intellectual Property and Innovation in Vietnam [article],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"SMU Science and Technology Law Review, Vol. 20, Issue 2 (Fall/Winter 2017), pp. 241-248",na,na,na,14,na
The Year in Video Game Law [article],"Robinson, W. Keith (Cited 41 times); Nguyen, Xuan-Thao (Cited 177 times)",9451,"SMU Science and Technology Law Review, Vol. 15, Issue 2 (Summer 2012), pp. 127-134",na,na,na,14,na
"Exploring Emerging Issues: New Intellectual Property, Information Technology, and Security in Borderless Commerce - Introduction [comments]","Nguyen, Xuan-Thao (Cited 177 times)",9451,"Texas Wesleyan Law Review, Vol. 8, Issue 3 (Symposium 2002), pp. 441-444",na,na,na,2,na
Foreword [comments],"Nguyen, Xuan-Thao (Cited 177 times)",9451,"SMU Law Review, Vol. 66, Issue 3 (Summer 2013), pp. ix-xii",na,na,na,na,na
The Puzzle in Financing with Trademark Collateral [article],"Nguyen, Xuan-Thao (Cited 177 times); Hille, Erik D.",9451,"Houston Law Review, Vol. 56, Issue 2 (2018), pp. 365-400",na,na,na,na,na
