Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Overcriminalization Phenomenon [article],"Luna, Erik (Cited 1146 times)",8222,"American University Law Review, Vol. 54, Issue 3 (February 2005), pp. 703-746",na,190,na,83,na
Transparent Policing [article],"Luna, Erik (Cited 1146 times)",8222,"Iowa Law Review, Vol. 85, Issue 4 (May 2000), pp. 1107-1194",85 Iowa L. Rev. 1107 (1999-2000),121,2,42,na
"Punishment Theory, Holism, and the Procedural Conception of Restorative Justice [article]","Luna, Erik (Cited 1146 times)",8222,"Utah Law Review, Vol. 2003, Issue 1 (2003), pp. 205-302",na,100,na,129,na
Sovereignty and Suspicion [article],"Luna, Erik G. (Cited 1146 times)",8222,"Duke Law Journal , Vol. 48, Issue 4 (February 1999), pp. 787-890",48 Duke L.J. 787 (February 1999),80,3,9,na
Mandatory Minimalism [article],"Luna, Erik (Cited 1146 times); Cassell, Paul G. (Cited 1726 times)",8222,"Cardozo Law Review, Vol. 32, Issue 1 (September 2010), pp. 1-84",32 Cardozo L. Rev. 1 (2010-2011),79,23,67,na
Principled Enforcement of Penal Codes [article],"Luna, Erik (Cited 1146 times)",8222,"Buffalo Criminal Law Review, Vol. 4, Issue 1 (2000), pp. 515-626",na,57,na,4,na
Drug Exceptionalism [article],"Luna, Erik (Cited 1146 times)",8222,"Villanova Law Review, Vol. 47, Issue 4 (2002), pp. 753-808",na,47,na,11,na
Prosecutors as Judges [article],"Luna, Erik (Cited 1146 times); Wade, Marianne (Cited 44 times)",8222,"Washington and Lee Law Review, Vol. 67, Issue 4 (Fall 2010 ), pp. 1413-1532",na,40,na,78,na
Forewrod: Three Strikes in a Nutshell [comments],"Luna, Erik G. (Cited 1146 times)",8222,"Thomas Jefferson Law Review, Vol. 20, Issue 1 (Spring 1998), pp. 1-96",na,39,4,15,na
System Failure [article],"Luna, Erik (Cited 1146 times)",8222,"American Criminal Law Review, Vol. 42, Issue 4 (Fall 2005), pp. 1201-1218",42 Am. Crim. L. Rev. 1201 (2005),29,na,22,na
