Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Student Speech Rights in the Digital Age [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Florida Law Review, Vol. 60, Issue 5 (December 2008), pp. 1027-1102",na,92,3,37,na
Citizen Journalism and the Reporter's Privilege [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Minnesota Law Review, Vol. 91, Issue 3 (February 2007), pp. 515-591",91 Minn. L. Rev. 515 (2006-2007),68,5,150,na
"Lapdogs, Watchdogs, and Scapegoats: The Press and National Security Information [article]","Papandrea, Mary-Rose (Cited 349 times)",4304,"Indiana Law Journal, Vol. 83, Issue 1 (Winter 2008), pp. 233-306",83 Ind. L.J. 233 (2008),59,na,41,na
Leaker Traitor Whistleblower Spy: National Security Leaks and the First Amendment [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Boston University Law Review, Vol. 94, Issue 2 (March 2014), pp. 449-544",94 B.U. L. Rev. 449 (2014),27,1,109,na
Under Attack: The Public's Right to Know and the War on Terror [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Boston College Third World Law Journal, Vol. 25, Issue 1 (Winter 2005), pp. 35-80",na,19,na,18,na
"Social Media, Public School, Teachers, and the First Amendment [article]","Papandrea, Mary-Rose (Cited 349 times)",4304,"North Carolina Law Review, Vol. 90, Issue 5 (June 2012), pp. 1597-1642",na,18,na,153,na
The Free Speech Rights of Off-Duty Government Employees [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Brigham Young University Law Review, Vol. 2010, Issue 6 (2010), pp. 2117-2174",2010 BYU L. Rev. 2117 (2010),16,2,13,na
The Free Speech Rights of University Students [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Minnesota Law Review, Vol. 101, Issue 5 (May 2017), pp. 1801-1862",101 Minn. L. Rev. 1801 (2016-2017),15,na,150,na
Standing to Allege Violations of the Doctrine of Specialty: An Examination of the Relationship between the Individual and the Sovereign [comments],"Papandrea, Mary-Rose (Cited 349 times)",4304,"University of Chicago Law Review, Vol. 62, Issue 3 (Summer 1995), pp. 1187-1214",na,10,1,na,na
The Publication of National Security Information in the Digital Age [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Journal of National Security Law & Policy, Vol. 5, Issue 1 (2011), pp. 119-130",5 J. Nat'l Sec. L. & Pol'y 119 (2011-2012),6,na,27,na
The Government Brand [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Northwestern University Law Review, Vol. 110, Issue 5 (2016), pp. 1195-1234",na,4,na,16,na
Balancing and the Unauthorized Disclosure of National Security Information: A Response to Mark Fenster's Disclosure's Effects: WikiLeaks and Transparency [comments],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Iowa Law Review Bulletin, Vol. 97, pp. 94-114",na,4,na,1,na
Where Intellectual Property and Free Speech Collide [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"Boston College Law Review, Vol. 50, Issue 5 (November 2009), pp. 1307-1314",na,3,na,11,na
"Moving beyond Cameras in the Courtroom: Technology, the Media, and the Supreme Court [article]","Papandrea, Mary-Rose (Cited 349 times)",4304,"Brigham Young University Law Review, Vol. 2012, Issue 6 (2012), pp. 1901-1952",2012 BYU L. Rev. 1901 (2012),3,na,30,na
National Security Information Disclosures and the Role of Intent [article],"Papandrea, Mary-Rose (Cited 349 times)",4304,"William & Mary Law Review, Vol. 56, Issue 4 (March 2015), pp. 1381-1442",na,3,na,7,na
"Sex and the Constitution: Sex, Religion, and Law from America's Origins to the Twenty-First Century [reviews]","Papandrea, Mary-Rose (Cited 349 times)",4304,"Michigan Law Review, Vol. 116, Issue 6 (April 2018), pp. 859-880",na,2,na,34,na
Justice Scalia and the First Amendment Symposium Introduction [comments],"Papandrea, Mary-Rose (Cited 349 times)",4304,"First Amendment Law Review, Vol. 15, Issue 2 (2017), pp. 152-158",na,na,na,5,na
"First Amendment Rights of Government Employees Subpoenaed to Testify about Information Learned on the Job, The (13-483) [notes]","Papandrea, Mary-Rose (Cited 349 times)",4304,"Preview of United States Supreme Court Cases, Vol. 41, Issue 7 (April 21, 2014), pp. 298-300",na,na,na,2,na
