Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Mens Rea and Inchoate Crimes [article],na,4201,"Journal of Criminal Law and Criminology, Vol. 87, Issue 4 (Summer 1997), pp. 1138-1193",na,36,na,68,na
Role of Luck in the Criminal Law [article],na,4201,"University of Pennsylvania Law Review, Vol. 142, Issue 6 (June 1994), pp. 2183-2238",na,32,2,30,na
Opaque Recklessness [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Journal of Criminal Law and Criminology, Vol. 91, Issue 3 (Spring 2001), pp. 597-652",na,31,na,86,na
Defending Imminence: From Battered Women to Iraq [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Arizona Law Review, Vol. 46, Issue 2 (2004), pp. 213-262",46 Ariz. L. Rev. 213 (2004),23,na,26,na
Beyond Intention [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Cardozo Law Review, Vol. 29, Issue 3 (January 2008), pp. 1147-1192",29 Cardozo L. Rev. 1147 (2007-2008),16,na,74,na
Self-Defense and the State [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 5, Issue 2 (Spring 2008), pp. 449-478",na,13,na,29,na
Beyond Crime and Commitment: Justifying Liberty Deprivations of the Dangerous and Responsible [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Minnesota Law Review, Vol. 96, Issue 1 (November 2011), pp. 141-193",96 Minn. L. Rev. 141 (2011-2012),12,na,19,na
Holistic Culpability [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Cardozo Law Review, Vol. 28, Issue 6 (May 2007), pp. 2523-2544",na,10,na,7,na
Don't Abandon the Model Penal Code Yet - Thinking through Simons's Rethinking [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Buffalo Criminal Law Review, Vol. 6, Issue 1 (2002), pp. 185-218",na,10,na,3,na
Danger: The Ethics of Preemptive Action [article],"Alexander, Larry (Cited 2631 times); Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 9, Issue 2 (Spring 2012), pp. 637-668",na,10,na,32,na
Culpable Acts of Risk Creation [article],"Alexander, Larry (Cited 2631 times); Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 5, Issue 2 (Spring 2008), pp. 375-406",na,9,na,28,na
A Reckless Response to Rape: A Reply to Ayres and Baker [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"U.C. Davis Law Review, Vol. 39, Issue 2 (February 2006), pp. 637-668",na,8,na,9,na
"Consent, Culpability, and the Law of Rape [article]","Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 13, Issue 2 (Spring 2016), pp. 397-440",na,8,na,79,na
Inchoate Crimes at the Prevention/Punishment Divide [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"San Diego Law Review, Vol. 48, Issue 4 (November-December 2011), pp. 1273-1298",na,6,2,39,na
A Planet by Any Other Name [reviews],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Michigan Law Review , Vol. 108, Issue 6 (April 2010), pp. 1011-1030",na,6,1,4,na
"Torture, Necessity, and the Union of Law & (and) Philosophy [article]","Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Rutgers Law Journal, Vol. 36, Issue 1 (Fall 2004), pp. 183-190",na,5,na,8,na
The Perils of Forgetting Fairness [article],"Dorff, Michael B. (Cited 171 times); Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Case Western Reserve Law Review, Vol. 59, Issue 3 (Spring 2009), pp. 597-626",59 Case W. Res. L. Rev. 597 (2008-2009),4,na,4,na
Justifying Killing in Self-Defence [reviews],"Grabczynska, Arlette (Cited 4 times); Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Journal of Criminal Law and Criminology , Vol. 99, Issue 1 (Fall 2008), pp. 235-254",na,4,na,7,na
Plotting Premeditation's Demise [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Law and Contemporary Problems , Vol. 75, Issue 2 (2012), pp. 83-108",na,4,na,12,na
Symposium Foreword [comments],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Rutgers Law Journal, Vol. 39, Issue 2 (Winter 2008), pp. 237-246",na,4,na,11,na
The Unsolved Mysteries of Causation and Responsibility [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Rutgers Law Journal, Vol. 42, Issue 2 (Winter 2011), pp. 347-376",na,4,na,16,na
Culpable Aggression: The Basis for Moral Liability to Defensive Killing [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 9, Issue 2 (Spring 2012), pp. 669-698",na,3,na,25,na
"Prevention, Wrongdoing, and the Harm Principle's Breaking Point [reviews]","Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 10, Issue 2 (Spring 2013), pp. 685-702",na,3,na,23,na
Murder after the Merger: A Commentary on Finkelstein [comments],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Buffalo Criminal Law Review, Vol. 9, Issue 2 (2006), pp. 561-576",na,2,na,2,na
"Self-Defense, Permissions, and the Means Principle: A Reply to Quong [comments]","Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 8, Issue 2 (Spring 2011), pp. 503-514",na,2,na,15,na
"Act, Agency, and Indifference: The Foundations of Criminal Responsibility [comments]","Ferzan, Kimberly Kessler (Cited 263 times)",4201,"New Criminal Law Review, Vol. 10, Issue 3 (Summer 2007), pp. 441-457",na,1,na,4,na
The bluff: the power of insincere actions [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Legal Theory, Vol. 23, Issue 3 (September 2017), pp. 168-[iv]",na,1,na,na,na
Symposium: Michael Moore's Causation and Responsibility: Introduction [comments],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Rutgers Law Journal, Vol. 42, Issue 2 (Winter 2011), pp. 295-300",na,1,na,2,na
Defense and Desert: When Reasons Don't Share [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"San Diego Law Review, Vol. 55, Issue 2 (May-June 2018), pp. 265-290",na,1,na,13,na
Of Weevils and Witches: What Can We Learn from the Ghost of Responsibility Past [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Virginia Law Review, Vol. 101, Issue 4 (June 2015), pp. 947-956",na,1,na,12,na
Consent and Coercion [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Arizona State Law Journal, Vol. 50, Issue 4 (Winter 2018), pp. 951-1008",50 Ariz. St. L.J. 951 (2018),na,na,14,na
The Structure of Criminal Law [article],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Criminal Justice Ethics, Vol. 28, Issue 2 (October 2009), pp. 223-237",na,na,na,11,na
Shining the Light on Negligence [reviews],"Ferzan, Kimberly",4201,"Jotwell: The Journal of Things We Like (Lots), Vol. 2010, pp. [196]-[198]",na,na,na,na,na
Does Hard Determinism Require Funishment instead of Punishment [reviews],"Ferzan, Kimberly",4201,"Jotwell: The Journal of Things We Like (Lots), Vol. 2011, pp. [280]-[281]",na,na,na,na,na
"Professor Tadros' Wild Ride: Duty, Defense, Deterrence and the Criminal Law [reviews]","Ferzan, Kimberly",4201,"Jotwell: The Journal of Things We Like (Lots), Vol. 2012, pp. [51]-[52]",na,na,na,na,na
"If We Shouldn't Punish Psychopaths, May We Still Blame Them for Bad Character - Perhaps Not [reviews]","Ferzan, Kimberly",4201,"Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [274]-[275]",na,na,na,na,na
Finding Old Puzzles in New Places [reviews],"Ferzan, Kimberly",4201,"Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [331]-[332]",na,na,na,na,na
When to Punish [reviews],"Ferzan, Kimberly",4201,"Jotwell: The Journal of Things We Like (Lots), Vol. 2013, pp. [167]-[168]",na,na,na,na,na
Culpable Carelessness: Recklessness and Negligence in the Criminal Law [reviews],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Modern Law Review, Vol. 81, Issue 6 (November 2018), pp. 1092-1096",na,na,na,na,na
Will the Real Paul Robinson Please Stand up: Robinson's Conflicting Criminal Code [comments],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 10, Issue 1 (Fall 2012), pp. 237-242",na,na,na,6,na
Patty Hearst Reconsidered: Personal Identity in the Criminal Law [comments],"Ferzan, Kimberly Kessler (Cited 263 times)",4201,"Ohio State Journal of Criminal Law, Vol. 15, Issue 2 (Spring 2018), pp. 367-394",na,na,na,22,na
