Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Tax Penalties and Tax Compliance [article],"Doran, Michael (Cited 146 times)",8847,"Harvard Journal on Legislation, Vol. 46, Issue 1 (Winter 2009), pp. 111-162",46 Harv. J. on Legis. 111 (2009),45,na,50,na
"Managers, Shareholders, and the Corporate Double Tax [article]","Doran, Michael (Cited 146 times)",8847,"Virginia Law Review , Vol. 95, Issue 3 (May 2009), pp. 517-596",95 Va. L. Rev. 517 (2009),32,na,5,na
Legislative Organization and Administrative Redundancy [article],"Doran, Michael (Cited 146 times)",8847,"Boston University Law Review, Vol. 91, Issue 6 (December 2011), pp. 1815-1872",91 B.U. L. Rev. 1815 (2011),12,na,9,na
Tax Legislation in the Contemporary U.S. Congress [article],"Doran, Michael (Cited 146 times)",8847,"Tax Law Review, Vol. 67, Issue 4 (Summer 2014), pp. 555-612",na,12,na,13,na
The Closed Rule [article],"Doran, Michael (Cited 146 times)",8847,"Emory Law Journal, Vol. 59, Issue 6 (2010), pp. 1363-1454",59 Emory L.J. 1363 (2009-2010),9,na,5,na
Intergenerational Equity in Fiscal Policy Reform [article],"Doran, Michael (Cited 146 times)",8847,"Tax Law Review, Vol. 61, Issue 3 (Spring 2008), pp. 241-294",61 Tax L. Rev. 241 (2007-2008),9,na,14,na
Legislative Compromise and Tax Transformation Policy [article],"Doran, Michael (Cited 146 times)",8847,"University of Chicago Law Review, Vol. 74, Issue 2 (Spring 2007), pp. 545-600",74 U. Chi. L. Rev. 545 (2007),9,na,na,na
Time to Start over on Deferred Compensation [article],"Doran, Michael (Cited 146 times)",8847,"Virginia Tax Review, Vol. 28, Issue 1 (Summer 2008), pp. 223-236",28 Va. Tax Rev. 223 (2008-2009),8,na,3,na
The Substantial Certainty Exception to Workers' Compensation [article],"Doran, Michael (Cited 146 times)",8847,"Campbell Law Review, Vol. 17, Issue 3 (Spring 1995), pp. 413-442",17 Campbell L. Rev. 413 (1995),7,2,4,na
Uncapping Executive Pay [article],"Doran, Michael (Cited 146 times)",8847,"Southern California Law Review, Vol. 90, Issue 4 (May 2017), pp. 815-[ii]",90 S. Cal. L. Rev. 815 (2016-2017),1,na,53,na
The Puzzle of Nonqualified Retirement Pay [article],"Doran, Michael (Cited 146 times)",8847,"Tax Law Review, Vol. 70, Issue 2 (Winter 2017), pp. 181-242",70 Tax L. Rev. 181 (2016-2017),1,na,32,na
Legislative Entrenchment and Federal Fiscal Policy [article],"Doran, Michael (Cited 146 times)",8847,"Law and Contemporary Problems, Vol. 81, Issue 2 (2018), pp. 27-60",na,na,na,17,na
The Cooperative Bank's Restructuring: Will This Be a Case of Lessons Learned [article],"Phillips, Stephen (Cited 6 times); Willey, Stuart; Doran, Michael (Cited 146 times); Stoner, Will",8847,"Pratt's Journal of Bankruptcy Law, Vol. 9, Issue 5 (July/August 2013), pp. 436-442",9 Pratt's J. Bankr. L. 436 (2013),na,na,2,na
