Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Mythical Beginnings of Intellectual Property [article],"Silbey, Jessica (Cited 151 times)",7215,"George Mason Law Review, Vol. 15, Issue 2 (Winter 2008), pp. 319-380",15 Geo. Mason L. Rev. 319 (2007-2008),39,na,38,na
"Harvesting Intellectual Property: Inspired Beginnings and Work-Makes-Work, Two Stages in the Creative Processes of Artists and Innovators [article]","Silbey, Jessica (Cited 151 times)",7215,"Notre Dame Law Review, Vol. 86, Issue 5 (September 2011), pp. 2091-2132",na,18,na,17,na
Comparative Tales of Origins and Access: Intellectual Property and Rhetoric of Social Change [article],"Silbey, Jessica (Cited 151 times)",7215,"Case Western Reserve Law Review, Vol. 61, Issue 1 (Fall 2010), pp. 195-268",61 Case W. Res. L. Rev. 195 (2010-2011),15,na,29,na
Cross-Examining Film [article],"Silbey, Jessica (Cited 151 times)",7215,"University of Maryland Law Journal of Race, Religion, Gender and Class, Vol. 8, Issue 1 (Spring 2008), pp. 17-46",na,12,na,13,na
Evidence Verite and the Law of Film [article],"Silbey, Jessica (Cited 151 times)",7215,"Cardozo Law Review, Vol. 31, Issue 4 (March 2010), pp. 1257-1300",na,11,na,27,na
Videotaped Confessions and the Genre of Documentary [article],"Silbey, Jessica (Cited 151 times)",7215,"Fordham Intellectual Property, Media & Entertainment Law Journal, Vol. 16, Issue 3 (Spring 2006), pp. 789-808",na,9,na,23,na
"Criminal Performances: Film, Autobiography, and Confession [article]","Silbey, Jessica (Cited 151 times)",7215,"New Mexico Law Review, Vol. 37, Issue 1 (WInter 2007), pp. 189-244",37 N.M. L. Rev. 189 (2007),9,na,11,na
Patterns of Courtroom Justice [article],"Silbey, Jessica (Cited 151 times)",7215,"Journal of Law and Society, Vol. 28, Issue 1 (March 2001), pp. 97-116",28 J.L. & Soc'y 97 (2001),7,na,23,na
Images in/of Law [article],"Silbey, Jessica (Cited 151 times)",7215,"New York Law School Law Review, Vol. 57, Issue 1 (2012-2013), pp. 171-184",na,7,na,29,na
Truth Tales and Trial Films [article],"Silbey, Jessica (Cited 151 times)",7215,"Loyola of Los Angeles Law Review , Vol. 40, Issue 2 (Winter 2007), pp. 551-588",na,6,na,23,na
Patent Variation: Discerning Diversity among Patent Functions [article],"Silbey, Jessica (Cited 151 times)",7215,"Loyola University Chicago Law Journal, Vol. 45, Issue 2 (Winter 2013), pp. 441-478",45 Loy. U. Chi. L.J. 441 (2013-2014),5,na,4,na
Analysis of Videotape Evidence in Police Misconduct Cases [article],"Schwartz, Martin A. (Cited 200 times); Silbey, Jessica (Cited 151 times); Ryan, Jack (Cited 5 times); Donoghue, Gail (Cited 21 times)",7215,"Touro Law Review, Vol. 25, Issue 3 (2009), pp. 857-908",na,5,na,11,na
The Politics of Law and Film Study: An Introduction to the Symposium on Legal Outsiders in American Film [article],"Silbey, Jessica (Cited 151 times)",7215,"Suffolk University Law Review, Vol. 42, Issue 4 (2009), pp. 755-768",na,2,na,14,na
Fairer Uses [article],"Silbey, Jessica (Cited 151 times)",7215,"Boston University Law Review, Vol. 96, Issue 3 (May 2016), pp. 857-868",na,1,na,14,na
"Picturing Moral Arguments in a Fraught Legal Arena: Fetuses, Photographic Phantoms and Ultrasounds [article]","Silbey, Jessica (Cited 151 times)",7215,"Georgetown Journal of Gender and the Law, Vol. 16, Issue 3 (Summer 2015), pp. 593-632",16 Geo. J. Gender & L. 593 (2015),1,na,29,na
Afterword: Conferring about the Conference [comments],"Silbey, Jessica (Cited 151 times); Perzanowski, Aaron (Cited 243 times); Trimble, Marketa (Cited 77 times)",7215,"Houston Law Review, Vol. 52, Issue 2 (2014), pp. 679-690",na,1,na,3,na
Heuristic Interventions in the Study of Intellectual Property [comments],"Silbey, Jessica (Cited 151 times)",7215,"Minnesota Law Review Headnotes, Vol. 101, pp. 333-348",na,1,na,21,na
Introduction to Symposium: Reasoning from Literature [comments],"Silbey, Jessica (Cited 151 times)",7215,"Yale Journal of Law and the Humanities, Vol. 22, Issue 2 (Summer 2010), pp. 339-348",na,1,na,16,na
Reading Intellectual Property Reform through the Lens of Constitutional Equality [reviews],"Silbey, Jessica (Cited 151 times)",7215,"Tulsa Law Review, Vol. 50, Issue 2 (Winter 2015), pp. 549-570",na,1,na,7,na
Justifying Copyright in the Age of Digital Reproduction: The Case of Photographers [article],"Silbey, Jessica (Cited 151 times)",7215,"UC Irvine Law Review, Vol. 9, Issue 2 (January 2019), pp. 405-454",na,na,na,10,na
The Past and Future of Copyright Politics [reviews],"Silbey, Jessica (Cited 151 times)",7215,"Jotwell: The Journal of Things We Like (Lots), Vol. 2014, pp. [307]-[309]",na,na,na,na,na
Parody and Fair Markets [reviews],"Silbey, Jessica (Cited 151 times)",7215,"Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [190]-[191]",na,na,na,na,na
Speaking from the Grave - Should Copyright Listen [reviews],"Silbey, Jessica (Cited 151 times)",7215,"Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [327]-[329]",na,na,na,na,na
Three Strikes for Copyright [reviews],"Silbey, Jessica (Cited 151 times)",7215,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-3",na,na,na,8,na
The Costs of Trademarking Dolls [reviews],"Silbey, Jessica (Cited 151 times)",7215,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-3",na,na,na,2,na
Narrative Topoi in the Digital Age [notes],"Said, Zahr K. (Cited 35 times); Silbey, Jessica (Cited 151 times)",7215,"Journal of Legal Education, Vol. 68, Issue 1 (Autumn 2018), pp. 103-114",na,na,na,4,na
"Charles J. Ogletree, Jr. and Austin Sarat, Punishment in Popular Culture [reviews]","Silbey, Jessica (Cited 151 times)",7215,"Law & Society Review, Vol. 51, Issue 1 (2017), pp. 206-209",na,na,na,na,na
How Do Lawyers Think Differently from Stem Professionals When Approaching Problems and Risk [article],"Silbey, Jessica (Cited 151 times)",7215,"Northwestern University Law Review Online, Vol. 112, pp. 161-162",na,na,na,6,na
"Control over Contemporary Photography: A Tangle of Copyright, Right of Publicity, and the First Amendment [comments] *new*","Silbey, Jessica (Cited 151 times)",7215,"Columbia Journal of Law & the Arts, Vol. 42, Issue 3 (2019), pp. 351-364",na,na,na,na,na
